[KW]	[sec]	[bar]	[Pa]	[Pa]	Drehzahl [1/min]	
					1275	
-311.8	-0.017228758	3.9667	-311.8	483
-311.7	-0.017215686	3.9655	-311.7	484
-311.6	-0.017202614	3.9587	-311.6	485
-311.5	-0.017189542	3.9576	-311.5	486
-311.4	-0.017176471	3.9575	-311.4	487
-311.3	-0.017163399	3.9567	-311.3	488
-311.2	-0.017150327	3.9578	-311.2	489
-311.1	-0.017137255	3.9571	-311.1	490
-311	-0.017124183	3.956	-311	491
-310.9	-0.017111111	3.9518	-310.9	492
-310.8	-0.017098039	3.9509	-310.8	493
-310.7	-0.017084967	3.9557	-310.7	494
-310.6	-0.017071895	3.9577	-310.6	495
-310.5	-0.017058824	3.9603	-310.5	496
-310.4	-0.017045752	3.9626	-310.4	497
-310.3	-0.01703268	3.9567	-310.3	498
-310.2	-0.017019608	3.9558	-310.2	499
-310.1	-0.017006536	3.9506	-310.1	500
-310	-0.016993464	3.9483	-310	501
-309.9	-0.016980392	3.9478	-309.9	502
-309.8	-0.01696732	3.9513	-309.8	503
-309.7	-0.016954248	3.9523	-309.7	504
-309.6	-0.016941176	3.9503	-309.6	505
-309.5	-0.016928105	3.9545	-309.5	506
-309.4	-0.016915033	3.9536	-309.4	507
-309.3	-0.016901961	3.951	-309.3	508
-309.2	-0.016888889	3.9504	-309.2	509
-309.1	-0.016875817	3.9465	-309.1	510
-309	-0.016862745	3.9422	-309	511
-308.9	-0.016849673	3.9458	-308.9	512
-308.8	-0.016836601	3.9449	-308.8	513
-308.7	-0.016823529	3.9461	-308.7	514
-308.6	-0.016810458	3.9465	-308.6	515
-308.5	-0.016797386	3.9449	-308.5	516
-308.4	-0.016784314	3.9484	-308.4	517
-308.3	-0.016771242	3.9483	-308.3	518
-308.2	-0.01675817	3.9474	-308.2	519
-308.1	-0.016745098	3.9484	-308.1	520
-308	-0.016732026	3.9527	-308	521
-307.9	-0.016718954	3.9494	-307.9	522
-307.8	-0.016705882	3.9504	-307.8	523
-307.7	-0.01669281	3.9478	-307.7	524
-307.6	-0.016679739	3.9478	-307.6	525
-307.5	-0.016666667	3.9474	-307.5	526
-307.4	-0.016653595	3.9508	-307.4	527
-307.3	-0.016640523	3.9543	-307.3	528
-307.2	-0.016627451	3.9489	-307.2	529
-307.1	-0.016614379	3.9474	-307.1	530
-307	-0.016601307	3.9492	-307	531
-306.9	-0.016588235	3.951	-306.9	532
-306.8	-0.016575163	3.9504	-306.8	533
-306.7	-0.016562092	3.9517	-306.7	534
-306.6	-0.01654902	3.9484	-306.6	535
-306.5	-0.016535948	3.9479	-306.5	536
-306.4	-0.016522876	3.9496	-306.4	537
-306.3	-0.016509804	3.9486	-306.3	538
-306.2	-0.016496732	3.9516	-306.2	539
-306.1	-0.01648366	3.9538	-306.1	540
-306	-0.016470588	3.9529	-306	541
-305.9	-0.016457516	3.955	-305.9	542
-305.8	-0.016444444	3.9568	-305.8	543
-305.7	-0.016431373	3.9553	-305.7	544
-305.6	-0.016418301	3.9533	-305.6	545
-305.5	-0.016405229	3.9538	-305.5	546
-305.4	-0.016392157	3.9524	-305.4	547
-305.3	-0.016379085	3.9523	-305.3	548
-305.2	-0.016366013	3.9532	-305.2	549
-305.1	-0.016352941	3.9537	-305.1	550
-305	-0.016339869	3.9537	-305	551
-304.9	-0.016326797	3.9536	-304.9	552
-304.8	-0.016313725	3.9541	-304.8	553
-304.7	-0.016300654	3.9526	-304.7	554
-304.6	-0.016287582	3.9541	-304.6	555
-304.5	-0.01627451	3.9571	-304.5	556
-304.4	-0.016261438	3.9567	-304.4	557
-304.3	-0.016248366	3.952	-304.3	558
-304.2	-0.016235294	3.9542	-304.2	559
-304.1	-0.016222222	3.9539	-304.1	560
-304	-0.01620915	3.9548	-304	561
-303.9	-0.016196078	3.9577	-303.9	562
-303.8	-0.016183007	3.9574	-303.8	563
-303.7	-0.016169935	3.9582	-303.7	564
-303.6	-0.016156863	3.9572	-303.6	565
-303.5	-0.016143791	3.9572	-303.5	566
-303.4	-0.016130719	3.9577	-303.4	567
-303.3	-0.016117647	3.9543	-303.3	568
-303.2	-0.016104575	3.9565	-303.2	569
-303.1	-0.016091503	3.9543	-303.1	570
-303	-0.016078431	3.9573	-303	571
-302.9	-0.016065359	3.958	-302.9	572
-302.8	-0.016052288	3.9578	-302.8	573
-302.7	-0.016039216	3.9567	-302.7	574
-302.6	-0.016026144	3.9566	-302.6	575
-302.5	-0.016013072	3.9592	-302.5	576
-302.4	-0.016	3.9571	-302.4	577
-302.3	-0.015986928	3.9584	-302.3	578
-302.2	-0.015973856	3.9606	-302.2	579
-302.1	-0.015960784	3.9624	-302.1	580
-302	-0.015947712	3.9619	-302	581
-301.9	-0.015934641	3.9622	-301.9	582
-301.8	-0.015921569	3.9638	-301.8	583
