Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	T_mittel [K]	 kappa [-]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Alpha [W/(m^2K)]
-139.3	 8.914423352030128E-4	 6.618592936575178E-4	 1.1202641220724092	 0.0	 0.0	 0.0	 379.05711691169665	 1.3687812661943293	 -70.12095483360967	 -0.005841942777900747	 -0.06840477791464916	 0.0	 0.0	 78.64681075947637	 
-139.2	 8.997735719806111E-4	 6.615676362653622E-4	 1.1209434338049578	 0.0	 0.0	 0.0	 379.1198335720104	 1.3687742386331636	 -69.97351841819697	 -0.005829659501036312	 -0.06898774386475279	 0.0	 0.0	 78.7142283667106	 
-139.1	 9.081048087582093E-4	 6.612752738793502E-4	 1.1216250816267537	 0.0	 0.0	 0.0	 379.1827331556166	 1.3687671900538088	 -69.82538949053055	 -0.005817318529336305	 -0.06956947571768642	 0.0	 0.0	 78.7818233172693	 
-139.0	 9.164360455358076E-4	 6.609822066710734E-4	 1.1223090712739876	 0.0	 0.0	 0.0	 379.24581591479415	 1.3687601204236288	 -69.6765655782066	 -0.005804919656818912	 -0.07014996768336831	 0.0	 0.0	 78.84959577332165	 
-138.9	 9.247672823134058E-4	 6.60688434813659E-4	 1.1229954085069591	 0.0	 0.0	 0.0	 379.3090821025903	 1.3687530297098833	 -69.5270442021125	 -0.005792462676943389	 -0.07072921395106266	 0.0	 0.0	 78.9175458980422	 
-138.8	 9.330985190910041E-4	 6.603939584817783E-4	 1.1236840991101682	 0.0	 0.0	 0.0	 379.3725319728216	 1.3687459178797272	 -69.37682287641162	 -0.005779947382608802	 -0.07130720868932354	 0.0	 0.0	 78.9856738556128	 
-138.7	 9.414297558686023E-4	 6.600987778516537E-4	 1.1243751488924076	 0.0	 0.0	 0.0	 379.436165780075	 1.3687387849002106	 -69.22589910852686	 -0.005767373566152649	 -0.0718839460459388	 0.0	 0.0	 79.05397981122425	 
-138.6	 9.497609926462006E-4	 6.598028931010669E-4	 1.1250685636868534	 0.0	 0.0	 0.0	 379.4999837797091	 1.3687316307382786	 -69.07427039912614	 -0.005754741019349659	 -0.07245942014787377	 0.0	 0.0	 79.1224639310778	 
-138.5	 9.580922294237989E-4	 6.595063044093671E-4	 1.125764349351159	 0.0	 0.0	 0.0	 379.5639862278557	 1.3687244553607714	 -68.92193424210531	 -0.005742049533410359	 -0.0730336251012148	 0.0	 0.0	 79.19112638238688	 
-138.4	 9.66423466201397E-4	 6.592090119574772E-4	 1.1264625117675475	 0.0	 0.0	 0.0	 379.62817338142025	 1.3687172587344227	 -68.76888812457207	 -0.005729298898979745	 -0.07360655499111278	 0.0	 0.0	 79.25996733337894	 
-138.3	 9.747547029789953E-4	 6.589110159279037E-4	 1.1271630568429045	 0.0	 0.0	 0.0	 379.6925454980835	 1.3687100408258623	 -68.61512952683124	 -0.005716488906136041	 -0.07417820388172638	 0.0	 0.0	 79.32898695329682	 
-138.2	 9.830859397565936E-4	 6.586123165047432E-4	 1.1278659905088728	 0.0	 0.0	 0.0	 379.7571028363028	 1.3687028016016127	 -68.46065592236745	 -0.005703619344389272	 -0.0747485658161653	 0.0	 0.0	 79.39818541240075	 
-138.1	 9.914171765341919E-4	 6.583129138736904E-4	 1.128571318721947	 0.0	 0.0	 0.0	 379.8218456553127	 1.3686955410280912	 -68.30546477782877	 -0.00569069000267989	 -0.07531763481643329	 0.0	 0.0	 79.46756288196971	 
-138.0	 9.997484133117901E-4	 6.580128082220453E-4	 1.129279047463568	 0.0	 0.0	 0.0	 379.88677421512676	 1.3686882590716087	 -68.14955355301171	 -0.005677700669377527	 -0.07588540488337105	 0.0	 0.0	 79.53711953430334	 
-137.9	 0.0010080796500893884	 6.577119997387233E-4	 1.129989182740218	 0.0	 0.0	 0.0	 379.95188877653857	 1.3686809556983697	 -67.99291970084327	 -0.005664651132279501	 -0.076451869996599	 0.0	 0.0	 79.60685554272345	 
-137.8	 0.0010164108868669867	 6.574104886142608E-4	 1.1307017305835165	 0.0	 0.0	 0.0	 380.01718960112254	 1.368673630874472	 -67.83556066736462	 -0.005651541178609454	 -0.07701702411445994	 0.0	 0.0	 79.67677108157571	 
-137.7	 0.001024742123644585	 6.571082750408232E-4	 1.1314166970503179	 0.0	 0.0	 0.0	 380.08267695123584	 1.368666284565907	 -67.67747389171605	 -0.005638370595016102	 -0.07758086117396155	 0.0	 0.0	 79.7468663262314	 
-137.6	 0.001033073360422183	 6.568053592122144E-4	 1.132134088222806	 0.0	 0.0	 0.0	 380.14835109001905	 1.3686589167385588	 -67.51865680611759	 -0.005625139167571613	 -0.07814337509071871	 0.0	 0.0	 79.81714145308901	 
-137.5	 0.0010414045971997813	 6.565017413238833E-4	 1.1328539102085935	 0.0	 0.0	 0.0	 380.2142122813975	 1.368651527358204	 -67.35910683585425	 -0.005611846681770387	 -0.07870455975889575	 0.0	 0.0	 79.88759663957585	 
-137.4	 0.0010497358339773796	 6.561974215729319E-4	 1.133576169140818	 0.0	 0.0	 0.0	 380.28026079008237	 1.3686441163905128	 -67.1988213992584	 -0.0055984929225275796	 -0.07926440905114851	 0.0	 0.0	 79.95823206414997	 
-137.3	 0.0010580670707549778	 6.558924001581234E-4	 1.134300871178242	 0.0	 0.0	 0.0	 380.34649688157236	 1.3686366838010466	 -67.03779790769374	 -0.005585077674177772	 -0.07982291681856629	 0.0	 0.0	 80.02904790630147	 
-137.2	 0.001066398307532576	 6.555866772798905E-4	 1.1350280225053502	 0.0	 0.0	 0.0	 380.41292082215426	 1.3686292295552602	 -66.8760337655356	 -0.0055716007204733254	 -0.08038007689061362	 0.0	 0.0	 80.1000443465545	 
-137.1	 0.0010747295443101744	 6.55280253140342E-4	 1.1357576293324496	 0.0	 0.0	 0.0	 380.4795328789048	 1.3686217536184997	 -66.71352637015701	 -0.005558061844583228	 -0.08093588307507195	 0.0	 0.0	 80.17122156646856	 
-137.0	 0.0010830607810877726	 6.549731279432728E-4	 1.1364896978957693	 0.0	 0.0	 0.0	 380.54633331969137	 1.3686142559560028	 -66.55027311190871	 -0.005544460829091418	 -0.08149032915798109	 0.0	 0.0	 80.24257974864067	 
-136.9	 0.001091392017865371	 6.5466530189417E-4	 1.1372242344575603	 0.0	 0.0	 0.0	 380.6133224131737	 1.3686067365328995	 -66.38627137410397	 -0.005530797455995529	 -0.08204340890358064	 0.0	 0.0	 80.31411907670667	 
-136.8	 0.0010997232546429692	 6.543567752002214E-4	 1.1379612453061965	 0.0	 0.0	 0.0	 380.6805004288045	 1.368599195314211	 -66.22151853299874	 -0.005517071506705233	 -0.08259511605425117	 0.0	 0.0	 80.38583973534296	 
-136.7	 0.0011080544914205672	 6.54047548070324E-4	 1.1387007367562767	 0.0	 0.0	 0.0	 380.7478676368315	 1.368591632264849	 -66.05601195777707	 -0.005503282762041021	 -0.08314544433045527	 0.0	 0.0	 80.45774191026825	 
-136.6	 0.0011163857281981655	 6.537376207150917E-4	 1.1394427151487254	 0.0	 0.0	 0.0	 380.8154243082979	 1.3685840473496171	 -65.88974901053032	 -0.005489431002232482	 -0.08369438743067852	 0.0	 0.0	 80.52982578824518	 
-136.5	 0.0011247169649757638	 6.534269933468628E-4	 1.1401871868508957	 0.0	 0.0	 0.0	 380.8831707150443	 1.3685764405332095	 -65.72272704624143	 -0.005475516006916979	 -0.08424193903137021	 0.0	 0.0	 80.60209155708213	 
-136.4	 0.001133048201753362	 6.531156661797082E-4	 1.1409341582566717	 0.0	 0.0	 0.0	 380.9511071297092	 1.3685688117802106	 -65.55494341276642	 -0.005461537555138118	 -0.08478809278688403	 0.0	 0.0	 80.67453940563466	 
-136.3	 0.0011413794385309603	 6.5280363942944E-4	 1.141683635786573	 0.0	 0.0	 0.0	 381.0192338257311	 1.3685611610550954	 -65.38639545081696	 -0.005447495425344292	 -0.08533284232941846	 0.0	 0.0	 80.74716952380753	 
-136.2	 0.0011497106753085586	 6.524909133136188E-4	 1.1424356258878572	 0.0	 0.0	 0.0	 381.08755107734913	 1.368553488322229	 -65.21708049394147	 -0.005433389395387106	 -0.08587618126895717	 0.0	 0.0	 80.81998210255607	 
-136.1	 0.0011580419120861569	 6.521774880515617E-4	 1.143190135034625	 0.0	 0.0	 0.0	 381.15605915960447	 1.3685457935458667	 -65.04699586850698	 -0.005419219242519868	 -0.08641810319320915	 0.0	 0.0	 80.89297733388798	 
-136.0	 0.0011663731488637552	 6.518633638643517E-4	 1.1439471697279253	 0.0	 0.0	 0.0	 381.2247583483418	 1.3685380766901531	 -64.87613889368255	 -0.005404984743396204	 -0.08695860166754878	 0.0	 0.0	 80.96615541086517	 
-135.9	 0.0011747043856413534	 6.515485409748428E-4	 1.1447067364958605	 0.0	 0.0	 0.0	 381.2936489202104	 1.3685303377191231	 -64.70450688141857	 -0.005390685674068334	 -0.08749767023495561	 0.0	 0.0	 81.03951652760529	 
-135.8	 0.0011830356224189517	 6.512330196076711E-4	 1.145468841893693	 0.0	 0.0	 0.0	 381.36273115266545	 1.3685225765966997	 -64.53209713643017	 -0.005376321809985697	 -0.08803530241595418	 0.0	 0.0	 81.1130608792835	 
-135.7	 0.0011913668591965498	 6.509167999892617E-4	 1.1462334925039497	 0.0	 0.0	 0.0	 381.4320053239692	 1.3685147932866963	 -64.35890695617738	 -0.005361892925993289	 -0.08857149170855351	 0.0	 0.0	 81.18678866213409	 
-135.6	 0.001199698095974148	 6.505998823478356E-4	 1.147000694936533	 0.0	 0.0	 0.0	 381.5014717131926	 1.3685069877528144	 -64.18493363084823	 -0.005347398796330257	 -0.08910623158818654	 0.0	 0.0	 81.26070007345233	 
-135.5	 0.0012080293327517463	 6.502822669134204E-4	 1.1477704558288242	 0.0	 0.0	 0.0	 381.5711306002161	 1.3684991599586447	 -64.01017444333766	 -0.005332839194628143	 -0.08963951550764936	 0.0	 0.0	 81.33479531159611	 
-135.4	 0.0012163605695293446	 6.499639539178553E-4	 1.1485427818457945	 0.0	 0.0	 0.0	 381.6409822657315	 1.3684913098676654	 -63.83462666923122	 -0.005318213893909533	 -0.09017133689704031	 0.0	 0.0	 81.40907457598755	 
-135.3	 0.0012246918063069428	 6.496449435948013E-4	 1.1493176796801128	 0.0	 0.0	 0.0	 381.7110269912426	 1.3684834374432446	 -63.65828757678412	 -0.005303522666586297	 -0.09070168916369893	 0.0	 0.0	 81.48353806711494	 
-135.2	 0.0012330230430845411	 6.493252361797484E-4	 1.1500951560522552	 0.0	 0.0	 0.0	 381.78126505906704	 1.368475542648637	 -63.48115442690385	 -0.005288765284458153	 -0.09123056569214474	 0.0	 0.0	 81.55818598653427	 
-135.1	 0.0012413542798621394	 6.490048319100248E-4	 1.1508752177106145	 0.0	 0.0	 0.0	 381.8516967523374	 1.3684676254469859	 -63.3032244731296	 -0.00527394151871095	 -0.09175795984401584	 0.0	 0.0	 81.63301853687102	 
-135.0	 0.0012496855166397377	 6.48683731024803E-4	 1.1516578714316106	 0.0	 0.0	 0.0	 381.9223223550023	 1.3684596858013218	 -63.12449496161433	 -0.005259051139915168	 -0.09228386495800736	 0.0	 0.0	 81.70803592182205	 
-134.9	 0.001258016753417336	 6.483619337651096E-4	 1.152443124019802	 0.0	 0.0	 0.0	 381.9931421518281	 1.3684517236745632	 -62.944963131105	 -0.005244093918024279	 -0.09280827434980979	 0.0	 0.0	 81.78323834615689	 
-134.8	 0.0012663479901949342	 6.480394403738328E-4	 1.153230982307997	 0.0	 0.0	 0.0	 382.0641564284001	 1.368443739029515	 -62.764626212922785	 -0.005229069622373095	 -0.0933311813120471	 0.0	 0.0	 81.85862601572009	 
-134.7	 0.0012746792269725323	 6.477162510957304E-4	 1.1540214531573654	 0.0	 0.0	 0.0	 382.13536547112346	 1.3684357318288694	 -62.58348143094411	 -0.005213978021676188	 -0.09385257911421471	 0.0	 0.0	 81.9341991374325	 
-134.6	 0.0012830104637501305	 6.473923661774388E-4	 1.1548145434575516	 0.0	 0.0	 0.0	 382.20676956722525	 1.3684277020352058	 -62.4015260015813	 -0.005198818884026277	 -0.09437246100261734	 0.0	 0.0	 82.00995791929304	 
-134.5	 0.0012913417005277288	 6.470677858674797E-4	 1.1556102601267884	 0.0	 0.0	 0.0	 382.27836900475484	 1.3684196496109895	 -62.218757133761585	 -0.0051835919768924805	 -0.09489082020030659	 0.0	 0.0	 82.08590257038087	 
-134.4	 0.001299672937305327	 6.467425104162691E-4	 1.1564086101120092	 0.0	 0.0	 0.0	 382.35016407258627	 1.3684115745185728	 -62.0351720289099	 -0.005168297067118885	 -0.09540764990701849	 0.0	 0.0	 82.16203330085663	 
-134.3	 0.0013080041740829254	 6.464165400761256E-4	 1.157209600388964	 0.0	 0.0	 0.0	 382.4221550604186	 1.368403476720193	 -61.850767880925666	 -0.005152933920922606	 -0.09592294329911075	 0.0	 0.0	 82.2383503219646	 
-134.2	 0.0013163354108605236	 6.460898751012782E-4	 1.1580132379623336	 0.0	 0.0	 0.0	 382.49434225877815	 1.3683953561779745	 -61.66554187616607	 -0.005137502303892398	 -0.09643669352949999	 0.0	 0.0	 82.31485384603413	 
-134.1	 0.001324666647638122	 6.457625157478747E-4	 1.1588195298658444	 0.0	 0.0	 0.0	 382.5667259590191	 1.3683872128539263	 -61.47949119342326	 -0.005122001980986756	 -0.09694889372759867	 0.0	 0.0	 82.39154408648173	 
-134.0	 0.0013329978844157202	 6.454344622739892E-4	 1.1596284831623864	 0.0	 0.0	 0.0	 382.63930645332516	 1.3683790467099441	 -61.29261300390604	 -0.005106432716532388	 -0.0974595369992519	 0.0	 0.0	 82.46842125781265	 
-133.9	 0.0013413291211933184	 6.451057149396315E-4	 1.1604401049441286	 0.0	 0.0	 0.0	 382.71208403471104	 1.3683708577078073	 -61.1049044712191	 -0.005090794274222483	 -0.09796861642667415	 0.0	 0.0	 82.5454855756228	 
-133.8	 0.0013496603579709167	 6.44776274006754E-4	 1.1612544023326363	 0.0	 0.0	 0.0	 382.7850589970235	 1.3683626458091815	 -60.91636275134196	 -0.005075086417114963	 -0.09847612506838564	 0.0	 0.0	 82.62273725660033	 
-133.7	 0.0013579915947485148	 6.444461397392604E-4	 1.1620713824789894	 0.0	 0.0	 0.0	 382.85823163494297	 1.3683544109756167	 -60.7269849926097	 -0.00505930890763087	 -0.09898205595914873	 0.0	 0.0	 82.70017651852775	 
-133.6	 0.001366322831526113	 6.441153124030151E-4	 1.1628910525639007	 0.0	 0.0	 0.0	 382.9316022439847	 1.368346153168547	 -60.53676833569122	 -0.00504346150755256	 -0.09948640210990399	 0.0	 0.0	 82.77780358028336	 
-133.5	 0.0013746540683037113	 6.437837922658486E-4	 1.1637134197978352	 0.0	 0.0	 0.0	 383.0051711205003	 1.3683378723492914	 -60.345709913569685	 -0.005027543978022071	 -0.09998915650770619	 0.0	 0.0	 82.8556186618435	 
-133.4	 0.0013829853050813096	 6.434515795975681E-4	 1.1645384914211296	 0.0	 0.0	 0.0	 383.0789385616789	 1.3683295684790526	 -60.1538068515207	 -0.005011556079539309	 -0.10049031211566012	 0.0	 0.0	 82.93362198428376	 
-133.3	 0.0013913165418589079	 6.431186746699654E-4	 1.165366274704113	 0.0	 0.0	 0.0	 383.152904865549	 1.3683212415189179	 -59.961056267092516	 -0.004995497571960393	 -0.10098986187285616	 0.0	 0.0	 83.0118137697816	 
-133.2	 0.0013996477786365061	 6.427850777568238E-4	 1.1661967769472268	 0.0	 0.0	 0.0	 383.2270703309791	 1.3683128914298568	 -59.76745527008364	 -0.004979368214495792	 -0.10148779869430574	 0.0	 0.0	 83.09019424161745	 
-133.1	 0.0014079790154141044	 6.424507891339277E-4	 1.1670300054811478	 0.0	 0.0	 0.0	 383.30143525767943	 1.3683045181727238	 -59.573000962523416	 -0.004963167765708711	 -0.10198411547087662	 0.0	 0.0	 83.16876362417692	 
-133.0	 0.0014163102521917027	 6.421158090790701E-4	 1.1678659676669088	 0.0	 0.0	 0.0	 383.3759999462038	 1.3682961217082554	 -59.37769043865064	 -0.004946895983513302	 -0.10247880506922795	 0.0	 0.0	 83.24752214295259	 
-132.9	 0.001424641488969301	 6.417801378720609E-4	 1.1687046708960227	 0.0	 0.0	 0.0	 383.4507646979505	 1.3682877019970718	 -59.18152078489025	 -0.00493055262517273	 -0.10297186033174523	 0.0	 0.0	 83.32647002454576	 
-132.8	 0.0014329727257468992	 6.414437757947359E-4	 1.169546122590605	 0.0	 0.0	 0.0	 383.52572981516334	 1.3682792589996757	 -58.9844890798339	 -0.004914137447297546	 -0.10346327407647499	 0.0	 0.0	 83.40560749666852	 
-132.7	 0.0014413039625244973	 6.411067231309632E-4	 1.170390330203498	 0.0	 0.0	 0.0	 383.6008956009339	 1.3682707926764521	 -58.786592394219	 -0.0048976502058439494	 -0.10395303909705939	 0.0	 0.0	 83.48493478814545	 
-132.6	 0.0014496351993020956	 6.40768980166654E-4	 1.171237301218396	 0.0	 0.0	 0.0	 383.6762623592024	 1.3682623029876684	 -58.587827790905166	 -0.00488109065611182	 -0.10444114816267057	 0.0	 0.0	 83.56445212891542	 
-132.5	 0.0014579664360796938	 6.404305471897683E-4	 1.1720870431499701	 0.0	 0.0	 0.0	 383.751830394759	 1.3682537898934741	 -58.388192324853584	 -0.004864458552743001	 -0.10492759401794487	 0.0	 0.0	 83.64415975003374	 
-132.4	 0.001466297672857292	 6.400914244903248E-4	 1.172939563543994	 0.0	 0.0	 0.0	 383.8276000132457	 1.3682452533539007	 -58.187683043106	 -0.004847753649719548	 -0.10541236938291682	 0.0	 0.0	 83.72405788367374	 
-132.3	 0.0014746289096348904	 6.397516123604086E-4	 1.173794869977471	 0.0	 0.0	 0.0	 383.90357152115746	 1.3682366933288606	 -57.98629698476115	 -0.004830975700361766	 -0.10589546695295299	 0.0	 0.0	 83.80414676312897	 
-132.2	 0.0014829601464124887	 6.394111110941795E-4	 1.174652970058761	 0.0	 0.0	 0.0	 383.9797452258434	 1.368228109778148	 -57.7840311809539	 -0.004814124457326472	 -0.10637687939868563	 0.0	 0.0	 83.8844266228148	 
-132.1	 0.001491291383190087	 6.390699209878805E-4	 1.175513871427708	 0.0	 0.0	 0.0	 384.0561214355086	 1.3682195026614383	 -57.58088265483317	 -0.004797199672605153	 -0.10685659936594614	 0.0	 0.0	 83.96489769827058	 
-132.0	 0.0014996226199676852	 6.387280423398455E-4	 1.1763775817557698	 0.0	 0.0	 0.0	 384.13270045921536	 1.3682108719382877	 -57.37684842153898	 -0.004780201097522057	 -0.10733461947569835	 0.0	 0.0	 84.04556022616141	 
-131.9	 0.0015079538567452835	 6.383854754505077E-4	 1.1772441087461454	 0.0	 0.0	 0.0	 384.20948260688465	 1.368202217568133	 -57.17192548818125	 -0.0047631284827324245	 -0.10781093232397158	 0.0	 0.0	 84.12641444428021	 
-131.8	 0.0015162850935228817	 6.380422206224084E-4	 1.1781134601339067	 0.0	 0.0	 0.0	 384.2864681892974	 1.3681935395102907	 -56.96611085381624	 -0.004745981578220528	 -0.10828553048179364	 0.0	 0.0	 84.20746059154949	 
-131.7	 0.0015246163303004798	 6.37698278160205E-4	 1.1789856436861275	 0.0	 0.0	 0.0	 384.3636575180963	 1.3681848377239592	 -56.75940150942515	 -0.004728760133297885	 -0.10875840649512343	 0.0	 0.0	 84.28869890802349	 
-131.6	 0.001532947567078078	 6.373536483706793E-4	 1.1798606672020155	 0.0	 0.0	 0.0	 384.441050905787	 1.3681761121682148	 -56.55179443789026	 -0.004711463896601275	 -0.10922955288478356	 0.0	 0.0	 84.37012963488982	 
-131.5	 0.0015412788038556763	 6.370083315627452E-4	 1.1807385385130438	 0.0	 0.0	 0.0	 384.5186486657393	 1.3681673628020148	 -56.343286613972914	 -0.0046940926160909035	 -0.10969896214639265	 0.0	 0.0	 84.45175301447186	 
-131.4	 0.0015496100406332746	 6.366623280474577E-4	 1.1816192654830833	 0.0	 0.0	 0.0	 384.59645111218913	 1.3681585895841955	 -56.133875004291305	 -0.004676646039048549	 -0.1101666267502975	 0.0	 0.0	 84.53356929023037	 
-131.3	 0.0015579412774108729	 6.363156381380208E-4	 1.1825028560085362	 0.0	 0.0	 0.0	 384.67445856023966	 1.3681497924734725	 -55.92355656729641	 -0.00465912391207556	 -0.11063253914150505	 0.0	 0.0	 84.61557870676577	 
-131.2	 0.0015662725141884712	 6.359682621497959E-4	 1.1833893180184696	 0.0	 0.0	 0.0	 384.7526713258629	 1.3681409714284405	 -55.71232825324932	 -0.0046415259810909685	 -0.11109669173961415	 0.0	 0.0	 84.69778150981975	 
-131.1	 0.0015746037509660694	 6.356202004003105E-4	 1.1842786594747503	 0.0	 0.0	 0.0	 384.8310897259011	 1.3681321264075723	 -55.50018700419824	 -0.004623851991329569	 -0.1115590769387471	 0.0	 0.0	 84.78017794627765	 
-131.0	 0.0015829349877436677	 6.352714532092661E-4	 1.1851708883721794	 0.0	 0.0	 0.0	 384.9097140780682	 1.3681232573692201	 -55.28712975395471	 -0.00460610168733994	 -0.1120196871074811	 0.0	 0.0	 84.86276826417023	 
-130.9	 0.001591266224521266	 6.349220208985459E-4	 1.186066012738629	 0.0	 0.0	 0.0	 384.98854470095125	 1.3681143642716138	 -55.073153428071514	 -0.0045882748129826055	 -0.11247851458877936	 0.0	 0.0	 84.94555271267585	 
-130.8	 0.001599597461298864	 6.345719037922237E-4	 1.1869640406351782	 0.0	 0.0	 0.0	 385.0675819140122	 1.3681054470728613	 -54.85825494381788	 -0.004570371111427966	 -0.11293555169992216	 0.0	 0.0	 85.02853154212244	 
-130.7	 0.0016079286980764623	 6.34221102216573E-4	 1.1878649801562509	 0.0	 0.0	 0.0	 385.1468260375889	 1.3680965057309482	 -54.64243121015601	 -0.004552390325154343	 -0.11339079073243759	 0.0	 0.0	 85.11170500398947	 
-130.6	 0.0016162599348540606	 6.338696165000734E-4	 1.188768839429753	 0.0	 0.0	 0.0	 385.22627739289686	 1.368087540203738	 -54.42567912771817	 -0.004534332195946071	 -0.1138442239520322	 0.0	 0.0	 85.19507335091015	 
-130.5	 0.0016245911716316589	 6.33517446973421E-4	 1.1896756266172122	 0.0	 0.0	 0.0	 385.30593630203094	 1.3680785504489712	 -54.20799558878247	 -0.004516196464891482	 -0.11429584359852135	 0.0	 0.0	 85.27863683667326	 
-130.4	 0.0016329224084092571	 6.331645939695347E-4	 1.1905853499139163	 0.0	 0.0	 0.0	 385.38580308796634	 1.3680695364242652	 -53.98937747724814	 -0.004497982872380844	 -0.11474564188575943	 0.0	 0.0	 85.36239571622546	 
-130.3	 0.0016412536451868554	 6.328110578235663E-4	 1.1914980175490544	 0.0	 0.0	 0.0	 385.4658780745605	 1.3680604980871145	 -53.769821668613154	 -0.004479691158104492	 -0.11519361100156988	 0.0	 0.0	 85.44635024567341	 
-130.2	 0.0016495848819644537	 6.324568388729069E-4	 1.1924136377858567	 0.0	 0.0	 0.0	 385.54616158655455	 1.3680514353948898	 -53.54932502994834	 -0.004461321061050682	 -0.11563974310767496	 0.0	 0.0	 85.53050068228548	 
-130.1	 0.001657916118742052	 6.321019374571973E-4	 1.1933322189217366	 0.0	 0.0	 0.0	 385.62665394957446	 1.3680423483048385	 -53.32788441987419	 -0.004442872319503646	 -0.11608403033962532	 0.0	 0.0	 85.61484728449423	 
-130.0	 0.0016662473555196502	 6.317463539183348E-4	 1.1942537692884334	 0.0	 0.0	 0.0	 385.7073554901332	 1.3680332367740835	 -53.10549668853659	 -0.004424344671041582	 -0.11652646480672947	 0.0	 0.0	 85.69939031189838	 
-129.9	 0.0016745785922972485	 6.313900886004821E-4	 1.195178297252154	 0.0	 0.0	 0.0	 385.7882665356315	 1.368024100759624	 -52.88215867758105	 -0.004405737852534498	 -0.11696703859198292	 0.0	 0.0	 85.78413002526514	 
-129.8	 0.0016829098290748465	 6.310331418500753E-4	 1.1961058112137184	 0.0	 0.0	 0.0	 385.86938741436006	 1.3680149402183344	 -52.657867220129795	 -0.004387051600142307	 -0.11740574375199715	 0.0	 0.0	 85.86906668653174	 
