Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p_soll_roh [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
82.79999999999998	 0.027821357598577554	 0.0010397004410436592	 0.002138382059075015	 9.618155004302898E-53	 0.9978616179410529	 507.2938527419845	 1.0	 1074.6625414602015	 1072.4619551121607	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.936467887870034	 11.936596018939401	 11.936023430406436	 28930.54016191774	 3.7823632676913683	 4126.570166842715	 0.02896589136902412	 3.786985065503624E-6	 0.004007275550941828	 15978.080477561216	 2.088965651809593	 0.0	 0.0	 381.5768068142699	 0.9949254542869075	 0.9705013467302902	 4251.998393145476	 435.51979442947055	 0.27719074978484476	 15978.174052752422	 0.057643244102318233	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906324E-8	 3.066850112041212E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013516593285064933	 0.0013445923674662026	 0.06904114146091009	 0.04091681279964029	 
83.0	 0.02784750549105742	 0.0010428441326832054	 0.0021377567368107003	 9.589160725553791E-53	 0.9978622432633169	 506.73816328325495	 1.0	 1073.8021106716806	 1071.6027272707533	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.89099181148982	 11.890596018939394	 11.890505988387273	 35324.77603512859	 4.618342228209469	 4127.493835288356	 0.03536795127155554	 4.623986935408892E-6	 0.004007275550941828	 15933.294761620904	 2.0831103913843876	 0.0	 0.0	 381.9934288925468	 0.9949254542869075	 0.9707185783376988	 4251.998393145476	 434.20423564445093	 0.2759204303479954	 15933.388350515868	 0.057746315959352534	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013527287700853044	 0.0013456614437238354	 0.06909303259297139	 0.040885752396911196	 
83.20000000000002	 0.027873653383537287	 0.0010459861816804687	 0.002137120255989844	 9.56035574383413E-53	 0.9978628797441376	 506.1859822528525	 1.0	 1072.9542122031353	 1070.7559993144484	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.84588878666432	 11.845596018939387	 11.8454189967809	 36486.2551057307	 4.770193377488063	 4128.447873963854	 0.03653086051175001	 4.776025064291132E-6	 0.004007275550941828	 15890.1625936266	 2.0774713149286947	 0.0	 0.0	 382.40892315553253	 0.9949254542869075	 0.9709429525230315	 4251.998393145476	 432.8960312216494	 0.27468347715578656	 15890.256203076635	 0.05784933395926281	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013537974005163851	 0.0013467297096642409	 0.06914488478232804	 0.04085476262486297	 
83.4	 0.027899801276017152	 0.001049126545657912	 0.002136484455451558	 9.531738608071303E-53	 0.9978635155446756	 505.63629102082683	 1.0	 1072.1107347418786	 1069.9136843103424	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.801071699188604	 11.801596018939394	 11.800669706402825	 36486.2551057307	 4.770193377488063	 4129.401912639352	 0.03653087062737436	 4.776026386802421E-6	 0.004007275550941828	 15847.296970111707	 2.0718670863549455	 0.0	 0.0	 382.82329657280354	 0.9949254542869075	 0.9711673267083641	 4251.998393145476	 431.59419259686194	 0.2734557817166067	 15847.390599822682	 0.05795229671262161	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013548652216427359	 0.001347797167127273	 0.06919669811652453	 0.04082384321620166	 
83.6	 0.027925949168497017	 0.0010522651823742935	 0.002135849334386505	 9.503307880468265E-53	 0.9978641506657405	 505.0890785537515	 1.0	 1071.2716601013553	 1069.0757641094162	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.756678091127537	 11.756596018939394	 11.756255151007691	 36486.2551057307	 4.770193377488063	 4130.35595131485	 0.03653088029683987	 4.776027650983143E-6	 0.004007275550941828	 15804.664046972408	 2.0662932809032015	 0.0	 0.0	 383.2365552289842	 0.9949254542869075	 0.9713917008936969	 4251.998393145476	 430.29868040126837	 0.2722367147873633	 15804.757695970184	 0.05805520283447018	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013559322353003792	 0.001348863817945834	 0.06924847268277791	 0.04079299390504738	 
83.80000000000001	 0.027952097060976885	 0.0010554020497254336	 0.0021352148919873237	 9.475062136369295E-53	 0.9978647851081396	 504.5443338932731	 1.0	 1070.4369702215931	 1068.242220688947	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.712586596406073	 11.712596018939394	 11.712172395659017	 36486.2551057307	 4.770193377488063	 4131.309989990348	 0.036530889525599054	 4.776028857546158E-6	 0.004007275550941828	 15762.262147457817	 2.0607496793559537	 0.0	 0.0	 383.64870516485536	 0.9949254542869075	 0.9716160750790296	 4251.998393145476	 429.0094555948488	 0.2710262046095792	 15762.355814936007	 0.05815805094434362	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013569984433184142	 0.0013499296639459103	 0.06930020856797943	 0.0407622144269247	 
84.0	 0.02797824495345675	 0.0010585371057449675	 0.0021345811291659206	 9.446999964127183E-53	 0.9978654188709608	 504.00204993189413	 1.0	 1069.6066543059078	 1067.413043276697	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.668678091127536	 11.668596018939395	 11.66841861424959	 36486.2551057307	 4.770193377488063	 4132.264028665846	 0.036530898319080594	 4.776030007201207E-6	 0.004007275550941828	 15717.994840623925	 2.054962195458624	 0.0	 0.0	 384.0596976039471	 0.9949254542869075	 0.9718404492643623	 4251.998393145476	 427.72648029149565	 0.2697882248791657	 15718.088513539562	 0.058260839666295555	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.001358063847519041	 0.0013509947069466099	 0.06935190585869619	 0.040731504518753237	 
84.19999999999999	 0.028004392845936615	 0.0010616703086050972	 0.002133948046288437	 9.41911996497176E-53	 0.9978660519538383	 503.4622184125617	 1.0	 1068.7806993757285	 1066.588218922316	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.625091574965	 11.625596018939394	 11.624990985229651	 36486.2551057307	 4.770193377488063	 4133.218067341344	 0.03653090668266528	 4.776031100651773E-6	 0.004007275550941828	 15674.71538131616	 2.0493038622157935	 0.0	 0.0	 384.46955837639024	 0.9949254542869075	 0.9720648234496949	 4251.998393145476	 426.4497166535592	 0.2685718111414127	 15674.809062774111	 0.05836356762892276	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013591284497175974	 0.0013520589487601973	 0.06940356464117294	 0.04070086391883805	 
84.4	 0.028030540738416484	 0.0010648016166173292	 0.002133315641831889	 9.391420752879851E-53	 0.9978666843582947	 502.9248269898413	 1.0	 1067.9590847108118	 1065.767726947301	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.581860215235759	 11.581596018939393	 11.581886631325707	 36486.2551057307	 4.770193377488063	 4134.172106016842	 0.03653091462165315	 4.776032138590779E-6	 0.004007275550941828	 15631.68481738353	 2.0436780694205012	 0.0	 0.0	 384.87829399027436	 0.9949254542869075	 0.9722891976350276	 4251.998393145476	 425.1791262498247	 0.26736421316366143	 15631.778507116764	 0.058466233465389386	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013601922517226049	 0.0013531223911921308	 0.06945518500133363	 0.04067029236686032	 
84.6	 0.02805668863089635	 0.0010679309882332018	 0.002132683914957222	 9.36390095444662E-53	 0.9978673160851693	 502.3898648934589	 1.0	 1067.1417925525077	 1064.9515496294848	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.538877879601275	 11.538596018939394	 11.53910273622781	 36486.2551057307	 4.770193377488063	 4135.12614469234	 0.03653092214130557	 4.776033121706094E-6	 0.004007275550941828	 15588.88269803569	 2.038082143347413	 0.0	 0.0	 385.28591041894384	 0.9949254542869075	 0.9725135718203604	 4251.998393145476	 423.9146712963516	 0.26616503774817235	 15588.976395153635	 0.05856883581345078	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.001361255255335794	 0.0013541850360410971	 0.06950676702478321	 0.040639789603868104	 
84.79999999999998	 0.028082836523376214	 0.00107105838204501	 0.0021320528669574257	 9.336559208758204E-53	 0.9978679471331688	 501.8573260947807	 1.0	 1066.328814099731	 1064.1396781884998	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.496629732379004	 11.496596018939398	 11.496636608459731	 36486.2551057307	 4.770193377488063	 4136.080183367838	 0.03653092924688116	 4.776034050685226E-6	 0.004007275550941828	 15543.725826357078	 2.0321783582205155	 0.0	 0.0	 385.69234609058793	 0.9949254542869075	 0.9727379460056931	 4251.998393145476	 422.65631533956054	 0.2649302144543793	 15543.819514802344	 0.058671373315477275	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013623174623521416	 0.001355246885099048	 0.06955831079680919	 0.040609355372267064	 
85.0	 0.028108984415856082	 0.0010741837567865137	 0.002131422498517903	 9.309394167265766E-53	 0.9978685775016086	 501.3272032773304	 1.0	 1065.520138106769	 1063.3321014035887	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.454847739032461	 11.454596018939394	 11.454485557040059	 36486.2551057307	 4.770193377488063	 4137.034222043336	 0.03653093594359036	 4.776034926209387E-6	 0.004007275550941828	 15499.652672780054	 2.026416257815612	 0.0	 0.0	 386.09762934215104	 0.9949254542869075	 0.9729623201910258	 4251.998393145476	 421.4040219339279	 0.263718435586291	 15499.746356176609	 0.0587738446184774	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013633788745599138	 0.0013563079401512342	 0.0696098164023833	 0.04057898941581146	 
85.19999999999999	 0.028135132308335947	 0.0010773070713336428	 0.0021306994310162928	 9.282404493660835E-53	 0.99786930056911	 500.80735629189996	 1.0	 1064.7792082040405	 1062.5920723267877	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.413727049841453	 11.413596018939394	 11.413326064928023	 45588.43892831466	 5.960207997112574	 4138.226263642759	 0.045644273964274285	 5.967507839696983E-6	 0.004007275550941828	 15456.096438398348	 2.0207217391484087	 0.0	 0.0	 386.5017736899807	 0.9949254542869075	 0.9732426687446245	 4251.998393145476	 420.1649991191172	 0.2625199556808914	 15456.190113831395	 0.05887624837412097	 0.004025709045639809	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941828	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960545E-14	 1.2779942816906327E-8	 3.066850112041211E-5	 6.055293721849386E-7	 0.0014427612344871754	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013644394937406925	 0.0013573682029762418	 0.06966128392616318	 0.04054869147959485	 
