Kurbelwinkel	p_Zyl_1	p_ein_1	p_aus_1	ZZP_1	ti_1	Inj_1	Optiktrigger_1
[KWnZOT]	[bar]	[bar]	[bar]	[V]	[V]	[V]	[V]
-327,700000	0,333290	0,340475	0,895898	0,018312	9,991454	-5,499603	-0,011353
-327,600000	0,333290	0,340353	0,895898	0,018312	9,991454	-5,426357	-0,011353
-327,500000	0,333290	0,340353	0,895898	0,018312	9,991454	-5,401941	-0,011353
-327,400000	0,327186	0,340109	0,895898	0,018312	9,991454	-5,340902	-0,011353
-327,300000	0,327186	0,340109	0,895898	0,018312	9,991454	-5,304279	-0,011353
-327,200000	0,327186	0,339987	0,895898	0,020753	9,991454	-5,243240	-0,011353
-327,100000	0,327186	0,339987	0,895898	0,018312	9,991454	-5,218824	-0,011353
-327,000000	0,321082	0,339987	0,895898	0,018312	9,991454	-5,145578	-0,011353
-326,900000	0,321082	0,339864	0,895746	0,018312	9,991454	-5,108954	-0,011353
-326,800000	0,321082	0,339742	0,895898	0,018312	9,991454	-5,047915	-0,011353
-326,700000	0,321082	0,339620	0,895746	0,018312	9,991454	-4,999084	-0,011353
-326,600000	0,314978	0,339620	0,895898	0,020753	9,991454	-4,938046	-0,011353
-326,500000	0,314978	0,339498	0,895898	0,018312	9,991454	-4,889215	-0,011353
-326,400000	0,314978	0,339498	0,895898	0,020753	9,991454	-4,828176	-0,011353
-326,300000	0,308875	0,339498	0,895746	0,018312	9,991454	-4,779345	-0,011353
-326,200000	0,308875	0,339376	0,895898	0,018312	9,991454	-4,718306	-0,011353
-326,100000	0,308875	0,339376	0,895898	0,020753	9,991454	-4,669475	-0,011353
-326,000000	0,308875	0,339376	0,895898	0,018312	9,991454	-4,608436	-0,011353
-325,900000	0,308875	0,339376	0,895898	0,020753	9,991454	-4,559605	-0,011353
-325,800000	0,308875	0,339498	0,896051	0,018312	9,991454	-4,510774	-0,011353
-325,700000	0,308875	0,339498	0,896203	0,018312	9,991454	-4,461942	-0,011353
-325,600000	0,308875	0,339620	0,896203	0,020753	9,991454	-4,413111	-0,011353
-325,500000	0,308875	0,339620	0,896203	0,018312	9,991454	-4,364280	-0,011353
-325,400000	0,308875	0,339620	0,896203	0,018312	9,991454	-4,327657	-0,011353
-325,300000	0,308875	0,339620	0,896203	0,018312	9,991454	-4,266618	-0,011353
-325,200000	0,314978	0,339742	0,896356	0,020753	9,991454	-4,229994	-0,011353
-325,100000	0,314978	0,339864	0,896356	0,020753	9,991454	-4,181163	-0,011353
-325,000000	0,314978	0,339987	0,896356	0,018312	9,991454	-4,144540	-0,011353
-324,900000	0,314978	0,340109	0,896509	0,018312	9,991454	-4,083501	-0,011353
-324,800000	0,314978	0,340231	0,896661	0,018312	9,991454	-4,046878	-0,011353
-324,700000	0,314978	0,340353	0,896814	0,020753	9,991454	-3,998047	-0,011353
-324,600000	0,314978	0,340597	0,896814	0,018312	9,991454	-3,961423	-0,011353
-324,500000	0,314978	0,340719	0,896966	0,018312	9,991454	-3,900385	-0,011353
-324,400000	0,314978	0,340963	0,896966	0,018312	9,991454	-3,863761	-0,011353
-324,300000	0,314978	0,341207	0,897119	0,018312	9,991454	-3,802722	-0,011353
-324,200000	0,308875	0,341451	0,897119	0,018312	9,991454	-3,778307	-0,011353
-324,100000	0,308875	0,341696	0,897272	0,018312	9,991454	-3,729476	-0,011353
-324,000000	0,308875	0,341940	0,897272	0,018312	9,991454	-3,692852	-0,011353
-323,900000	0,302771	0,342184	0,897424	0,018312	9,991454	-3,631814	-0,011353
-323,800000	0,302771	0,342550	0,897577	0,018312	9,991454	-3,582983	-0,011353
-323,700000	0,296667	0,342794	0,897729	0,018312	9,991454	-3,521943	-0,011353
-323,600000	0,296667	0,343161	0,897882	0,020753	9,991454	-3,485320	-0,011353
-323,500000	0,290563	0,343649	0,898035	0,018312	9,991454	-3,424281	-0,011353
-323,400000	0,290563	0,344015	0,898035	0,018312	9,991454	-3,387658	-0,011353
-323,300000	0,284459	0,344503	0,898340	0,018312	9,991454	-3,326619	-0,011353
-323,200000	0,284459	0,344748	0,898492	0,018312	9,991454	-3,289996	-0,011353
-323,100000	0,278355	0,345236	0,898492	0,020753	9,991454	-3,228957	-0,011353
-323,000000	0,278355	0,345602	0,898645	0,018312	9,991454	-3,192334	-0,011353
-322,900000	0,278355	0,346090	0,898645	0,018312	9,991454	-3,143502	-0,011353
-322,800000	0,272251	0,346457	0,898645	0,018312	9,991454	-3,094671	-0,011353
-322,700000	0,278355	0,346823	0,898645	0,018312	9,991454	-3,033632	-0,011353
-322,600000	0,278355	0,347189	0,898798	0,020753	9,991454	-2,997009	-0,011353
-322,500000	0,278355	0,347433	0,898798	0,018312	9,991454	-2,948178	-0,011353
-322,400000	0,272251	0,347800	0,898950	0,018312	9,991454	-2,911555	-0,011353
-322,300000	0,278355	0,348166	0,899103	0,018312	9,991454	-2,862723	-0,011353
-322,200000	0,284459	0,348532	0,899103	0,018312	9,991454	-2,826100	-0,011353
-322,100000	0,284459	0,348898	0,899103	0,018312	9,991454	-2,777269	-0,011353
-322,000000	0,290563	0,349142	0,899255	0,018312	9,991454	-2,752854	-0,011353
-321,900000	0,290563	0,349509	0,899255	0,018312	9,991454	-2,691815	-0,011353
-321,800000	0,296667	0,349875	0,899408	0,018312	9,991454	-2,667399	-0,011353
-321,700000	0,290563	0,350119	0,899408	0,018312	9,991454	-2,630776	-0,011353
-321,600000	0,290563	0,350485	0,899408	0,020753	9,991454	-2,594152	-0,011353
-321,500000	0,296667	0,350729	0,899408	0,018312	9,991454	-2,557529	-0,011353
-321,400000	0,296667	0,350974	0,899255	0,018312	9,991454	-2,533114	-0,011353
-321,300000	0,296667	0,351096	0,899255	0,018312	9,991454	-2,484282	-0,011353
-321,200000	0,296667	0,351462	0,899255	0,018312	9,991454	-2,472075	-0,011353
-321,100000	0,296667	0,351706	0,899255	0,018312	9,991454	-2,423244	-0,011353
-321,000000	0,302771	0,351950	0,899255	0,018312	9,991454	-2,411036	-0,011353
-320,900000	0,296667	0,352072	0,899103	0,018312	9,991454	-2,374413	-0,011353
-320,800000	0,296667	0,352316	0,899255	0,018312	9,991454	-2,337789	-0,011353
-320,700000	0,290563	0,352561	0,899255	0,018312	9,991454	-2,288958	-0,011353
-320,600000	0,290563	0,352805	0,899255	0,020753	9,991454	-2,264543	-0,011353
-320,500000	0,284459	0,352927	0,899561	0,018312	9,991454	-2,215712	-0,011353
-320,400000	0,284459	0,353049	0,899561	0,018312	9,991454	-2,191296	-0,011353
-320,300000	0,284459	0,353293	0,899713	0,020753	9,991454	-2,142465	-0,011353
-320,200000	0,278355	0,353415	0,899713	0,018312	9,991454	-2,105841	-0,011353
-320,100000	0,278355	0,353415	0,899713	0,018312	9,991454	-2,069218	-0,011353
-320,000000	0,272251	0,353537	0,899713	0,018312	9,991454	-2,032595	-0,011353
-319,900000	0,272251	0,353659	0,899866	0,018312	9,991454	-1,983764	-0,011353
-319,800000	0,272251	0,353781	0,900018	0,020753	9,991454	-1,959348	-0,011353
-319,700000	0,272251	0,353903	0,900018	0,018312	9,991454	-1,922725	-0,011353
-319,600000	0,272251	0,353903	0,900171	0,020753	9,991454	-1,886101	-0,011353
-319,500000	0,272251	0,354026	0,900171	0,018312	9,991454	-1,849478	-0,011353
-319,400000	0,272251	0,354026	0,900171	0,018312	9,991454	-1,825063	-0,011353
-319,300000	0,272251	0,354148	0,900171	0,018312	9,991454	-1,788439	-0,011353
-319,200000	0,272251	0,354270	0,900171	0,018312	9,991454	-1,776232	-0,011353
-319,100000	0,272251	0,354270	0,900171	0,018312	9,991454	-1,739608	-0,011353
-319,000000	0,278355	0,354148	0,900171	0,018312	9,991454	-1,727400	-0,011353
-318,900000	0,278355	0,354148	0,900324	0,018312	9,991454	-1,702985	-0,011353
-318,800000	0,278355	0,354270	0,900171	0,020753	9,991454	-1,690777	-0,011353
-318,700000	0,278355	0,354270	0,900324	0,018312	9,991454	-1,654154	-0,011353
-318,600000	0,284459	0,354270	0,900324	0,018312	9,991454	-1,641946	-0,011353
-318,500000	0,284459	0,354270	0,900324	0,018312	9,991454	-1,605323	-0,011353
-318,400000	0,284459	0,354270	0,900324	0,018312	9,991454	-1,580907	-0,011353
-318,300000	0,278355	0,354270	0,900476	0,018312	9,991454	-1,544284	-0,011353
-318,200000	0,278355	0,354392	0,900324	0,018312	9,991454	-1,507660	-0,011353
-318,100000	0,278355	0,354392	0,900324	0,020753	9,991454	-1,483245	-0,011353
-318,000000	0,272251	0,354392	0,900324	0,018312	9,991454	-1,458829	-0,011353
-317,900000	0,272251	0,354270	0,900171	0,018312	9,991454	-1,397790	-0,011353
-317,800000	0,266147	0,354148	0,900324	0,018312	9,991454	-1,373375	-0,011353
-317,700000	0,266147	0,354148	0,900324	0,018312	9,991454	-1,336752	-0,011353
-317,600000	0,266147	0,354148	0,900324	0,018312	9,991454	-1,312336	-0,011353
-317,500000	0,260044	0,354148	0,900324	0,018312	9,992676	-1,275713	-0,011353
-317,400000	0,260044	0,354148	0,900476	0,020753	9,991454	-1,251297	-0,011353
-317,300000	0,260044	0,354148	0,900476	0,018312	9,991454	-1,214674	-0,011353
-317,200000	0,260044	0,354026	0,900476	0,018312	9,991454	-1,202466	-0,011353
-317,100000	0,260044	0,353903	0,900476	0,018312	9,991454	-1,165843	-0,011353
-317,000000	0,260044	0,353903	0,900476	0,018312	9,991454	-1,141427	-0,011353
-316,900000	0,260044	0,354026	0,900476	0,018312	9,991454	-1,104804	-0,011353
-316,800000	0,260044	0,353903	0,900476	0,020753	9,991454	-1,092596	-0,011353
-316,700000	0,266147	0,353781	0,900629	0,018312	9,991454	-1,055973	-0,011353
-316,600000	0,266147	0,353537	0,900629	0,018312	9,991454	-1,043765	-0,011353
-316,500000	0,266147	0,353415	0,900629	0,018312	9,991454	-1,007142	-0,011353
-316,400000	0,266147	0,353293	0,900781	0,018312	9,991454	-0,982726	-0,011353
-316,300000	0,272251	0,353171	0,900781	0,018312	9,991454	-0,946103	-0,011353
-316,200000	0,272251	0,353049	0,900781	0,018312	9,991454	-0,921687	-0,011353
-316,100000	0,272251	0,352927	0,900781	0,018312	9,991454	-0,885064	-0,011353
-316,000000	0,272251	0,352805	0,900781	0,018312	9,991454	-0,860648	-0,011353
-315,900000	0,272251	0,352805	0,900934	0,020753	9,991454	-0,811817	-0,011353
-315,800000	0,278355	0,352805	0,900934	0,018312	9,991454	-0,775194	-0,011353
-315,700000	0,272251	0,352683	0,901087	0,018312	9,991454	-0,738570	-0,011353
-315,600000	0,272251	0,352561	0,901087	0,018312	9,991454	-0,714155	-0,011353
-315,500000	0,272251	0,352561	0,901087	0,018312	9,991454	-0,677532	-0,011353
-315,400000	0,266147	0,352561	0,901087	0,020753	9,991454	-0,628700	-0,011353
-315,300000	0,266147	0,352439	0,901239	0,018312	9,991454	-0,579869	-0,011353
-315,200000	0,260044	0,352439	0,901239	0,018312	9,991454	-0,555454	-0,011353
-315,100000	0,260044	0,352316	0,901239	0,018312	9,991454	-0,494415	-0,011353
-315,000000	0,253940	0,352194	0,901392	0,018312	9,991454	-0,457792	-0,011353
-314,900000	0,253940	0,352072	0,901392	0,018312	9,991454	-0,408961	-0,011353
-314,800000	0,253940	0,351950	0,901392	0,018312	9,991454	-0,384545	-0,011353
-314,700000	0,247836	0,351950	0,901392	0,018312	9,991454	-0,347922	-0,011353
-314,600000	0,247836	0,351950	0,901392	0,020753	9,991454	-0,323506	-0,011353
-314,500000	0,247836	0,351950	0,901392	0,018312	9,991454	-0,274675	-0,011353
-314,400000	0,247836	0,351950	0,901392	0,020753	9,991454	-0,250259	-0,011353
-314,300000	0,247836	0,351950	0,901392	0,018312	9,991454	-0,213636	-0,011353
-314,200000	0,247836	0,351828	0,901544	0,018312	9,991454	-0,177013	-0,011353
-314,100000	0,247836	0,351706	0,901544	0,018312	9,991454	-0,140389	-0,011353
-314,000000	0,253940	0,351706	0,901544	0,018312	9,991454	-0,115974	-0,011353
-313,900000	0,253940	0,351706	0,901544	0,018312	9,991454	-0,079351	-0,011353
-313,800000	0,260044	0,351706	0,901544	0,018312	9,991454	-0,054935	-0,011353
-313,700000	0,260044	0,351828	0,901544	0,018312	9,991454	-0,018312	-0,011353
-313,600000	0,266147	0,351706	0,901544	0,018312	9,991454	0,018312	-0,011353
-313,500000	0,266147	0,351706	0,901697	0,018312	9,991454	0,054935	-0,011353
-313,400000	0,266147	0,351584	0,901849	0,020753	9,991454	0,103766	-0,011353
-313,300000	0,272251	0,351584	0,901849	0,018312	9,991454	0,152597	-0,011353
-313,200000	0,272251	0,351706	0,901849	0,018312	9,991454	0,189221	-0,011353
-313,100000	0,272251	0,351706	0,901697	0,018312	9,991454	0,213636	-0,011353
-313,000000	0,272251	0,351706	0,901849	0,020753	9,991454	0,262467	-0,011353
-312,900000	0,272251	0,351706	0,901697	0,018312	9,991454	0,299091	-0,011353
-312,800000	0,272251	0,351584	0,901849	0,018312	9,991454	0,335714	-0,011353
-312,700000	0,272251	0,351584	0,901849	0,018312	9,991454	0,360129	-0,011353
-312,600000	0,272251	0,351584	0,902002	0,020753	9,991454	0,396753	-0,011353
-312,500000	0,266147	0,351462	0,902002	0,018312	9,991454	0,433376	-0,011353
-312,400000	0,266147	0,351340	0,902155	0,018312	9,991454	0,469999	-0,011353
-312,300000	0,266147	0,351218	0,902460	0,018312	9,991454	0,494415	-0,011353
-312,200000	0,260044	0,351218	0,902460	0,018312	9,991454	0,518830	-0,011353
-312,100000	0,260044	0,351340	0,902460	0,020753	9,991454	0,543246	-0,011353
-312,000000	0,260044	0,351218	0,902612	0,018312	9,991454	0,567662	-0,011353
-311,900000	0,253940	0,351218	0,902765	0,018312	9,992676	0,592077	-0,011353
-311,800000	0,253940	0,351218	0,902765	0,018312	9,991454	0,628700	-0,011353
-311,700000	0,253940	0,351218	0,902765	0,018312	9,991454	0,653116	-0,011353
-311,600000	0,253940	0,351218	0,903070	0,020753	9,991454	0,665324	-0,011353
-311,500000	0,253940	0,351096	0,903070	0,020753	9,991454	0,689739	-0,011353
-311,400000	0,253940	0,350974	0,903223	0,018312	9,991454	0,701947	-0,011353
-311,300000	0,253940	0,350974	0,903375	0,018312	9,991454	0,726363	-0,011353
-311,200000	0,253940	0,350974	0,903528	0,018312	9,991454	0,738570	-0,011353
-311,100000	0,253940	0,350974	0,903528	0,018312	9,991454	0,750778	-0,011353
-311,000000	0,260044	0,350851	0,903681	0,018312	9,991454	0,775194	-0,011353
-310,900000	0,260044	0,350974	0,903681	0,018312	9,991454	0,787402	-0,011353
-310,800000	0,266147	0,350974	0,903681	0,018312	9,991454	0,811817	-0,011353
-310,700000	0,266147	0,350851	0,903681	0,018312	9,991454	0,836233	-0,011353
-310,600000	0,272251	0,350851	0,903681	0,018312	9,991454	0,860648	-0,011353
-310,500000	0,278355	0,350974	0,903681	0,018312	9,991454	0,872856	-0,011353
-310,400000	0,278355	0,350974	0,903833	0,018312	9,991454	0,909479	-0,011353
-310,300000	0,284459	0,351096	0,904138	0,018312	9,991454	0,909479	-0,011353
-310,200000	0,290563	0,351096	0,904138	0,018312	9,991454	0,933895	-0,011353
-310,100000	0,290563	0,350974	0,904291	0,020753	9,991454	0,933895	-0,011353
-310,000000	0,290563	0,350974	0,904444	0,018312	3,029360	0,970518	-0,011353
-309,900000	0,290563	0,350974	0,904596	0,018312	0,305805	0,970518	-0,011353
-309,800000	0,290563	0,351218	0,904749	0,018312	0,045779	0,994934	-0,011353
-309,700000	0,290563	0,351218	0,904749	0,018312	0,017701	0,994934	-0,011353
-309,600000	0,290563	0,351218	0,904749	0,020753	0,014039	1,019349	-0,011353
-309,500000	0,290563	0,351340	0,904901	0,018312	0,012818	1,019349	-0,011353
-309,400000	0,284459	0,351462	0,905054	0,020753	0,011597	1,043765	-0,011353
-309,300000	0,284459	0,351584	0,905054	0,018312	0,011597	1,043765	-0,011353
-309,200000	0,284459	0,351828	0,905359	0,018312	0,010377	1,068180	-0,011353
-309,100000	0,272251	0,351828	0,905359	0,018312	0,010377	1,068180	-0,011353
-309,000000	0,266147	0,351950	0,905512	0,018312	0,010377	1,092596	-0,011353
-308,900000	0,260044	0,351950	0,905817	0,020753	0,010377	1,092596	-0,011353
-308,800000	0,253940	0,352072	0,905817	0,018312	0,010377	1,117012	-0,011353
-308,700000	0,253940	0,352194	0,905970	0,018312	0,010377	1,117012	-0,011353
-308,600000	0,253940	0,352194	0,906122	0,018312	0,010377	1,129219	-0,011353
-308,500000	0,247836	0,352316	0,906122	0,018312	0,010377	1,129219	-0,011353
-308,400000	0,235628	0,352316	0,906275	0,018312	0,010377	1,141427	-0,011353
-308,300000	0,223420	0,352561	0,906427	0,020753	0,009156	1,141427	-0,011353
-308,200000	0,235628	0,352805	0,906733	0,018312	0,010377	1,153635	-0,011353
-308,100000	0,235628	0,352927	0,906733	0,018312	0,009156	1,153635	-0,011353
-308,000000	0,247836	0,352927	0,906733	0,018312	0,009156	1,165843	-0,011353
-307,900000	0,260044	0,353049	0,907038	0,018312	0,009156	1,178050	-0,011353
-307,800000	0,253940	0,353171	0,907190	0,018312	0,010377	1,202466	-0,011353
-307,700000	0,272251	0,353171	0,907343	0,018312	0,009156	1,202466	-0,011353
-307,600000	0,266147	0,353293	0,907648	0,018312	0,009156	1,214674	-0,011353
-307,500000	0,284459	0,353415	0,907801	0,018312	0,009156	1,239089	-0,011353
-307,400000	0,290563	0,353415	0,907801	0,018312	0,009156	1,251297	-0,011353
-307,300000	0,302771	0,353415	0,907953	0,018312	0,009156	1,263505	-0,011353
-307,200000	0,314978	0,353415	0,908259	0,020753	0,009156	1,275713	-0,011353
-307,100000	0,321082	0,353415	0,908259	0,018312	0,009156	1,300128	-0,011353
-307,000000	0,333290	0,353659	0,908564	0,018312	0,009156	1,312336	-0,011353
-306,900000	0,327186	0,353781	0,908716	0,018312	0,009156	1,336752	-0,011353
-306,800000	0,333290	0,353903	0,908716	0,018312	0,009156	1,348959	-0,011353
-306,700000	0,327186	0,354026	0,908716	0,018312	0,009156	1,385583	-0,011353
-306,600000	0,321082	0,354026	0,908869	0,018312	0,009156	1,397790	-0,011353
-306,500000	0,314978	0,354026	0,909022	0,018312	0,009156	1,422206	-0,011353
-306,400000	0,308875	0,353903	0,909174	0,018312	0,009156	1,422206	-0,011353
-306,300000	0,314978	0,353781	0,909327	0,018312	0,816090	1,458829	-0,011353
-306,200000	0,296667	0,353903	0,909479	0,018312	7,084783	1,458829	-0,011353
-306,100000	0,284459	0,354026	0,909479	0,018312	9,720442	1,483245	-0,011353
-306,000000	0,266147	0,354148	0,909632	0,018312	9,960935	1,483245	-0,011353
-305,900000	0,253940	0,354026	0,909785	0,018312	9,985351	1,507660	-0,011353
-305,800000	0,241732	0,353903	0,909937	0,018312	9,989013	1,507660	-0,011353
-305,700000	0,223420	0,353781	0,910090	0,020753	9,990233	1,532076	-0,011353
-305,600000	0,217316	0,353781	0,910547	0,018312	9,990233	1,532076	-0,011353
-305,500000	0,211212	0,353903	0,910853	0,018312	9,991454	1,556492	-0,011353
-305,400000	0,211212	0,354148	0,911158	0,018312	9,991454	1,568699	-0,011353
-305,300000	0,217316	0,354392	0,911310	0,020753	9,991454	1,593115	-0,011353
-305,200000	0,217316	0,354392	0,911616	0,018312	9,991454	1,605323	-0,011353
-305,100000	0,229524	0,354392	0,911921	0,018312	9,991454	1,641946	-0,011353
-305,000000	0,247836	0,354270	0,912379	0,020753	9,991454	1,641946	-0,011353
-304,900000	0,266147	0,354148	0,912531	0,018312	9,991454	1,666362	-0,011353
-304,800000	0,266147	0,354148	0,913142	0,018312	9,991454	1,678569	-0,011353
-304,700000	0,278355	0,354270	0,913447	0,018312	9,991454	1,702985	-0,011353
-304,600000	0,296667	0,354514	0,913905	0,018312	9,991454	1,715193	-0,011353
-304,500000	0,327186	0,354758	0,914210	0,018312	9,991454	1,739608	-0,011353
-304,400000	0,345498	0,354758	0,914362	0,018312	9,991454	1,739608	-0,011353
-304,300000	0,339394	0,354758	0,914668	0,018312	9,991454	1,764024	-0,011353
-304,200000	0,339394	0,354758	0,914973	0,018312	9,991454	1,788439	-0,011353
-304,100000	0,333290	0,354880	0,915431	0,018312	9,991454	1,825063	-0,011353
-304,000000	0,327186	0,354880	0,915431	0,018312	9,991454	1,837270	-0,011353
-303,900000	0,302771	0,355124	0,915583	0,018312	9,991454	1,873894	-0,011353
-303,800000	0,284459	0,355246	0,915888	0,020753	9,991454	1,898309	-0,011353
-303,700000	0,321082	0,355490	0,916194	0,018312	9,991454	1,922725	-0,011353
-303,600000	0,308875	0,355490	0,916194	0,018312	9,991454	1,934933	-0,011353
-303,500000	0,284459	0,355490	0,916346	0,018312	9,991454	1,959348	-0,011353
-303,400000	0,253940	0,355368	0,916804	0,018312	9,991454	1,983764	-0,011353
-303,300000	0,247836	0,355368	0,917262	0,020753	9,991454	1,995971	-0,011353
-303,200000	0,247836	0,355613	0,917872	0,018312	9,992676	2,020387	-0,011353
-303,100000	0,217316	0,355857	0,918177	0,020753	9,991454	2,044803	-0,011353
-303,000000	0,235628	0,355979	0,918483	0,018312	9,991454	2,069218	-0,011353
-302,900000	0,241732	0,356101	0,919093	0,018312	9,992676	2,081426	-0,011353
-302,800000	0,272251	0,356223	0,919398	0,018312	9,991454	2,093634	-0,011353
-302,700000	0,272251	0,356101	0,919703	0,018312	9,991454	2,105841	-0,011353
