Kurbelwinkel	Volumen	Pm_Zyl-korrigiert	Pm_Saug	Pm_Saug_alt	P_Abg	Pm_Zyl	
[KWnZOT]	[m^3]	[bar]	[bar]	[bar]	[bar]	[bar]	
181.500000	0.000490	1.287527	0.993829	0.966171	1.156348	0.331035	
181.600000	0.000490	1.287687	0.994014	0.966127	1.155993	0.331196	
181.700000	0.000489	1.285310	0.994028	0.966120	1.155838	0.328819	
181.800000	0.000489	1.282451	0.994218	0.966124	1.155991	0.325960	
181.900000	0.000489	1.279913	0.993840	0.966095	1.155818	0.323422	
182.000000	0.000489	1.277311	0.994242	0.966103	1.155841	0.320820	
182.100000	0.000489	1.274484	0.994065	0.966057	1.155534	0.317993	
182.200000	0.000489	1.271625	0.994112	0.966055	1.155354	0.315134	
182.300000	0.000489	1.270694	0.993929	0.965982	1.155083	0.314203	
182.400000	0.000489	1.269280	0.994263	0.965964	1.154737	0.312789	
182.500000	0.000489	1.267385	0.994081	0.965932	1.154743	0.310894	
182.600000	0.000489	1.267803	0.993922	0.965859	1.154390	0.311311	
182.700000	0.000489	1.264815	0.994304	0.965686	1.154153	0.308324	
182.800000	0.000489	1.262309	0.993861	0.965629	1.154139	0.305818	
182.900000	0.000489	1.259964	0.994292	0.965545	1.154224	0.303473	
183.000000	0.000489	1.257780	0.993917	0.965475	1.154494	0.301289	
183.100000	0.000489	1.253829	0.994290	0.965388	1.154483	0.297338	
183.200000	0.000489	1.252512	0.994102	0.965284	1.154077	0.296021	
183.300000	0.000489	1.250552	0.994105	0.965118	1.153619	0.294061	
183.400000	0.000489	1.249685	0.994144	0.965044	1.153357	0.293194	
183.500000	0.000489	1.248849	0.994190	0.965006	1.153107	0.292358	
183.600000	0.000489	1.247404	0.994436	0.964975	1.152801	0.290913	
183.700000	0.000489	1.245862	0.994239	0.964914	1.152568	0.289371	
183.800000	0.000489	1.243067	0.994561	0.964856	1.152213	0.286576	
183.900000	0.000489	1.241493	0.994049	0.964713	1.152039	0.285002	
184.000000	0.000489	1.238249	0.994390	0.964569	1.151997	0.281758	
184.100000	0.000489	1.235614	0.994142	0.964461	1.151722	0.279123	
184.200000	0.000489	1.232563	0.994428	0.964404	1.151361	0.276072	
184.300000	0.000489	1.231952	0.994441	0.964391	1.151099	0.275461	
184.400000	0.000489	1.231342	0.994340	0.964293	1.150762	0.274851	
184.500000	0.000489	1.228515	0.994378	0.964133	1.150529	0.272024	
184.600000	0.000489	1.229190	0.994561	0.964042	1.150412	0.272699	
184.700000	0.000489	1.227102	0.994245	0.963967	1.150294	0.270611	
184.800000	0.000489	1.224468	0.994208	0.963893	1.150503	0.267976	
184.900000	0.000489	1.220356	0.994539	0.963852	1.150549	0.263865	
185.000000	0.000489	1.220131	0.994378	0.963858	1.150614	0.263640	
185.100000	0.000489	1.218364	0.994516	0.963753	1.150582	0.261873	
185.200000	0.000489	1.217336	0.994613	0.963659	1.150368	0.260845	
185.300000	0.000489	1.214798	0.994349	0.963565	1.149887	0.258307	
185.400000	0.000489	1.211939	0.994545	0.963500	1.149653	0.255448	
185.500000	0.000489	1.210847	0.994374	0.963426	1.149369	0.254356	
185.600000	0.000489	1.209626	0.994698	0.963343	1.149271	0.253135	
185.700000	0.000489	1.207635	0.994365	0.963226	1.149008	0.251144	
185.800000	0.000489	1.205643	0.994833	0.963177	1.148588	0.249152	
185.900000	0.000489	1.203876	0.994346	0.963114	1.148022	0.247385	
186.000000	0.000489	1.204133	0.994672	0.963003	1.147529	0.247642	
186.100000	0.000489	1.203073	0.994698	0.962975	1.147190	0.246582	
186.200000	0.000489	1.202270	0.994598	0.962958	1.147021	0.245779	
186.300000	0.000489	1.200246	0.994626	0.962885	1.146664	0.243755	
186.400000	0.000489	1.195781	0.994439	0.962799	1.146269	0.239290	
186.500000	0.000489	1.192986	0.994690	0.962700	1.145893	0.236495	
186.600000	0.000489	1.191637	0.994410	0.962553	1.145579	0.235146	
186.700000	0.000489	1.191476	0.994679	0.962483	1.145929	0.234985	
186.800000	0.000489	1.190384	0.994578	0.962366	1.145993	0.233893	
186.900000	0.000488	1.189131	0.994529	0.962268	1.145688	0.232640	
187.000000	0.000488	1.187879	0.994465	0.962143	1.145396	0.231387	
187.100000	0.000488	1.185630	0.994386	0.962009	1.144906	0.229139	
187.200000	0.000488	1.183285	0.994679	0.961874	1.144563	0.226794	
187.300000	0.000488	1.181325	0.994383	0.961732	1.144367	0.224834	
187.400000	0.000488	1.181743	0.994783	0.961681	1.144306	0.225252	
187.500000	0.000488	1.178948	0.994468	0.961616	1.143962	0.222457	
187.600000	0.000488	1.176700	0.994605	0.961503	1.143702	0.220208	
187.700000	0.000488	1.173198	0.994422	0.961384	1.143600	0.216707	
187.800000	0.000488	1.172588	0.994518	0.961194	1.143155	0.216097	
187.900000	0.000488	1.171656	0.994534	0.960945	1.142869	0.215165	
188.000000	0.000488	1.170435	0.994541	0.960795	1.142198	0.213944	
188.100000	0.000488	1.169343	0.994568	0.960540	1.141251	0.212852	
188.200000	0.000488	1.168669	0.994552	0.960401	1.140548	0.212177	
188.300000	0.000488	1.166838	0.994561	0.960222	1.139805	0.210346	
188.400000	0.000488	1.163079	0.994165	0.960026	1.139285	0.206588	
188.500000	0.000488	1.161923	0.994468	0.959804	1.138846	0.205431	
188.600000	0.000488	1.161441	0.994068	0.959693	1.138387	0.204950	
188.700000	0.000488	1.160798	0.994452	0.959505	1.137991	0.204307	
188.800000	0.000488	1.158967	0.994165	0.959379	1.137679	0.202476	
188.900000	0.000488	1.157072	0.994277	0.959231	1.137345	0.200581	
189.000000	0.000488	1.155016	0.994165	0.959071	1.136970	0.198525	
189.100000	0.000488	1.153827	0.994065	0.958919	1.136747	0.197336	
189.200000	0.000488	1.152960	0.994316	0.958824	1.136304	0.196469	
189.300000	0.000488	1.150776	0.993941	0.958596	1.135959	0.194285	
189.400000	0.000488	1.149169	0.994300	0.958414	1.135523	0.192678	
189.500000	0.000487	1.148174	0.994025	0.958280	1.135141	0.191683	
189.600000	0.000487	1.146889	0.994028	0.958088	1.134860	0.190398	
189.700000	0.000487	1.145539	0.993966	0.957913	1.134778	0.189048	
189.800000	0.000487	1.144415	0.993949	0.957783	1.134732	0.187924	
189.900000	0.000487	1.143708	0.993991	0.957615	1.134403	0.187217	
190.000000	0.000487	1.142199	0.993705	0.957503	1.133837	0.185707	
190.100000	0.000487	1.139436	0.993721	0.957381	1.133069	0.182945	
190.200000	0.000487	1.136352	0.993810	0.957251	1.132340	0.179861	
190.300000	0.000487	1.136352	0.993477	0.957101	1.131573	0.179861	
190.400000	0.000487	1.136384	0.993553	0.957013	1.131129	0.179893	
190.500000	0.000487	1.133525	0.993476	0.956842	1.130658	0.177034	
190.600000	0.000487	1.132722	0.993490	0.956675	1.130011	0.176231	
190.700000	0.000487	1.130184	0.993240	0.956577	1.129604	0.173693	
190.800000	0.000487	1.127968	0.993358	0.956489	1.129015	0.171477	
190.900000	0.000487	1.126940	0.993252	0.956400	1.128586	0.170449	
191.000000	0.000487	1.126169	0.993264	0.956274	1.128124	0.169678	
191.100000	0.000487	1.125912	0.993085	0.956138	1.127723	0.169421	
191.200000	0.000487	1.124691	0.992973	0.956044	1.127144	0.168200	
191.300000	0.000487	1.122185	0.993122	0.955935	1.126698	0.165694	
191.400000	0.000487	1.122828	0.992766	0.955790	1.126275	0.166337	
191.500000	0.000486	1.119776	0.992746	0.955667	1.125987	0.163285	
191.600000	0.000486	1.120868	0.992718	0.955590	1.125823	0.164377	
191.700000	0.000486	1.116981	0.992587	0.955415	1.125626	0.160490	
191.800000	0.000486	1.115664	0.992666	0.955195	1.125301	0.159173	
191.900000	0.000486	1.113801	0.992369	0.955095	1.124918	0.157310	
192.000000	0.000486	1.110492	0.992167	0.954966	1.124519	0.154001	
192.100000	0.000486	1.111199	0.992160	0.954861	1.124003	0.154708	
192.200000	0.000486	1.112998	0.992268	0.954749	1.123572	0.156507	
192.300000	0.000486	1.113608	0.992069	0.954628	1.122823	0.157117	
192.400000	0.000486	1.110492	0.991869	0.954519	1.122133	0.154001	
192.500000	0.000486	1.109432	0.992006	0.954468	1.121640	0.152941	
192.600000	0.000486	1.105256	0.991717	0.954364	1.121282	0.148765	
192.700000	0.000486	1.104003	0.991585	0.954242	1.120968	0.147512	
192.800000	0.000486	1.102783	0.991582	0.954121	1.120519	0.146292	
192.900000	0.000486	1.101980	0.991436	0.953951	1.119865	0.145489	
193.000000	0.000486	1.100181	0.991335	0.953850	1.119084	0.143690	
193.100000	0.000486	1.099892	0.991229	0.953735	1.118190	0.143400	
193.200000	0.000485	1.099121	0.990980	0.953605	1.117561	0.142630	
193.300000	0.000485	1.097482	0.990970	0.953485	1.117135	0.140991	
193.400000	0.000485	1.098864	0.990702	0.953365	1.116814	0.142373	
193.500000	0.000485	1.095940	0.990636	0.953222	1.116454	0.139449	
193.600000	0.000485	1.093884	0.990593	0.953074	1.115920	0.137393	
193.700000	0.000485	1.092985	0.990249	0.953006	1.115378	0.136494	
193.800000	0.000485	1.091475	0.990246	0.952906	1.114898	0.134984	
193.900000	0.000485	1.090222	0.990006	0.952793	1.114499	0.133731	
194.000000	0.000485	1.090961	0.989976	0.952665	1.113978	0.134470	
194.100000	0.000485	1.087620	0.989733	0.952545	1.113502	0.131129	
194.200000	0.000485	1.086400	0.989645	0.952420	1.113106	0.129909	
194.300000	0.000485	1.085083	0.989242	0.952326	1.112979	0.128591	
194.400000	0.000485	1.083573	0.989378	0.952179	1.112823	0.127082	
194.500000	0.000485	1.082898	0.989197	0.952073	1.112442	0.126407	
194.600000	0.000485	1.081967	0.988823	0.952006	1.111982	0.125475	
194.700000	0.000484	1.080778	0.988705	0.951829	1.111498	0.124287	
194.800000	0.000484	1.079718	0.988513	0.951767	1.111069	0.123227	
194.900000	0.000484	1.079846	0.988386	0.951639	1.110609	0.123355	
195.000000	0.000484	1.078015	0.988292	0.951571	1.110235	0.121524	
195.100000	0.000484	1.077919	0.987823	0.951492	1.109618	0.121428	
195.200000	0.000484	1.076762	0.987994	0.951398	1.109029	0.120271	
195.300000	0.000484	1.075927	0.987488	0.951195	1.108459	0.119436	
195.400000	0.000484	1.073422	0.987636	0.951117	1.107960	0.116931	
195.500000	0.000484	1.072426	0.987184	0.951012	1.107424	0.115935	
195.600000	0.000484	1.071044	0.987107	0.950880	1.106995	0.114553	
195.700000	0.000484	1.070145	0.986900	0.950757	1.106585	0.113654	
195.800000	0.000484	1.073068	0.986667	0.950650	1.106060	0.116577	
195.900000	0.000484	1.069759	0.986550	0.950529	1.105600	0.113268	
196.000000	0.000484	1.070016	0.986121	0.950406	1.104881	0.113525	
196.100000	0.000483	1.068475	0.986172	0.950293	1.104396	0.111983	
196.200000	0.000483	1.067993	0.985859	0.950222	1.104055	0.111502	
196.300000	0.000483	1.067222	0.985846	0.950148	1.103877	0.110731	
196.400000	0.000483	1.064588	0.985414	0.950080	1.103764	0.108096	
196.500000	0.000483	1.063431	0.985284	0.949952	1.103305	0.106940	
196.600000	0.000483	1.062178	0.985175	0.949882	1.103068	0.105687	
196.700000	0.000483	1.061375	0.984915	0.949829	1.102607	0.104884	
196.800000	0.000483	1.061921	0.984764	0.949743	1.102310	0.105430	
196.900000	0.000483	1.059351	0.984229	0.949649	1.101986	0.102860	
197.000000	0.000483	1.061054	0.984341	0.949597	1.101555	0.104563	
197.100000	0.000483	1.057938	0.983851	0.949476	1.101270	0.101447	
197.200000	0.000483	1.057906	0.983856	0.949356	1.100892	0.101415	
197.300000	0.000482	1.054693	0.983215	0.949246	1.100423	0.098202	
197.400000	0.000482	1.053119	0.983235	0.949150	1.099987	0.096628	
197.500000	0.000482	1.053344	0.982848	0.949077	1.099408	0.096853	
197.600000	0.000482	1.054244	0.982770	0.949064	1.099063	0.097753	
197.700000	0.000482	1.054340	0.982480	0.948903	1.098677	0.097849	
197.800000	0.000482	1.054854	0.982165	0.948878	1.098076	0.098363	
197.900000	0.000482	1.052670	0.981910	0.948859	1.097598	0.096179	
198.000000	0.000482	1.051610	0.981686	0.948814	1.097230	0.095118	
198.100000	0.000482	1.048526	0.981575	0.948747	1.096958	0.092035	
198.200000	0.000482	1.048494	0.981344	0.948747	1.096658	0.092002	
198.300000	0.000482	1.045795	0.980846	0.948677	1.096329	0.089304	
198.400000	0.000482	1.045667	0.980689	0.948603	1.095884	0.089176	
198.500000	0.000481	1.045313	0.980634	0.948547	1.095706	0.088822	
198.600000	0.000481	1.044221	0.979977	0.948502	1.095610	0.087730	
198.700000	0.000481	1.044510	0.980112	0.948462	1.095554	0.088019	
198.800000	0.000481	1.044799	0.979780	0.948465	1.095131	0.088308	
198.900000	0.000481	1.043964	0.979430	0.948360	1.094775	0.087473	
199.000000	0.000481	1.043097	0.979333	0.948287	1.094274	0.086606	
199.100000	0.000481	1.040270	0.978880	0.948252	1.093968	0.083779	
199.200000	0.000481	1.040944	0.978747	0.948217	1.093711	0.084453	
199.300000	0.000481	1.039724	0.978453	0.948181	1.093433	0.083233	
199.400000	0.000481	1.040623	0.978339	0.948148	1.093203	0.084132	
199.500000	0.000481	1.040045	0.977761	0.948033	1.092673	0.083554	
199.600000	0.000480	1.038407	0.977696	0.947999	1.092271	0.081916	
199.700000	0.000480	1.037314	0.977406	0.947918	1.091911	0.080823	
199.800000	0.000480	1.035098	0.977120	0.947869	1.091627	0.078607	
199.900000	0.000480	1.034712	0.976874	0.947834	1.090949	0.078221	
200.000000	0.000480	1.033042	0.976622	0.947807	1.090355	0.076551	
200.100000	0.000480	1.033299	0.976558	0.947711	1.089792	0.076808	
200.200000	0.000480	1.033781	0.976158	0.947648	1.089310	0.077290	
200.300000	0.000480	1.034616	0.975782	0.947595	1.088912	0.078125	
200.400000	0.000480	1.034070	0.975493	0.947582	1.088554	0.077579	
200.500000	0.000480	1.031950	0.975449	0.947498	1.088220	0.075459	
200.600000	0.000479	1.031821	0.975046	0.947477	1.087769	0.075330	
200.700000	0.000479	1.029476	0.974715	0.947410	1.087343	0.072985	
200.800000	0.000479	1.028095	0.974739	0.947330	1.087091	0.071604	
200.900000	0.000479	1.027709	0.974333	0.947282	1.086750	0.071218	
201.000000	0.000479	1.027452	0.974066	0.947185	1.086331	0.070961	
201.100000	0.000479	1.028288	0.973816	0.947130	1.085535	0.071797	
201.200000	0.000479	1.029380	0.973586	0.947160	1.085158	0.072889	
201.300000	0.000479	1.028159	0.973270	0.947064	1.084771	0.071668	
201.400000	0.000479	1.025943	0.973210	0.946966	1.084527	0.069452	
201.500000	0.000479	1.024336	0.972687	0.946907	1.084204	0.067845	
201.600000	0.000478	1.024336	0.972557	0.946808	1.084056	0.067845	
201.700000	0.000478	1.024208	0.972239	0.946773	1.083588	0.067717	
201.800000	0.000478	1.025429	0.972004	0.946744	1.083346	0.068938	
201.900000	0.000478	1.023823	0.971850	0.946642	1.083046	0.067331	
202.000000	0.000478	1.023148	0.971514	0.946564	1.082653	0.066657	
202.100000	0.000478	1.021670	0.971333	0.946518	1.082396	0.065179	
202.200000	0.000478	1.022281	0.971039	0.946409	1.081961	0.065789	
202.300000	0.000478	1.022152	0.970668	0.946358	1.081736	0.065661	
202.400000	0.000478	1.022120	0.970653	0.946359	1.081398	0.065629	
202.500000	0.000477	1.020963	0.970287	0.946290	1.081254	0.064472	
202.600000	0.000477	1.019871	0.970322	0.946204	1.081104	0.063380	
202.700000	0.000477	1.018554	0.969861	0.946066	1.080773	0.062063	
202.800000	0.000477	1.018940	0.969653	0.945977	1.080670	0.062449	
202.900000	0.000477	1.018201	0.969415	0.945922	1.080387	0.061710	
203.000000	0.000477	1.018169	0.969283	0.945903	1.080056	0.061678	
203.100000	0.000477	1.017751	0.969021	0.945810	1.079785	0.061260	
203.200000	0.000477	1.016241	0.968832	0.945755	1.079566	0.059750	
203.300000	0.000477	1.015053	0.968601	0.945679	1.079332	0.058562	
203.400000	0.000476	1.015663	0.968392	0.945594	1.079004	0.059172	
203.500000	0.000476	1.015567	0.968111	0.945553	1.078886	0.059076	
203.600000	0.000476	1.015502	0.967976	0.945601	1.078706	0.059011	
203.700000	0.000476	1.013382	0.967645	0.945546	1.078570	0.056891	
203.800000	0.000476	1.012643	0.967533	0.945484	1.078428	0.056152	
203.900000	0.000476	1.011005	0.967386	0.945449	1.078325	0.054514	
204.000000	0.000476	1.012611	0.967014	0.945405	1.078084	0.056120	
204.100000	0.000476	1.010170	0.966877	0.945411	1.077851	0.053679	
204.200000	0.000476	1.011744	0.966731	0.945442	1.077645	0.055253	
204.300000	0.000475	1.010491	0.966521	0.945356	1.077474	0.054000	
204.400000	0.000475	1.010588	0.966209	0.945302	1.077417	0.054096	
204.500000	0.000475	1.009592	0.966334	0.945314	1.077093	0.053101	
204.600000	0.000475	1.011326	0.965907	0.945270	1.076771	0.054835	
204.700000	0.000475	1.009046	0.965615	0.945256	1.076450	0.052554	
204.800000	0.000475	1.010523	0.965676	0.945307	1.075936	0.054032	
204.900000	0.000475	1.010588	0.965390	0.945237	1.075587	0.054096	
205.000000	0.000475	1.009303	0.965276	0.945198	1.075071	0.052811	
205.100000	0.000474	1.007150	0.964845	0.945187	1.074921	0.050659	
205.200000	0.000474	1.007793	0.965094	0.945150	1.074683	0.051302	
205.300000	0.000474	1.009206	0.964751	0.945138	1.074413	0.052715	
205.400000	0.000474	1.009592	0.964673	0.945131	1.074057	0.053101	
205.500000	0.000474	1.009142	0.964535	0.945084	1.073586	0.052651	
205.600000	0.000474	1.008082	0.964155	0.945002	1.073147	0.051591	
205.700000	0.000474	1.006090	0.964209	0.944982	1.072805	0.049599	
205.800000	0.000474	1.003552	0.963848	0.944882	1.072605	0.047061	
205.900000	0.000473	1.006701	0.963755	0.944813	1.072322	0.050209	
206.000000	0.000473	1.006187	0.963875	0.944784	1.072180	0.049695	
206.100000	0.000473	1.006508	0.963400	0.944660	1.071823	0.050017	
206.200000	0.000473	1.006604	0.963377	0.944590	1.071454	0.050113	
206.300000	0.000473	1.005319	0.963413	0.944495	1.071233	0.048828	
206.400000	0.000473	1.006187	0.963013	0.944389	1.070892	0.049695	
206.500000	0.000473	1.006154	0.963059	0.944288	1.070682	0.049663	
206.600000	0.000473	1.005351	0.962921	0.944224	1.070378	0.048860	
206.700000	0.000472	1.003199	0.962603	0.944110	1.070180	0.046708	
206.800000	0.000472	1.002203	0.962621	0.944012	1.069975	0.045712	
206.900000	0.000472	1.002171	0.962616	0.943978	1.069879	0.045680	
207.000000	0.000472	1.002396	0.962393	0.943848	1.069562	0.045905	
207.100000	0.000472	1.004066	0.962640	0.943760	1.069353	0.047575	
207.200000	0.000472	1.003809	0.962038	0.943702	1.069060	0.047318	
207.300000	0.000472	1.005319	0.962107	0.943589	1.068697	0.048828	
207.400000	0.000472	1.003295	0.962051	0.943471	1.068408	0.046804	
207.500000	0.000471	1.002364	0.961969	0.943407	1.068102	0.045873	
207.600000	0.000471	1.001432	0.961599	0.943316	1.067839	0.044941	
207.700000	0.000471	1.000436	0.961691	0.943208	1.067689	0.043945	
207.800000	0.000471	1.002267	0.961741	0.943092	1.067500	0.045776	
207.900000	0.000471	1.002043	0.961575	0.942986	1.067371	0.045552	
208.000000	0.000471	1.003006	0.961607	0.942892	1.067194	0.046515	
208.100000	0.000471	1.001336	0.961199	0.942811	1.067070	0.044845	
208.200000	0.000470	1.000693	0.961413	0.942739	1.066706	0.044202	
208.300000	0.000470	0.999505	0.961350	0.942662	1.066490	0.043014	
208.400000	0.000470	0.999569	0.961167	0.942628	1.066231	0.043078	
208.500000	0.000470	0.999890	0.961058	0.942556	1.066036	0.043399	
208.600000	0.000470	0.999762	0.961180	0.942488	1.065964	0.043271	
208.700000	0.000470	0.999698	0.960886	0.942403	1.065946	0.043206	
208.800000	0.000470	0.998766	0.960828	0.942328	1.065879	0.042275	
208.900000	0.000470	0.997738	0.961027	0.942257	1.065829	0.041247	
209.000000	0.000469	0.998413	0.960803	0.942250	1.065708	0.041922	
209.100000	0.000469	0.998316	0.960918	0.942126	1.065511	0.041825	
209.200000	0.000469	0.997802	0.960652	0.942090	1.065302	0.041311	
209.300000	0.000469	0.997385	0.960536	0.942022	1.064975	0.040894	
209.400000	0.000469	0.997577	0.960677	0.941975	1.064783	0.041086	
209.500000	0.000469	0.997353	0.960571	0.941984	1.064629	0.040861	
209.600000	0.000469	0.999312	0.960575	0.942018	1.064535	0.042821	
209.700000	0.000468	0.998027	0.960069	0.941916	1.064273	0.041536	
209.800000	0.000468	0.997866	0.960701	0.941886	1.063899	0.041375	
209.900000	0.000468	0.996839	0.960141	0.941823	1.063523	0.040347	
210.000000	0.000468	0.997449	0.960452	0.941760	1.063058	0.040958	
210.100000	0.000468	0.997288	0.960197	0.941751	1.062699	0.040797	
