CrankAngle [°KW]	Time [s n. Rechenbeginn]	Volume [m3]	Sum_V [m3]	T_m [K]	p_exp [bar]	p_0 [bar]	dQbU [J/s]	dQbU [J/KW]	dQbHf [J/KW]	QbU [J]	Qb/QbMax [J/CA]	dQw [J/KW]	Qw [J]	Qw/QbMax [-]	Sum_m [kg]	mGesK [kg]	dQbU_0 [J/CA]	dQbU_1 [J/CA]	dQbU_2 [J/CA]	dQbU_3 [J/CA]	dQbU_4 [J/CA]	dQbU_5 [J/CA]	dQbU_6 [J/CA]	dQbU_7 [J/CA]	dQbU_8 [J/CA]	dQbU_9 [J/CA]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_Zone_3 [K]	T_Zone_4 [K]	T_Zone_5 [K]	T_Zone_6 [K]	T_Zone_7 [K]	T_Zone_8 [K]	T_Zone_9 [K]	V_0 [K]	V_1 [K]	V_2 [K]	V_3 [K]	V_4 [K]	V_5 [K]	V_6 [K]	V_7 [K]	V_8 [K]	V_9 [K]	Lambda_0	Lambda_1	Lambda_2	Lambda_3	Lambda_4	Lambda_5	Lambda_6	Lambda_7	Lambda_8	Lambda_9	m_0 [kg]	m_1 [kg]	m_2 [kg]	m_3 [kg]	m_4 [kg]	m_5 [kg]	m_6 [kg]	m_7 [kg]	m_8 [kg]	m_9 [kg]	Hu_0 [J/kg]	Hu_1 [J/kg]	Hu_2 [J/kg]	Hu_3 [J/kg]	Hu_4 [J/kg]	Hu_5 [J/kg]	Hu_6 [J/kg]	Hu_7 [J/kg]	Hu_8 [J/kg]	Hu_9 [J/kg]	DOH [-]	Lam_1.7	Lam_2.1	Lam_2.5	Lam_2.9000000000000004	Lam_3.3000000000000003	Lam_3.7	Lam_4.1000000000000005	Lam_4.500000000000001	Lam_4.9	Lam_5.3
2.219999999999999	 0.001158504476040021	 3.064267322847703E-5	 3.0642673228477E-5	 1266.8950875913827	 61.53381278840001	 65.3702871519294	 226151.65622522676	 19.848311060665857	 19.888815636785882	 183.99056111774357	 0.42960781295724737	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 -0.006331081131953908	 -0.006698480645050964	 0.01403605387165996	 9.150385821747467	 3.7914737530538645	 4.340798283983531	 1.4003887329673148	 0.6129186481037507	 0.350129493949467	 0.20120983476580537	 2126.620800666581	 1980.1553020678261	 1845.3093335738324	 1722.6998714118827	 1268.3509856227583	 1122.0699549960634	 1045.4866123616448	 1012.7850960243995	 993.7669201934057	 948.9471294102738	 1.3731299231617166E-6	 2.8007926203328342E-6	 3.2954694061952142E-6	 4.2227318233309275E-6	 2.8318151866741205E-6	 2.2578218015911528E-6	 2.449708015075974E-6	 2.5664607432698807E-6	 2.9224118506818664E-6	 5.922331858163313E-6	 1.944946662382381	 2.2725533421384565	 2.631553782372965	 2.9821156621067857	 3.3299662605093254	 3.615244134877261	 3.948337199817594	 4.353734685719307	 4.721881117385369	 5.140334107647735	 1.4572312496826937E-5	 3.1949096698942516E-5	 4.0363915100821745E-5	 5.532717216718592E-5	 5.028373560657135E-5	 4.5624892243530824E-5	 5.335653461731825E-5	 5.780847362250858E-5	 6.714965329282318E-5	 1.4266825195942447E-4	 1106.1421779007765	 275.2433499549637	 204.07145145992652	 38088.274203092245	 514969.05277621216	 612415.3582731303	 636683.4183073259	 615712.2603735356	 589919.3244500462	 563501.8936082165	 0.2787297172322558	 0.0	 4.6521409195769456E-5	 4.0363915100821745E-5	 5.532717216718592E-5	 5.028373560657135E-5	 4.5624892243530824E-5	 5.335653461731825E-5	 5.780847362250858E-5	 6.714965329282318E-5	 1.4266825195942447E-4	 
2.3199999999999985	 0.0011672810251009303	 3.066429589860821E-5	 3.066429589860816E-5	 1269.924983997433	 61.8840712804	 65.48005001945334	 196110.48237457595	 17.211732699190446	 17.15558769471066	 185.7117343876626	 0.4336266576181819	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 -0.00506506095092174	 -0.00535424740824908	 0.01132862094095799	 6.136640710772224	 3.7140611386061906	 4.682392000421025	 1.4779595654542277	 0.6351259918897512	 0.3601192329071879	 0.2045247465580502	 2127.349466951701	 1980.8574735087425	 1846.0083107420664	 1732.066190431078	 1274.75209032085	 1130.800277356395	 1048.1721761410784	 1014.0958570722884	 994.609474875078	 949.4519188580182	 1.371299965855413E-6	 2.7970913571545867E-6	 3.2911868474525487E-6	 4.2364208282938835E-6	 2.8417933033928365E-6	 2.2727515339263524E-6	 2.4522905841029407E-6	 2.565681407496154E-6	 2.920127813549192E-6	 5.915652257384249E-6	 1.9449466623823815	 2.2725533421384565	 2.631553782372965	 2.9821156621067844	 3.3299662605093237	 3.6152441348770417	 3.948337199817626	 4.353734685719316	 4.721881117385356	 5.140334107647707	 1.4572312496826947E-5	 3.194909669894252E-5	 4.0363915100821724E-5	 5.532717216718595E-5	 5.028373560657136E-5	 4.562489224353078E-5	 5.335653461731821E-5	 5.7808473622508555E-5	 6.714965329282311E-5	 1.4266825195942455E-4	 1115.063466438786	 278.4174972631736	 177.44002479094425	 26843.84734286449	 507706.39679759636	 602772.2289771627	 633983.2319378841	 614617.5606002193	 589376.9413056335	 563351.9838943797	 0.27872971723225654	 0.0	 4.652140919576947E-5	 4.0363915100821724E-5	 5.532717216718595E-5	 5.028373560657136E-5	 4.562489224353078E-5	 5.335653461731821E-5	 5.7808473622508555E-5	 6.714965329282311E-5	 1.4266825195942455E-4	 
2.419999999999998	 0.0011760575741618395	 3.068687023577536E-5	 3.068687023577531E-5	 1272.614376906007	 62.2343297724	 65.57332259539307	 177567.08568018427	 15.584262390748137	 15.4588012173769	 187.2701606267374	 0.43726549693774713	 0.0	 0.0	 0.0	 5.591040378059539E-4	 5.591040378059528E-4	 -0.004143823729638729	 -0.004348488812011553	 0.009109891767025147	 4.132502889840577	 3.667956158905455	 4.990077523609138	 1.558685126309989	 0.6571167145489554	 0.3697395509188084	 0.20756684738984177	 2127.9687002644605	 1981.4538805117186	 1846.6005635986278	 1738.4902657777843	 1281.0063436621906	 1139.998271793414	 1050.918005458385	 1015.3763946659375	 995.403214471229	 949.9000134313054	 1.3697496669374592E-6	 2.793955418427395E-6	 3.2875561318806202E-6	 4.244600693073583E-6	 2.8520827795449506E-6	 2.289229831957664E-6	 2.455642617158656E-6	 2.565478942030163E-6	 2.9184447743574596E-6	 5.910129380407363E-6	 1.9449466623823786	 2.2725533421384556	 2.631553782372966	 2.9821156621067777	 3.3299662605093108	 3.615244134877433	 3.9483371998176398	 4.353734685719311	 4.72188111738535	 5.140334107647688	 1.4572312496826947E-5	 3.194909669894249E-5	 4.036391510082174E-5	 5.532717216718598E-5	 5.028373560657139E-5	 4.56248922435308E-5	 5.335653461731823E-5	 5.780847362250858E-5	 6.714965329282311E-5	 1.426682519594247E-4	 1122.1278868772647	 281.06215552427255	 156.14951157183432	 19323.57251613686	 500519.89710945555	 592524.0472348037	 631139.9600825974	 613486.1531167793	 588820.5541090145	 563199.9474733028	 0.27872971723225	 0.0	 4.6521409195769436E-5	 4.036391510082174E-5	 5.532717216718598E-5	 5.028373560657139E-5	 4.56248922435308E-5	 5.335653461731823E-5	 5.780847362250858E-5	 6.714965329282311E-5	 1.426682519594247E-4	 
2.519999999999998	 0.0011848341232227487	 3.0710396127053565E-5	 3.071039612705349E-5	 1275.0957132643407	 62.5784536688	 65.65590831944256	 166592.88679407505	 14.621106441467004	 14.447738673405773	 188.7322712708841	 0.440679444655051	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 -0.003513913701382876	 -0.0036301904705027255	 0.007274552194145301	 2.8265220795573143	 3.6517521530349484	 5.230031013536447	 1.6437576549375523	 0.6792733396316919	 0.3791902780950096	 0.21044947465178154	 2128.5171484232274	 1981.9818706696433	 1847.1228531852803	 1742.9963939551076	 1287.1872601370692	 1149.5672868252811	 1053.752906356256	 1016.6486142603442	 996.169281767644	 950.3118840350969	 1.368380681682713E-6	 2.791186009330646E-6	 3.2843466170198537E-6	 4.249213798125618E-6	 2.86260734883304E-6	 2.3068463148908167E-6	 2.459614202311783E-6	 2.565679146399014E-6	 2.9171628029277575E-6	 5.905359205532248E-6	 1.9449466623823786	 2.2725533421384534	 2.631553782372969	 2.982115662106769	 3.32996626050932	 3.6152441348777975	 3.948337199817617	 4.3537346857192984	 4.721881117385308	 5.140334107647721	 1.4572312496826957E-5	 3.194909669894249E-5	 4.0363915100821785E-5	 5.5327172167185985E-5	 5.028373560657139E-5	 4.562489224353078E-5	 5.3356534617318164E-5	 5.780847362250859E-5	 6.71496532928231E-5	 1.4266825195942455E-4	 1127.8513786733636	 283.2610550548235	 139.13185550532663	 14218.653827861497	 493352.61483607924	 581806.4132888324	 628146.1403040092	 612317.7682205173	 588250.3999705568	 563045.8917203352	 0.2787297172322466	 0.0	 4.652140919576944E-5	 4.0363915100821785E-5	 5.5327172167185985E-5	 5.028373560657139E-5	 4.562489224353078E-5	 5.3356534617318164E-5	 5.780847362250859E-5	 6.71496532928231E-5	 1.4266825195942455E-4	 
2.619999999999999	 0.0011936106722836581	 3.0734873454758846E-5	 3.073487345475875E-5	 1277.4464925997827	 62.919948452800014	 65.73104954174381	 159999.94593321436	 14.042473752256834	 13.837456208714924	 190.13651864610978	 0.44395828483063804	 0.0	 0.0	 0.0	 5.591040378059538E-4	 5.591040378059528E-4	 -0.0030922930301002793	 -0.003127440823060823	 0.005754005664506678	 1.9733321703294315	 3.6695718455855797	 5.362059504299346	 1.7342167616480708	 0.7018875397552549	 0.38861992885024677	 0.21325172997755715	 2129.016160656584	 1982.4621712384187	 1847.595905500985	 1746.2461833472535	 1293.3631542358246	 1159.3306232609673	 1056.697444646935	 1017.9252699544476	 996.9195777376989	 950.6989696747411	 1.367138022323427E-6	 2.7886720780470732E-6	 3.2814299551837354E-6	 4.251534288169065E-6	 2.87338836670863E-6	 2.3251047810871706E-6	 2.464132700610326E-6	 2.5661862076149185E-6	 2.9161706500847145E-6	 5.901116404929689E-6	 1.944946662382377	 2.272553342138452	 2.6315537823729658	 2.9821156621067586	 3.329966260509341	 3.6152441348759172	 3.948337199817591	 4.3537346857193056	 4.721881117385303	 5.140334107647752	 1.457231249682696E-5	 3.194909669894246E-5	 4.0363915100821785E-5	 5.5327172167186006E-5	 5.028373560657136E-5	 4.562489224353081E-5	 5.33565346173182E-5	 5.7808473622508575E-5	 6.714965329282311E-5	 1.4266825195942453E-4	 1132.6449436386001	 285.10449965308567	 125.53262695316421	 10683.742302043447	 486138.935371449	 570830.3739561848	 624992.5209460628	 611111.6557644876	 587666.5047069043	 562889.8697183033	 0.27872971723227596	 0.0	 4.652140919576942E-5	 4.0363915100821785E-5	 5.5327172167186006E-5	 5.028373560657136E-5	 4.562489224353081E-5	 5.33565346173182E-5	 5.7808473622508575E-5	 6.714965329282311E-5	 1.4266825195942453E-4	 
2.719999999999999	 0.0012023872213445673	 3.0760302096449E-5	 3.076030209644886E-5	 1279.7064812017186	 63.25870483520001	 65.80023999909024	 155604.87602022447	 13.656738285082014	 13.432913646933814	 191.50219247461797	 0.44714705790200715	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 -0.0028015265869218986	 -0.0027706452051479147	 0.004500690249287231	 1.4082093940099227	 3.7283729263440613	 5.351009066144741	 1.8309257054965757	 0.7251539136546725	 0.3981177086161125	 0.2160210523587125	 2129.475423992532	 1982.9042497599428	 1848.0295334796506	 1748.657407715687	 1299.6052876242284	 1169.0439090815896	 1059.7667745464569	 1019.2128695714821	 997.659693369036	 951.0665579610337	 1.3659960974940263E-6	 2.7863620047647474E-6	 3.2787470181143458E-6	 4.252395875753415E-6	 2.8845286240859185E-6	 2.343422647981401E-6	 2.4691786431272067E-6	 2.566957476000478E-6	 2.9154171102859775E-6	 5.897296598841342E-6	 1.944946662382376	 2.2725533421384534	 2.6315537823729676	 2.9821156621067653	 3.329966260509351	 3.615244134875722	 3.9483371998175487	 4.353734685719311	 4.721881117385287	 5.140334107647715	 1.4572312496826964E-5	 3.194909669894244E-5	 4.036391510082181E-5	 5.5327172167185985E-5	 5.0283735606571356E-5	 4.5624892243530763E-5	 5.33565346173182E-5	 5.7808473622508575E-5	 6.71496532928231E-5	 1.4266825195942458E-4	 1136.800878363371	 286.67287700356434	 114.67120868659677	 8183.150491345404	 478799.2815900668	 559871.8325475616	 621668.386080424	 609866.7474344821	 587068.7659696584	 562731.9026964062	 0.2787297172322747	 0.0	 4.65214091957694E-5	 4.036391510082181E-5	 5.5327172167185985E-5	 5.0283735606571356E-5	 4.5624892243530763E-5	 5.33565346173182E-5	 5.7808473622508575E-5	 6.71496532928231E-5	 1.4266825195942458E-4	 
2.8199999999999985	 0.0012111637704054765	 3.078668192492422E-5	 3.078668192492408E-5	 1281.8938597657846	 63.586507611200005	 65.86400706020356	 152170.49831378862	 13.355318440739742	 13.122980338311281	 192.83772431869195	 0.4502654511020812	 0.0	 0.0	 0.0	 5.591040378059539E-4	 5.591040378059528E-4	 -0.002586821993717514	 -0.0025021652746914924	 0.0034760299983638276	 1.0267883371314213	 3.836315541304831	 5.183519414690494	 1.9345962459309263	 0.7491982714198997	 0.40773387206208156	 0.2187797154701343	 2129.8982561349912	 1983.3114099332618	 1848.4275073350236	 1750.4941063107954	 1305.9933105253176	 1178.4363463943093	 1062.9733939172677	 1020.5144948951348	 998.3917375255486	 951.416540711065	 1.3649455118417473E-6	 2.7842369014660577E-6	 3.2762766959382878E-6	 4.252348681959683E-6	 2.8961908411394526E-6	 2.3611948238085936E-6	 2.4747628456062158E-6	 2.567979674135312E-6	 2.914884034943936E-6	 5.893861914084796E-6	 1.9449466623823748	 2.2725533421384525	 2.631553782372971	 2.982115662106761	 3.3299662605093463	 3.6152441348758386	 3.9483371998175114	 4.3537346857192984	 4.72188111738528	 5.140334107647732	 1.457231249682698E-5	 3.194909669894245E-5	 4.036391510082184E-5	 5.532717216718595E-5	 5.028373560657135E-5	 4.5624892243530784E-5	 5.335653461731814E-5	 5.780847362250857E-5	 6.714965329282314E-5	 1.426682519594247E-4	 1140.5017193100773	 288.030076219886	 106.00072610101697	 6376.6283628343635	 471237.8346936113	 549230.9334604597	 618161.8351822499	 608581.7712481804	 586457.0115993478	 562571.9973768228	 0.2787297172322744	 0.0	 4.652140919576943E-5	 4.036391510082184E-5	 5.532717216718595E-5	 5.028373560657135E-5	 4.5624892243530784E-5	 5.335653461731814E-5	 5.780847362250857E-5	 6.714965329282314E-5	 1.426682519594247E-4	 
2.919999999999998	 0.0012199403194663857	 3.0814012808228104E-5	 3.081401280822794E-5	 1284.0194099521793	 63.914310387200004	 65.92262489922724	 149297.48089086483	 13.103166657088364	 12.869872104646076	 194.14804098440078	 0.45332496825131346	 0.0	 0.0	 0.0	 5.591040378059539E-4	 5.591040378059528E-4	 -0.0024093081661313853	 -0.0022826753218385676	 0.0026504600839771797	 0.7639930317042598	 4.002245959788571	 4.880011382929048	 2.045839794745312	 0.7740938194043068	 0.4174896181515564	 0.2215345737693042	 2130.2864262792145	 1983.6853923129017	 1848.7919705065603	 1751.9264758204292	 1312.6195826653395	 1187.272257873741	 1066.3297267740097	 1021.832382781008	 999.1169130587666	 951.749917327818	 1.3639812179285966E-6	 2.7822865965436373E-6	 3.274007858904032E-6	 4.251749548569287E-6	 2.9085762305867778E-6	 2.377904115751412E-6	 2.480905722725151E-6	 2.569247438883491E-6	 2.9145620373670463E-6	 5.89079204096851E-6	 1.944946662382376	 2.272553342138453	 2.631553782372972	 2.982115662106765	 3.3299662605093556	 3.6152441348716984	 3.9483371998175167	 4.353734685719286	 4.721881117385281	 5.140334107647706	 1.4572312496826972E-5	 3.194909669894246E-5	 4.036391510082187E-5	 5.532717216718595E-5	 5.028373560657136E-5	 4.562489224353076E-5	 5.3356534617318137E-5	 5.7808473622508596E-5	 6.714965329282312E-5	 1.4266825195942472E-4	 1143.8522562625424	 289.2226648353552	 99.08690330072383	 5045.353245754193	 463341.17438212724	 539170.3840533998	 614459.973960726	 607255.3384967393	 585831.0401046283	 562410.1561692585	 0.27872971723233153	 0.0	 4.6521409195769436E-5	 4.036391510082187E-5	 5.532717216718595E-5	 5.028373560657136E-5	 4.562489224353076E-5	 5.3356534617318137E-5	 5.7808473622508596E-5	 6.714965329282312E-5	 1.4266825195942472E-4	 
3.0199999999999996	 0.0012287168685272951	 3.0842294609648086E-5	 3.084229460964802E-5	 1286.0971117236631	 64.22927973280001	 65.97665187196834	 147213.3162423441	 12.920248924200816	 12.690359827859025	 195.44006587682085	 0.456341775118725	 0.0	 0.0	 0.0	 5.59104037805954E-4	 5.591040378059528E-4	 -0.0022509415534521793	 -0.0020912562352215502	 0.001990054384739537	 0.5791525543399345	 4.236087880991537	 4.490562610639728	 2.1652156012770973	 0.7999004123681176	 0.4273952086759536	 0.22428679931238096	 2130.6437252435608	 1984.0298141799342	 1849.1267308851498	 1753.0686415414652	 1319.593310634266	 1195.4046509798675	 1069.8501199913856	 1023.1699076467049	 999.8374670602145	 952.0686772395857	 1.3630936580976172E-6	 2.7804917170321125E-6	 3.271918418582074E-6	 4.250812902217261E-6	 2.9219099895715885E-6	 2.3932187842910644E-6	 2.4876217165019264E-6	 2.5707473257626255E-6	 2.9144323662577838E-6	 5.888047731333969E-6	 1.9449466623823748	 2.2725533421384516	 2.631553782372972	 2.9821156621067657	 3.329966260509357	 3.615244134869732	 3.948337199817549	 4.353734685719281	 4.721881117385262	 5.1403341076477185	 1.4572312496826967E-5	 3.194909669894246E-5	 4.036391510082186E-5	 5.5327172167185965E-5	 5.028373560657136E-5	 4.562489224353077E-5	 5.3356534617318116E-5	 5.7808473622508616E-5	 6.714965329282312E-5	 1.4266825195942477E-4	 1146.909266499419	 290.28360012640235	 93.57869441621168	 4046.131603776203	 454976.115951517	 529860.6158682186	 610549.01715746	 605885.9654945021	 585190.635804009	 562246.3811005204	 0.27872971723235945	 0.0	 4.652140919576943E-5	 4.036391510082186E-5	 5.5327172167185965E-5	 5.028373560657136E-5	 4.562489224353077E-5	 5.3356534617318116E-5	 5.7808473622508616E-5	 6.714965329282312E-5	 1.4266825195942477E-4	 
3.119999999999999	 0.0012374934175882043	 3.087152718771693E-5	 3.0871527187716783E-5	 1288.1494106045855	 64.53874903680001	 66.02718247242686	 146454.36736648632	 12.853639403763939	 12.628438207521121	 196.72542981719724	 0.4593430290304723	 0.0	 0.0	 0.0	 5.59104037805954E-4	 5.591040378059528E-4	 -0.002108058926386658	 -0.0019233887430747387	 0.0014668400769313195	 0.44652059409196815	 4.549856812570781	 4.075334878825174	 2.293291699107982	 0.8266940845571114	 0.4374672910180877	 0.22703865118536729	 2130.977606352243	 1984.3517551584666	 1849.4388112309512	 1754.0013077395506	 1327.044959923645	 1202.7937115836066	 1073.5518457303745	 1024.5325455405111	 1000.5576173823397	 952.3766808682155	 1.3622646488270239E-6	 2.7788153672169E-6	 3.269965654690846E-6	 4.249645575017267E-6	 2.9364396485652787E-6	 2.407021528409478E-6	 2.4949119770964967E-6	 2.5724504003895356E-6	 2.9144585060900644E-6	 5.885553881413894E-6	 1.9449466623823755	 2.2725533421384503	 2.6315537823729707	 2.9821156621067626	 3.329966260509349	 3.6152441348698408	 3.9483371998175585	 4.353734685719262	 4.721881117385257	 5.140334107647701	 1.4572312496826972E-5	 3.194909669894246E-5	 4.036391510082187E-5	 5.532717216718596E-5	 5.0283735606571376E-5	 4.562489224353078E-5	 5.3356534617318116E-5	 5.780847362250864E-5	 6.714965329282311E-5	 1.4266825195942472E-4	 1149.7136373166632	 291.23640089112416	 89.1977548901701	 3283.479259935881	 445985.5394032413	 521359.0503927382	 606414.2878495578	 604472.0464010863	 584535.5589128077	 562080.6723100768	 0.2787297172323567	 0.0	 4.6521409195769436E-5	 4.036391510082187E-5	 5.532717216718596E-5	 5.0283735606571376E-5	 4.562489224353078E-5	 5.3356534617318116E-5	 5.780847362250864E-5	 6.714965329282311E-5	 1.4266825195942472E-4	 
3.219999999999999	 0.0012462699666491136	 3.0901710396212566E-5	 3.090171039621246E-5	 1290.207849337137	 64.84372110160001	 66.07583980397645	 147579.53304516047	 12.952390121569287	 12.730884141704266	 198.02066882935418	 0.4623673406902077	 0.0	 0.0	 0.0	 5.591040378059542E-4	 5.591040378059528E-4	 -0.001996669231896231	 -0.0017892189366186528	 0.0010467741841768685	 0.34953555332519315	 4.959240994479401	 3.6835629513560164	 2.4306607688774307	 0.8545888835560334	 0.4477404179855071	 0.229799665974042	 2131.2990236543355	 1984.6616652756197	 1849.7383837798327	 1754.7847415202266	 1335.1319241823262	 1209.4878046964375	 1077.4551296727282	 1025.9279046526676	 1001.2835480009937	 952.6796340915374	 1.3614674916252148E-6	 2.777203424517101E-6	 3.2680865940416926E-6	 4.2482763418232306E-6	 2.952447443687722E-6	 2.4193653428219455E-6	 2.502764425813129E-6	 2.57431257548763E-6	 2.914586535329406E-6	 5.883200221065388E-6	 1.9449466623823755	 2.27255334213845	 2.631553782372981	 2.9821156621067644	 3.3299662605094418	 3.6152441348698092	 3.9483371998175603	 4.353734685719249	 4.721881117385244	 5.140334107647691	 1.4572312496826981E-5	 3.1949096698942495E-5	 4.036391510082186E-5	 5.5327172167185965E-5	 5.028373560657139E-5	 4.5624892243530804E-5	 5.335653461731813E-5	 5.78084736225086E-5	 6.714965329282316E-5	 1.4266825195942472E-4	 1152.3048419113447	 292.1006285449721	 85.71906378890267	 2692.495606407759	 436181.08685843466	 513627.72851545224	 602040.188036747	 603011.7892360754	 583865.5194783414	 561913.0228157023	 0.2787297172323537	 0.0	 4.6521409195769476E-5	 4.036391510082186E-5	 5.5327172167185965E-5	 5.028373560657139E-5	 4.5624892243530804E-5	 5.335653461731813E-5	 5.78084736225086E-5	 6.714965329282316E-5	 1.4266825195942472E-4	 
3.3199999999999985	 0.0012550465157100228	 3.093284408415998E-5	 3.0932844084159916E-5	 1292.311306801208	 65.1307042096	 66.12465559973045	 151042.74529170006	 13.256340643470253	 13.036258902014065	 199.3463028937012	 0.46546262312049114	 0.0	 0.0	 0.0	 5.591040378059542E-4	 5.591040378059528E-4	 -0.0019256532519240643	 -0.0016970594722565124	 7.012880922907527E-4	 0.27736096404119337	 5.485931520376521	 3.3434538588015528	 2.5779095196520174	 0.883748495078649	 0.4582694917645469	 0.23258821838766153	 2131.62164202019	 1984.972586223198	 1850.038039153125	 1755.4661888510577	 1344.0472772969438	 1215.586397738201	 1081.5826949302361	 1027.3653533381962	 1002.0229948587474	 952.9846701983219	 1.3606689805203606E-6	 2.775588578728882E-6	 3.2662027529064506E-6	 4.24668007878488E-6	 2.970274347443074E-6	 2.4303953629422682E-6	 2.511156885218525E-6	 2.576278301409269E-6	 2.9147492354630625E-6	 5.880849560743145E-6	 1.9449466623823781	 2.272553342138451	 2.6315537823729818	 2.9821156621067626	 3.3299662605094515	 3.615244134869815	 3.9483371998176118	 4.353734685719229	 4.7218811173852355	 5.140334107647689	 1.4572312496826983E-5	 3.1949096698942495E-5	 4.036391510082186E-5	 5.5327172167185965E-5	 5.028373560657143E-5	 4.5624892243530804E-5	 5.3356534617318164E-5	 5.78084736225086E-5	 6.714965329282315E-5	 1.426682519594248E-4	 1154.7417480973354	 292.8964815301141	 82.962844657171	 2228.221439129445	 425331.23063582333	 506571.38909615175	 597410.2237593217	 601503.1359031688	 583180.1476540954	 561743.4123777968	 0.2787297172323522	 0.0	 4.6521409195769476E-5	 4.036391510082186E-5	 5.5327172167185965E-5	 5.028373560657143E-5	 4.5624892243530804E-5	 5.3356534617318164E-5	 5.78084736225086E-5	 6.714965329282315E-5	 1.426682519594248E-4	 
