Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_mitWandwärmeverlust	p_Reale Ladung	p_Verbrennungslage	p_HC_CO	p_adiabat	Kurbelwinkel-LW [°KW]	Brennraumvolumen-LW [m3]	LWAideal	LWA
-153.0	 0.001006449656494958	 4.735887385963277E-4	 47404.56054737182	 47615.2707535017	 47615.2707535017	 47615.2707535017	 47438.98218683619	 154.0	 4.7277771545332296E-4	 148866.4866371839	 148968.89784631465	 
-152.9	 0.0010148367369657494	 4.734603980715503E-4	 47474.41531763085	 47632.21648102082	 47632.21648102082	 47632.21648102082	 47509.18523409541	 154.10000000000002	 4.729081600591722E-4	 148727.73418282313	 148833.17857453474	 
-152.8	 0.0010232238174365407	 4.7333156508943744E-4	 47544.35422003016	 47649.2380563782	 47649.2380563782	 47649.2380563782	 47579.48126572226	 154.20000000000005	 4.730381174034091E-4	 148588.42616688678	 148696.9655576399	 
-152.7	 0.001031610897907332	 4.7320223964165693E-4	 47614.37759479721	 47666.33561219458	 47666.33561219458	 47666.33561219458	 47649.87062954831	 154.3	 4.7316758747752494E-4	 148448.5655498501	 148560.2623441904	 
-152.6	 0.0010399979783781233	 4.730724217202353E-4	 47684.48578310572	 47683.50928174418	 47683.50928174418	 47683.50928174418	 47720.353674431826	 154.39999999999998	 4.7329657027333225E-4	 148308.1553037634	 148423.07259902905	 
-152.5	 0.0010483850588489147	 4.729421113175619E-4	 47754.67912707995	 47700.75919895655	 47700.75919895655	 47700.75919895655	 47790.93075026231	 154.5	 4.7342506578296043E-4	 148167.19841227392	 148285.39989934684	 
-152.4	 0.001056772139319706	 4.7281130842639343E-4	 47824.95796979894	 47718.08549841853	 47718.08549841853	 47718.08549841853	 47861.6022079651	 154.60000000000002	 4.7355307399885157E-4	 148025.6978706479	 148147.2476978995	 
-152.3	 0.0010651592197904972	 4.726800130398575E-4	 47869.466116704105	 47735.48831537614	 47735.48831537614	 47735.48831537614	 47906.515513463855	 154.7	 4.7368059491375734E-4	 147883.65668579278	 148008.6196440984	 
-152.2	 0.0010735463002612886	 4.725482251514562E-4	 47888.19651793489	 47752.96778573653	 47752.96778573653	 47752.96778573653	 47925.65847047453	 154.8	 4.738076285207353E-4	 147741.0778762796	 147869.51954723592	 
-152.1	 0.00108193338073208	 4.7241594475507166E-4	 47907.00379925364	 47770.524046069906	 47770.524046069906	 47770.524046069906	 47944.87945444325	 154.90000000000003	 4.7393417481314515E-4	 147597.96447236591	 147729.95135284858	 
-152.0	 0.0010903204612028711	 4.7228317184496815E-4	 47953.55940481247	 47788.15723361148	 47788.15723361148	 47788.15723361148	 47991.84583272824	 155.0	 4.740602337846443E-4	 147454.3195160186	 147589.91905588965	 
-151.9	 0.0010987075416736625	 4.7214990641579707E-4	 48027.87096328007	 47805.86748626344	 47805.86748626344	 47805.86748626344	 48066.570755804045	 155.09999999999997	 4.74185805429186E-4	 147310.1460609372	 147449.42669288712	 
-151.8	 0.0011070946221444539	 4.720161484626012E-4	 48102.26959375102	 47823.65494259695	 47823.65494259695	 47823.65494259695	 48141.3922189308	 155.2	 4.743108897410137E-4	 147165.4097551409	 147308.44257433328	 
-151.7	 0.0011154817026152453	 4.7188189798081807E-4	 48134.57270114745	 47841.51974185407	 47841.51974185407	 47841.51974185407	 48174.134173444494	 155.3	 4.744354867146589E-4	 147020.07648065186	 147166.93526972047	 
-151.6	 0.0011238687830860364	 4.717471549662851E-4	 48125.00751141881	 47859.462023949796	 47859.462023949796	 47859.462023949796	 48165.015648473425	 155.40000000000003	 4.745595963449366E-4	 146874.14966188645	 147024.90960738063	 
-151.5	 0.0011322558635568278	 4.716119194152424E-4	 48144.46044420907	 47877.48192947407	 47877.48192947407	 47877.48192947407	 48184.907213878694	 155.5	 4.746832186269423E-4	 146727.63273781276	 146882.37058573528	 
-151.4	 0.0011406429440276192	 4.714761913243378E-4	 48193.19954756082	 47895.57959969375	 47895.57959969375	 47895.57959969375	 48234.08292152161	 155.60000000000002	 4.748063535560482E-4	 146580.52916197543	 146739.32304203455	 
-151.3	 0.0011490300244984103	 4.7133997069063034E-4	 48242.02606756805	 47913.75517655471	 47913.75517655471	 47913.75517655471	 48283.35164790786	 155.7	 4.7492900112789944E-4	 146432.84240252076	 146595.77195246858	 
-151.2	 0.0011574171049692017	 4.712032575115951E-4	 48290.94026521972	 47932.00880268381	 47932.00880268381	 47932.00880268381	 48332.713662080714	 155.8	 4.750511613384112E-4	 146284.57594222232	 146451.72262664966	 
-151.1	 0.001165804185439993	 4.7106605178512704E-4	 48301.34540489546	 47950.340621390984	 47950.340621390984	 47950.340621390984	 48343.578854324696	 155.89999999999998	 4.751728341837645E-4	 146135.73327850632	 146307.18048527284	 
-151.0	 0.0011741912659107845	 4.709283535095448E-4	 48273.48789502171	 47968.75077667128	 47968.75077667128	 47968.75077667128	 48316.186186228486	 156.0	 4.752940196604028E-4	 145986.31792347803	 146162.1509804928	 
-150.9	 0.0011825783463815757	 4.707901626835954E-4	 48245.67492755774	 47987.23941320695	 47987.23941320695	 47987.23941320695	 48288.832115166806	 156.10000000000002	 4.754147177650287E-4	 145836.33340394794	 146016.63937528885	 
-150.8	 0.001190965426852367	 4.7065147930645796E-4	 48217.906443108586	 48005.80667636953	 48005.80667636953	 48005.80667636953	 48261.51657776656	 156.20000000000005	 4.755349284946002E-4	 145685.78326145836	 145870.65082283123	 
-150.7	 0.0011993525073231584	 4.7051230337774835E-4	 48190.18238247433	 48024.45271222192	 48024.45271222192	 48024.45271222192	 48234.23951079881	 156.3	 4.7565465184632745E-4	 145534.67105231035	 145724.19069421478	 
-150.6	 0.0012077395877939496	 4.703726348975235E-4	 48162.502686649306	 48043.177667520504	 48043.177667520504	 48043.177667520504	 48207.000851177865	 156.39999999999998	 4.757738878176695E-4	 145383.00034759092	 145577.26409688103	 
-150.5	 0.001216126668264741	 4.702324738662845E-4	 48092.25167403419	 48061.98168971725	 48061.98168971725	 48061.98168971725	 48137.193246137824	 156.5	 4.7589263640633004E-4	 145230.77473320052	 145429.87620865175	 
-150.4	 0.0012245137487355323	 4.700918202849828E-4	 47979.33503170265	 48080.864926961855	 48080.864926961855	 48080.864926961855	 48024.71385708027	 156.60000000000002	 4.760108976102549E-4	 145077.99780988065	 145282.0322647991	 
-150.3	 0.0012329008292063237	 4.699506741550222E-4	 47866.33698948964	 48099.82752810389	 48099.82752810389	 48099.82752810389	 47912.13423337013	 156.7	 4.761286714276275E-4	 144924.67319324217	 145133.7369201538	 
-150.2	 0.0012412879096771149	 4.6980903547826536E-4	 47753.256894251484	 48118.869642694925	 48118.869642694925	 48118.869642694925	 47799.45368300904	 156.8	 4.7624595785686726E-4	 144770.8045137934	 144984.99468745588	 
-150.1	 0.0012496749901479063	 4.696669042570365E-4	 47640.09409182286	 48137.99142099072	 48137.99142099072	 48137.99142099072	 47686.67151275295	 156.90000000000003	 4.76362756896624E-4	 144616.39541696885	 144835.8101458644	 
-150.0	 0.0012580620706186976	 4.695242804941259E-4	 47526.84792701631	 48157.19301395339	 48157.19301395339	 48157.19301395339	 47573.78702811314	 157.0	 4.7647906854577613E-4	 144461.44956315795	 144686.18751211566	 
-149.9	 0.0012664491510894888	 4.69381164192795E-4	 47413.517743621844	 48176.47457325356	 48176.47457325356	 48176.47457325356	 47460.799533357225	 157.09999999999997	 4.765948928034266E-4	 144305.97062773435	 144536.13139057456	 
-149.8	 0.0012748362315602802	 4.692375553567804E-4	 47266.79217341252	 48195.836251272616	 48195.836251272616	 48195.836251272616	 47314.40464931076	 157.2	 4.7671022966890025E-4	 144149.92764391194	 144385.61373317186	 
-149.7	 0.0012832233120310716	 4.690934539902976E-4	 47141.61706673814	 48215.27820110489	 48215.27820110489	 48215.27820110489	 47189.529791682035	 157.3	 4.7682507914173906E-4	 143993.28989053093	 144234.6063944739	 
-149.6	 0.0012916103925018627	 4.68948860098046E-4	 47071.43736711803	 48234.80057655987	 48234.80057655987	 48234.80057655987	 47119.62048365148	 157.40000000000003	 4.7693944122170046E-4	 143836.06143614973	 144083.11433197846	 
-149.5	 0.001299997472972654	 4.688037736852131E-4	 47001.24633383202	 48254.40353216445	 48254.40353216445	 48254.40353216445	 47049.68725225885	 157.5	 4.7705331590875284E-4	 143678.24636733733	 143931.14239297513	 
-149.4	 0.0013083845534434455	 4.686581947574791E-4	 46931.043658053124	 48274.08722316516	 48274.08722316516	 48274.08722316516	 46979.72976864831	 157.60000000000002	 4.7716670320307265E-4	 143519.84878870478	 143778.69558925423	 
-149.3	 0.0013167716339142369	 4.685121233210205E-4	 46886.48902398985	 48293.85180553044	 48293.85180553044	 48293.85180553044	 46935.40209187845	 157.70000000000005	 4.772796031050419E-4	 143360.87282293715	 143625.77909403952	 
-149.2	 0.001325158714385028	 4.683655593825157E-4	 46867.62940910718	 48313.6974359529	 48313.6974359529	 48313.6974359529	 46916.75635982465	 157.8	 4.7739201561524324E-4	 143201.3226108256	 143472.39808526987	 
-149.1	 0.0013335457948558194	 4.682185029491488E-4	 46897.67648401358	 48333.6242718516	 48333.6242718516	 48333.6242718516	 46947.00194198508	 157.89999999999998	 4.775039407344579E-4	 143041.20231130003	 143318.558036176	 
-149.0	 0.0013419328753266108	 4.6807095402861333E-4	 46976.99467072316	 48353.632471374345	 48353.632471374345	 48353.632471374345	 47026.51346693394	 158.0	 4.7761537846366256E-4	 142880.51610146166	 143164.26423318704	 
-148.9	 0.001350319955797402	 4.679229126291182E-4	 47056.40574207314	 48373.7221934	 48373.7221934	 48373.7221934	 47106.12785875943	 158.10000000000002	 4.77726328804025E-4	 142719.26817661652	 143009.5222082716	 
-148.8	 0.0013587070362681933	 4.6777437875939083E-4	 47135.910099174005	 48393.89359754078	 48393.89359754078	 48393.89359754078	 47185.84552738893	 158.2	 4.778367917569021E-4	 142557.46275031523	 142854.3383857995	 
-148.7	 0.0013670941167389847	 4.6762535242868286E-4	 47215.50814427577	 48414.14684414462	 48414.14684414462	 48414.14684414462	 47265.66688398071	 158.3	 4.779467673238361E-4	 142395.10405438027	 142698.7192078039	 
-148.6	 0.001375481197209776	 4.6747583364677327E-4	 47234.70334582302	 48434.48209429748	 48434.48209429748	 48434.48209429748	 47285.10823869461	 158.40000000000003	 4.780562555065513E-4	 142232.19633893357	 142542.67053300323	 
-148.5	 0.0013838682776805672	 4.67325822423974E-4	 47223.37578950889	 48454.89950982571	 48454.89950982571	 48454.89950982571	 47274.03140170609	 158.5	 4.781652563069515E-4	 142068.7438724375	 142386.19846419146	 
-148.4	 0.0013922553581513586	 4.6717531877113407E-4	 47241.522580948505	 48475.39925329844	 48475.39925329844	 48475.39925329844	 47292.419956053534	 158.60000000000002	 4.782737697271155E-4	 141904.75094172964	 142229.3090462201	 
-148.3	 0.00140064243862215	 4.670243226996438E-4	 47259.748159127594	 48495.98148802994	 48495.98148802994	 48495.98148802994	 47310.88800760005	 158.7	 4.783817957692958E-4	 141740.2218520575	 142072.00760443692	 
-148.2	 0.0014090295190929412	 4.668728342214398E-4	 47231.92767229564	 48516.646378082	 48516.646378082	 48516.646378082	 47283.321349387494	 158.8	 4.7848933443591404E-4	 141575.16092711434	 141914.2995649275	 
-148.1	 0.0014174165995637325	 4.6672085334900984E-4	 47157.98669713675	 48537.39408826636	 48537.39408826636	 48537.39408826636	 47209.63625209364	 158.90000000000003	 4.7859638572955867E-4	 141409.57250907453	 141756.19045205132	 
-148.0	 0.001425803680034524	 4.6656838009539623E-4	 47084.0256392425	 48558.22478414711	 48558.22478414711	 48558.22478414711	 47135.917774845926	 159.0	 4.787029496529813E-4	 141243.46095862947	 141597.68556004192	 
-147.9	 0.0014341907605053153	 4.6641541447420173E-4	 47048.792737195225	 48579.13863204314	 48579.13863204314	 48579.13863204314	 47100.905036730466	 159.10000000000002	 4.7880902620909383E-4	 141076.8306550239	 141438.78975166846	 
-147.8	 0.0014425778409761065	 4.662619564995931E-4	 47052.35559153227	 48600.135799030555	 48600.135799030555	 48600.135799030555	 47104.673446194734	 159.2	 4.7891461540096574E-4	 140909.65419745783	 141279.47776766127	 
-147.7	 0.0014509649214468978	 4.661080061863068E-4	 47020.246084003775	 48621.21645294515	 48621.21645294515	 48621.21645294515	 47072.776383506694	 159.3	 4.790197172318206E-4	 140741.9914471646	 141119.80636220874	 
-147.6	 0.0014593520019176892	 4.659535635496525E-4	 46985.4492154362	 48642.38076238487	 48642.38076238487	 48642.38076238487	 47038.18375977669	 159.39999999999998	 4.7912433170503273E-4	 140573.94074223907	 140959.86860703034	 
-147.5	 0.0014677390823884804	 4.657986286055184E-4	 46983.74469559037	 48663.62889671231	 48663.62889671231	 48663.62889671231	 47036.669851349514	 159.5	 4.7922845882412545E-4	 140405.50666661706	 140799.6695069941	 
-147.4	 0.0014761261628592718	 4.6564320137037585E-4	 47019.221416603985	 48684.96102605718	 48684.96102605718	 48684.96102605718	 47072.3261860362	 159.60000000000002	 4.793320985927667E-4	 140236.69301557232	 140639.21284733983	 
-147.3	 0.0014845132433300632	 4.654872818612836E-4	 47092.09653022589	 48706.37732131883	 48706.37732131883	 48706.37732131883	 47145.37762655115	 159.70000000000005	 4.794352510147661E-4	 140067.50359814696	 140478.50255500662	 
-147.2	 0.0014929003238008545	 4.65330870095893E-4	 47244.66029156043	 48727.87795416878	 48727.87795416878	 48727.87795416878	 47298.10874037463	 159.8	 4.795379160940733E-4	 139897.94223718563	 140317.5425129885	 
-147.1	 0.0015012874042716457	 4.6517396609245206E-4	 47476.8307541054	 48749.46309705324	 48749.46309705324	 48749.46309705324	 47530.45369456931	 159.89999999999998	 4.7964009383477375E-4	 139728.01276937017	 140156.33642288126	 
-147.0	 0.001509674484742437	 4.6501656986981167E-4	 47708.990076758375	 48771.13292319565	 48771.13292319565	 48771.13292319565	 47762.82055744769	 160.0	 4.797417842410858E-4	 139557.71904525417	 139994.88805443485	 
-146.9	 0.0015180615652132285	 4.648586814474275E-4	 47941.13988521444	 48792.88760659925	 48792.88760659925	 48792.88760659925	 47995.210939562785	 160.10000000000002	 4.7984298731735886E-4	 139387.06492929763	 139833.2010161788	 
-146.8	 0.0015264486456840196	 4.6470030084536784E-4	 48173.2818116737	 48814.72732204967	 48814.72732204967	 48814.72732204967	 48227.62645820333	 160.2	 4.7994370306806886E-4	 139216.05429989702	 139671.2789522089	 
-146.7	 0.001534835726154811	 4.6454142808431643E-4	 48435.36841902251	 48836.6522451175	 48836.6522451175	 48836.6522451175	 48490.0128411757	 160.3	 4.800439314978165E-4	 139044.6910494254	 139509.1260059187	 
-146.6	 0.0015432228066256024	 4.6438206318557754E-4	 48727.324957679826	 48858.66255216087	 48858.66255216087	 48858.66255216087	 48782.30139490331	 160.40000000000003	 4.801436726113242E-4	 138872.97908427296	 139346.74685997254	 
-146.5	 0.0015516098870963938	 4.642222061710812E-4	 48973.692654561055	 48880.75842032813	 48880.75842032813	 48880.75842032813	 49029.053642511564	 160.5	 4.802429264134329E-4	 138700.92232487717	 139184.1463146991	 
-146.4	 0.001559996967567185	 4.64061857063388E-4	 49174.57868097005	 48902.94002756039	 48902.94002756039	 48902.94002756039	 49230.36752644708	 160.59999999999997	 4.8034169290909914E-4	 138528.5247057584	 139021.3293022406	 
-146.3	 0.0015683840480379763	 4.6390101588569273E-4	 49375.50442117733	 48925.20755259424	 48925.20755259424	 48925.20755259424	 49431.749333652755	 160.7	 4.8043997210339283E-4	 138355.79017555565	 138858.3013730121	 
-146.2	 0.0015767711285087677	 4.6373968266183094E-4	 49531.87281740888	 48947.561174964365	 48947.561174964365	 48947.561174964365	 49588.61250828865	 160.8	 4.8053776400149364E-4	 138182.72269706207	 138695.06826978372	 
-146.1	 0.0015851582089795588	 4.635778574162823E-4	 49643.72941583887	 48970.00107500622	 48970.00107500622	 48970.00107500622	 49700.99364990731	 160.90000000000003	 4.806350686086885E-4	 138009.32624726143	 138531.63520645414	 
-146.0	 0.0015935452894503502	 4.6341554017417677E-4	 49682.4070547698	 48992.52743385871	 48992.52743385871	 48992.52743385871	 49740.22837861775	 161.0	 4.8073188593036886E-4	 137835.60481736396	 138368.00795837535	 
-145.9	 0.0016019323699211416	 4.6325273096129745E-4	 49648.37725466656	 49015.140433466906	 49015.140433466906	 49015.140433466906	 49706.774225631016	 161.10000000000002	 4.808282159720278E-4	 137661.56241284267	 138204.1930337806	 
-145.8	 0.0016103194503919328	 4.630894298040881E-4	 49530.46560255398	 49037.840256584735	 49037.840256584735	 49037.840256584735	 49589.45331024851	 161.2	 4.809240587392575E-4	 137487.1820451481	 138040.17723688798	 
-145.7	 0.0016187065308627241	 4.629256367296558E-4	 49328.4042365714	 49060.62708677771	 49060.62708677771	 49060.62708677771	 49387.98110304594	 161.3	 4.810194142377459E-4	 137312.4469149302	 137875.94823124076	 
-145.6	 0.0016270936113335155	 4.6276135176577673E-4	 49126.02048720015	 49083.50110842569	 49083.50110842569	 49083.50110842569	 49186.15408723535	 161.39999999999998	 4.8111428247327436E-4	 137137.36133428363	 137711.51332232295	 
-145.5	 0.001635480691804307	 4.62596574940901E-4	 48871.070083205865	 49106.4625067256	 49106.4625067256	 49106.4625067256	 48931.7422843002	 161.5	 4.812086634517151E-4	 136961.92963147294	 137546.87936106522	 
-145.4	 0.001643867772275098	 4.624313062841579E-4	 48563.266812808906	 49129.51146769421	 49129.51146769421	 49129.51146769421	 48624.44905170279	 161.60000000000002	 4.81302557179028E-4	 136786.156150971	 137382.05339399833	 
-145.3	 0.0016522548527458894	 4.6226554582535996E-4	 48254.754407230525	 49152.648178170944	 49152.648178170944	 49152.648178170944	 48316.39827403433	 161.7	 4.813959636612578E-4	 136610.04525349796	 137217.04280869325	 
-145.2	 0.0016606419332166808	 4.6209929359500865E-4	 47945.52811712587	 49175.87282582063	 49175.87282582063	 49175.87282582063	 48007.58498783779	 161.8	 4.814888829045326E-4	 136433.60131606055	 137051.8547761325	 
-145.1	 0.001669029013687472	 4.6193254962429895E-4	 47664.15189073669	 49199.18559913636	 49199.18559913636	 49199.18559913636	 47726.564734155654	 161.89999999999998	 4.8158131491505933E-4	 136256.8287319913	 136886.49649731108	 
-145.0	 0.0016774160941582634	 4.6176531394512505E-4	 47410.78971414929	 49222.58668744228	 49222.58668744228	 49222.58668744228	 47473.50696650036	 162.0	 4.816732596991226E-4	 136079.73191098793	 136720.9745814106	 
-144.9	 0.0016858031746290547	 4.6159758659008364E-4	 47209.36648689536	 49246.076280896435	 49246.076280896435	 49246.076280896435	 47272.33226814377	 162.10000000000002	 4.817647172630814E-4	 135902.3152791528	 136555.29495623548	 
