Kurbelwinkel	V_alpha_aus_DEWE	Pm_Zyl	Pm_Saug	Pm_Saug_alt	P_Abg	V_alpha	
[KWnZOT]	[m^3]	[bar]	[bar]	[bar]	[bar]	[m^3]	
-323.500000	0.000096	-0.220994	0.833714	0.861140	0.933693	0.000097	
-323.400000	0.000097	-0.221252	0.833540	0.861177	0.933778	0.000097	
-323.300000	0.000097	-0.221511	0.833371	0.861214	0.933868	0.000098	
-323.200000	0.000097	-0.221770	0.833206	0.861253	0.933961	0.000098	
-323.100000	0.000098	-0.222031	0.833044	0.861292	0.934058	0.000098	
-323.000000	0.000098	-0.222293	0.832886	0.861331	0.934158	0.000098	
-322.900000	0.000098	-0.222557	0.832732	0.861371	0.934263	0.000099	
-322.800000	0.000098	-0.222822	0.832580	0.861411	0.934372	0.000099	
-322.700000	0.000099	-0.223089	0.832432	0.861451	0.934484	0.000099	
-322.600000	0.000099	-0.223358	0.832287	0.861491	0.934601	0.000100	
-322.500000	0.000099	-0.223628	0.832145	0.861532	0.934722	0.000100	
-322.400000	0.000100	-0.223901	0.832005	0.861572	0.934847	0.000100	
-322.300000	0.000100	-0.224174	0.831868	0.861612	0.934976	0.000101	
-322.200000	0.000100	-0.224449	0.831733	0.861652	0.935109	0.000101	
-322.100000	0.000101	-0.224724	0.831600	0.861692	0.935246	0.000101	
-322.000000	0.000101	-0.225000	0.831469	0.861732	0.935388	0.000101	
-321.900000	0.000101	-0.225276	0.831341	0.861771	0.935534	0.000102	
-321.800000	0.000101	-0.225551	0.831214	0.861810	0.935683	0.000102	
-321.700000	0.000102	-0.225825	0.831090	0.861848	0.935837	0.000102	
-321.600000	0.000102	-0.226098	0.830967	0.861886	0.935994	0.000103	
-321.500000	0.000102	-0.226369	0.830846	0.861924	0.936155	0.000103	
-321.400000	0.000103	-0.226638	0.830727	0.861961	0.936320	0.000103	
-321.300000	0.000103	-0.226904	0.830611	0.861998	0.936488	0.000104	
-321.200000	0.000103	-0.227167	0.830496	0.862034	0.936659	0.000104	
-321.100000	0.000104	-0.227427	0.830383	0.862071	0.936833	0.000104	
-321.000000	0.000104	-0.227685	0.830272	0.862107	0.937010	0.000104	
-320.900000	0.000104	-0.227939	0.830164	0.862142	0.937190	0.000105	
-320.800000	0.000104	-0.228191	0.830058	0.862178	0.937373	0.000105	
-320.700000	0.000105	-0.228440	0.829955	0.862213	0.937557	0.000105	
-320.600000	0.000105	-0.228686	0.829854	0.862248	0.937744	0.000106	
-320.500000	0.000105	-0.228930	0.829756	0.862284	0.937933	0.000106	
-320.400000	0.000106	-0.229171	0.829662	0.862319	0.938124	0.000106	
-320.300000	0.000106	-0.229410	0.829570	0.862355	0.938317	0.000107	
-320.200000	0.000106	-0.229647	0.829482	0.862391	0.938512	0.000107	
-320.100000	0.000107	-0.229882	0.829397	0.862427	0.938708	0.000107	
-320.000000	0.000107	-0.230114	0.829316	0.862464	0.938906	0.000108	
-319.900000	0.000107	-0.230346	0.829239	0.862502	0.939106	0.000108	
-319.800000	0.000108	-0.230575	0.829166	0.862540	0.939307	0.000108	
-319.700000	0.000108	-0.230803	0.829097	0.862580	0.939509	0.000108	
-319.600000	0.000108	-0.231030	0.829033	0.862620	0.939712	0.000109	
-319.500000	0.000108	-0.231255	0.828973	0.862662	0.939918	0.000109	
-319.400000	0.000109	-0.231478	0.828918	0.862705	0.940124	0.000109	
-319.300000	0.000109	-0.231701	0.828868	0.862749	0.940332	0.000110	
-319.200000	0.000109	-0.231921	0.828824	0.862795	0.940541	0.000110	
-319.100000	0.000110	-0.232141	0.828784	0.862843	0.940752	0.000110	
-319.000000	0.000110	-0.232358	0.828750	0.862893	0.940964	0.000111	
-318.900000	0.000110	-0.232573	0.828722	0.862944	0.941177	0.000111	
-318.800000	0.000111	-0.232787	0.828699	0.862997	0.941392	0.000111	
-318.700000	0.000111	-0.232997	0.828682	0.863053	0.941608	0.000112	
-318.600000	0.000111	-0.233204	0.828672	0.863111	0.941826	0.000112	
-318.500000	0.000112	-0.233408	0.828667	0.863170	0.942046	0.000112	
-318.400000	0.000112	-0.233608	0.828669	0.863233	0.942267	0.000113	
-318.300000	0.000112	-0.233803	0.828677	0.863297	0.942489	0.000113	
-318.200000	0.000113	-0.233994	0.828692	0.863364	0.942714	0.000113	
-318.100000	0.000113	-0.234180	0.828714	0.863434	0.942940	0.000114	
-318.000000	0.000113	-0.234359	0.828742	0.863506	0.943168	0.000114	
-317.900000	0.000114	-0.234533	0.828777	0.863581	0.943398	0.000114	
-317.800000	0.000114	-0.234700	0.828819	0.863658	0.943629	0.000114	
-317.700000	0.000114	-0.234861	0.828868	0.863738	0.943863	0.000115	
-317.600000	0.000114	-0.235014	0.828924	0.863821	0.944099	0.000115	
-317.500000	0.000115	-0.235159	0.828987	0.863906	0.944336	0.000115	
-317.400000	0.000115	-0.235296	0.829057	0.863995	0.944576	0.000116	
-317.300000	0.000115	-0.235424	0.829134	0.864086	0.944818	0.000116	
-317.200000	0.000116	-0.235543	0.829218	0.864179	0.945062	0.000116	
-317.100000	0.000116	-0.235652	0.829309	0.864276	0.945308	0.000117	
-317.000000	0.000116	-0.235752	0.829406	0.864376	0.945556	0.000117	
-316.900000	0.000117	-0.235842	0.829511	0.864478	0.945806	0.000117	
-316.800000	0.000117	-0.235923	0.829621	0.864584	0.946058	0.000118	
-316.700000	0.000117	-0.235993	0.829738	0.864693	0.946312	0.000118	
-316.600000	0.000118	-0.236053	0.829861	0.864804	0.946567	0.000118	
-316.500000	0.000118	-0.236104	0.829990	0.864919	0.946823	0.000119	
-316.400000	0.000118	-0.236145	0.830124	0.865037	0.947081	0.000119	
-316.300000	0.000119	-0.236177	0.830264	0.865157	0.947339	0.000119	
-316.200000	0.000119	-0.236199	0.830410	0.865281	0.947599	0.000120	
-316.100000	0.000119	-0.236213	0.830560	0.865407	0.947859	0.000120	
-316.000000	0.000120	-0.236218	0.830715	0.865537	0.948120	0.000120	
-315.900000	0.000120	-0.236215	0.830875	0.865669	0.948381	0.000121	
-315.800000	0.000120	-0.236204	0.831039	0.865804	0.948642	0.000121	
-315.700000	0.000121	-0.236186	0.831207	0.865942	0.948903	0.000121	
-315.600000	0.000121	-0.236161	0.831378	0.866083	0.949164	0.000122	
-315.500000	0.000121	-0.236130	0.831553	0.866227	0.949425	0.000122	
-315.400000	0.000122	-0.236093	0.831731	0.866373	0.949686	0.000122	
-315.300000	0.000122	-0.236050	0.831912	0.866522	0.949947	0.000123	
-315.200000	0.000122	-0.236003	0.832095	0.866673	0.950207	0.000123	
-315.100000	0.000123	-0.235952	0.832281	0.866827	0.950467	0.000123	
-315.000000	0.000123	-0.235897	0.832468	0.866983	0.950726	0.000124	
-314.900000	0.000123	-0.235840	0.832657	0.867142	0.950985	0.000124	
-314.800000	0.000124	-0.235781	0.832847	0.867302	0.951244	0.000124	
-314.700000	0.000124	-0.235722	0.833039	0.867464	0.951502	0.000125	
-314.600000	0.000124	-0.235662	0.833231	0.867629	0.951760	0.000125	
-314.500000	0.000125	-0.235603	0.833424	0.867795	0.952018	0.000125	
-314.400000	0.000125	-0.235545	0.833617	0.867962	0.952276	0.000126	
-314.300000	0.000125	-0.235488	0.833810	0.868131	0.952533	0.000126	
-314.200000	0.000126	-0.235434	0.834003	0.868302	0.952790	0.000126	
-314.100000	0.000126	-0.235383	0.834197	0.868474	0.953047	0.000127	
-314.000000	0.000126	-0.235333	0.834390	0.868648	0.953304	0.000127	
-313.900000	0.000127	-0.235286	0.834583	0.868822	0.953561	0.000127	
-313.800000	0.000127	-0.235241	0.834775	0.868998	0.953818	0.000128	
-313.700000	0.000127	-0.235197	0.834967	0.869175	0.954075	0.000128	
-313.600000	0.000128	-0.235155	0.835159	0.869353	0.954332	0.000128	
-313.500000	0.000128	-0.235112	0.835351	0.869532	0.954589	0.000129	
-313.400000	0.000128	-0.235070	0.835542	0.869712	0.954847	0.000129	
-313.300000	0.000129	-0.235028	0.835733	0.869893	0.955105	0.000130	
-313.200000	0.000129	-0.234984	0.835924	0.870075	0.955363	0.000130	
-313.100000	0.000129	-0.234940	0.836115	0.870257	0.955622	0.000130	
-313.000000	0.000130	-0.234895	0.836305	0.870441	0.955881	0.000131	
-312.900000	0.000130	-0.234848	0.836495	0.870625	0.956141	0.000131	
-312.800000	0.000131	-0.234800	0.836685	0.870810	0.956402	0.000131	
-312.700000	0.000131	-0.234751	0.836875	0.870996	0.956663	0.000132	
-312.600000	0.000131	-0.234701	0.837065	0.871183	0.956925	0.000132	
-312.500000	0.000132	-0.234650	0.837255	0.871371	0.957186	0.000132	
-312.400000	0.000132	-0.234597	0.837444	0.871559	0.957449	0.000133	
-312.300000	0.000132	-0.234543	0.837633	0.871749	0.957711	0.000133	
-312.200000	0.000133	-0.234488	0.837823	0.871940	0.957974	0.000133	
-312.100000	0.000133	-0.234431	0.838012	0.872132	0.958236	0.000134	
-312.000000	0.000133	-0.234372	0.838201	0.872325	0.958498	0.000134	
-311.900000	0.000134	-0.234310	0.838390	0.872519	0.958759	0.000134	
-311.800000	0.000134	-0.234246	0.838579	0.872714	0.959019	0.000135	
-311.700000	0.000134	-0.234178	0.838767	0.872911	0.959279	0.000135	
-311.600000	0.000135	-0.234106	0.838956	0.873110	0.959538	0.000135	
-311.500000	0.000135	-0.234029	0.839144	0.873309	0.959795	0.000136	
-311.400000	0.000135	-0.233948	0.839333	0.873510	0.960051	0.000136	
-311.300000	0.000136	-0.233862	0.839521	0.873713	0.960306	0.000137	
-311.200000	0.000136	-0.233769	0.839708	0.873917	0.960559	0.000137	
-311.100000	0.000136	-0.233671	0.839895	0.874122	0.960810	0.000137	
-311.000000	0.000137	-0.233566	0.840082	0.874329	0.961060	0.000138	
-310.900000	0.000137	-0.233454	0.840269	0.874538	0.961307	0.000138	
-310.800000	0.000138	-0.233335	0.840455	0.874747	0.961554	0.000138	
-310.700000	0.000138	-0.233207	0.840640	0.874958	0.961798	0.000139	
-310.600000	0.000138	-0.233072	0.840825	0.875171	0.962041	0.000139	
-310.500000	0.000139	-0.232929	0.841009	0.875384	0.962282	0.000139	
-310.400000	0.000139	-0.232777	0.841193	0.875599	0.962522	0.000140	
-310.300000	0.000139	-0.232618	0.841377	0.875814	0.962760	0.000140	
-310.200000	0.000140	-0.232451	0.841560	0.876031	0.962997	0.000140	
-310.100000	0.000140	-0.232277	0.841743	0.876248	0.963232	0.000141	
-310.000000	0.000140	-0.232097	0.841926	0.876466	0.963466	0.000141	
-309.900000	0.000141	-0.231912	0.842109	0.876684	0.963699	0.000141	
-309.800000	0.000141	-0.231721	0.842292	0.876903	0.963931	0.000142	
-309.700000	0.000141	-0.231528	0.842475	0.877122	0.964161	0.000142	
-309.600000	0.000142	-0.231331	0.842659	0.877341	0.964390	0.000143	
-309.500000	0.000142	-0.231132	0.842842	0.877560	0.964619	0.000143	
-309.400000	0.000143	-0.230931	0.843027	0.877779	0.964846	0.000143	
-309.300000	0.000143	-0.230729	0.843212	0.877997	0.965072	0.000144	
-309.200000	0.000143	-0.230526	0.843398	0.878216	0.965297	0.000144	
-309.100000	0.000144	-0.230323	0.843585	0.878434	0.965521	0.000144	
-309.000000	0.000144	-0.230119	0.843773	0.878651	0.965745	0.000145	
-308.900000	0.000144	-0.229914	0.843963	0.878868	0.965967	0.000145	
-308.800000	0.000145	-0.229709	0.844154	0.879085	0.966189	0.000145	
-308.700000	0.000145	-0.229504	0.844347	0.879300	0.966410	0.000146	
-308.600000	0.000145	-0.229297	0.844542	0.879515	0.966631	0.000146	
-308.500000	0.000146	-0.229088	0.844739	0.879730	0.966851	0.000147	
-308.400000	0.000146	-0.228877	0.844938	0.879944	0.967071	0.000147	
-308.300000	0.000147	-0.228664	0.845140	0.880157	0.967290	0.000147	
-308.200000	0.000147	-0.228447	0.845343	0.880369	0.967510	0.000148	
-308.100000	0.000147	-0.228226	0.845549	0.880581	0.967729	0.000148	
-308.000000	0.000148	-0.228002	0.845757	0.880792	0.967949	0.000148	
-307.900000	0.000148	-0.227773	0.845968	0.881002	0.968169	0.000149	
-307.800000	0.000148	-0.227539	0.846182	0.881212	0.968389	0.000149	
-307.700000	0.000149	-0.227301	0.846398	0.881421	0.968609	0.000149	
-307.600000	0.000149	-0.227058	0.846617	0.881630	0.968830	0.000150	
-307.500000	0.000149	-0.226812	0.846838	0.881838	0.969051	0.000150	
-307.400000	0.000150	-0.226561	0.847062	0.882046	0.969273	0.000151	
-307.300000	0.000150	-0.226308	0.847289	0.882253	0.969495	0.000151	
-307.200000	0.000151	-0.226053	0.847519	0.882460	0.969718	0.000151	
-307.100000	0.000151	-0.225796	0.847752	0.882667	0.969940	0.000152	
-307.000000	0.000151	-0.225538	0.847987	0.882873	0.970164	0.000152	
-306.900000	0.000152	-0.225280	0.848226	0.883079	0.970387	0.000152	
-306.800000	0.000152	-0.225023	0.848467	0.883284	0.970611	0.000153	
-306.700000	0.000152	-0.224766	0.848712	0.883489	0.970835	0.000153	
-306.600000	0.000153	-0.224511	0.848959	0.883694	0.971059	0.000154	
-306.500000	0.000153	-0.224257	0.849210	0.883899	0.971283	0.000154	
-306.400000	0.000154	-0.224005	0.849463	0.884104	0.971507	0.000154	
-306.300000	0.000154	-0.223754	0.849720	0.884308	0.971731	0.000155	
-306.200000	0.000154	-0.223503	0.849979	0.884512	0.971955	0.000155	
-306.100000	0.000155	-0.223254	0.850242	0.884716	0.972179	0.000155	
-306.000000	0.000155	-0.223004	0.850508	0.884920	0.972402	0.000156	
-305.900000	0.000155	-0.222754	0.850777	0.885124	0.972625	0.000156	
-305.800000	0.000156	-0.222503	0.851049	0.885327	0.972848	0.000157	
-305.700000	0.000156	-0.222251	0.851324	0.885531	0.973070	0.000157	
-305.600000	0.000157	-0.221997	0.851601	0.885734	0.973292	0.000157	
-305.500000	0.000157	-0.221741	0.851882	0.885938	0.973514	0.000158	
-305.400000	0.000157	-0.221481	0.852165	0.886141	0.973735	0.000158	
-305.300000	0.000158	-0.221217	0.852451	0.886344	0.973955	0.000158	
-305.200000	0.000158	-0.220949	0.852740	0.886548	0.974175	0.000159	
-305.100000	0.000158	-0.220676	0.853032	0.886751	0.974394	0.000159	
-305.000000	0.000159	-0.220398	0.853327	0.886955	0.974613	0.000160	
-304.900000	0.000159	-0.220115	0.853624	0.887158	0.974831	0.000160	
-304.800000	0.000160	-0.219825	0.853924	0.887362	0.975047	0.000160	
-304.700000	0.000160	-0.219531	0.854227	0.887566	0.975263	0.000161	
-304.600000	0.000160	-0.219231	0.854533	0.887769	0.975478	0.000161	
-304.500000	0.000161	-0.218926	0.854841	0.887973	0.975693	0.000161	
-304.400000	0.000161	-0.218616	0.855152	0.888177	0.975906	0.000162	
-304.300000	0.000161	-0.218303	0.855465	0.888381	0.976118	0.000162	
-304.200000	0.000162	-0.217986	0.855781	0.888585	0.976328	0.000163	
-304.100000	0.000162	-0.217668	0.856099	0.888789	0.976538	0.000163	
-304.000000	0.000163	-0.217348	0.856420	0.888993	0.976746	0.000163	
-303.900000	0.000163	-0.217027	0.856743	0.889197	0.976953	0.000164	
-303.800000	0.000163	-0.216707	0.857068	0.889402	0.977158	0.000164	
-303.700000	0.000164	-0.216387	0.857396	0.889607	0.977362	0.000164	
-303.600000	0.000164	-0.216068	0.857725	0.889812	0.977564	0.000165	
-303.500000	0.000164	-0.215751	0.858057	0.890017	0.977765	0.000165	
-303.400000	0.000165	-0.215434	0.858391	0.890223	0.977965	0.000166	
-303.300000	0.000165	-0.215118	0.858726	0.890430	0.978164	0.000166	
-303.200000	0.000166	-0.214804	0.859064	0.890637	0.978361	0.000166	
-303.100000	0.000166	-0.214489	0.859403	0.890844	0.978557	0.000167	
-303.000000	0.000166	-0.214175	0.859743	0.891052	0.978752	0.000167	
-302.900000	0.000167	-0.213861	0.860085	0.891261	0.978946	0.000168	
-302.800000	0.000167	-0.213546	0.860429	0.891470	0.979140	0.000168	
-302.700000	0.000167	-0.213231	0.860773	0.891680	0.979332	0.000168	
-302.600000	0.000168	-0.212915	0.861119	0.891891	0.979524	0.000169	
-302.500000	0.000168	-0.212599	0.861466	0.892102	0.979716	0.000169	
-302.400000	0.000169	-0.212283	0.861813	0.892315	0.979907	0.000169	
-302.300000	0.000169	-0.211968	0.862161	0.892528	0.980099	0.000170	
-302.200000	0.000169	-0.211653	0.862510	0.892742	0.980290	0.000170	
-302.100000	0.000170	-0.211339	0.862859	0.892957	0.980481	0.000171	
-302.000000	0.000170	-0.211026	0.863209	0.893172	0.980673	0.000171	
-301.900000	0.000171	-0.210714	0.863559	0.893389	0.980865	0.000171	
-301.800000	0.000171	-0.210402	0.863909	0.893607	0.981058	0.000172	
-301.700000	0.000171	-0.210092	0.864260	0.893825	0.981251	0.000172	
-301.600000	0.000172	-0.209782	0.864610	0.894044	0.981445	0.000173	
-301.500000	0.000172	-0.209474	0.864960	0.894264	0.981640	0.000173	
-301.400000	0.000173	-0.209166	0.865311	0.894485	0.981835	0.000173	
-301.300000	0.000173	-0.208859	0.865661	0.894707	0.982032	0.000174	
-301.200000	0.000173	-0.208553	0.866011	0.894930	0.982229	0.000174	
-301.100000	0.000174	-0.208246	0.866361	0.895153	0.982428	0.000175	
-301.000000	0.000174	-0.207938	0.866711	0.895378	0.982627	0.000175	
-300.900000	0.000174	-0.207630	0.867062	0.895603	0.982828	0.000175	
-300.800000	0.000175	-0.207319	0.867412	0.895829	0.983030	0.000176	
-300.700000	0.000175	-0.207007	0.867763	0.896056	0.983232	0.000176	
-300.600000	0.000176	-0.206694	0.868114	0.896283	0.983436	0.000176	
-300.500000	0.000176	-0.206378	0.868466	0.896511	0.983641	0.000177	
-300.400000	0.000176	-0.206060	0.868818	0.896740	0.983847	0.000177	
-300.300000	0.000177	-0.205740	0.869170	0.896970	0.984054	0.000178	
-300.200000	0.000177	-0.205417	0.869524	0.897200	0.984262	0.000178	
-300.100000	0.000178	-0.205092	0.869878	0.897430	0.984470	0.000178	
-300.000000	0.000178	-0.204765	0.870233	0.897662	0.984680	0.000179	
-299.900000	0.000178	-0.204437	0.870588	0.897893	0.984890	0.000179	
-299.800000	0.000179	-0.204106	0.870944	0.898125	0.985101	0.000180	
-299.700000	0.000179	-0.203773	0.871301	0.898358	0.985311	0.000180	
-299.600000	0.000180	-0.203439	0.871658	0.898591	0.985523	0.000180	
-299.500000	0.000180	-0.203103	0.872016	0.898824	0.985734	0.000181	
-299.400000	0.000180	-0.202764	0.872375	0.899057	0.985945	0.000181	
-299.300000	0.000181	-0.202423	0.872733	0.899291	0.986156	0.000182	
-299.200000	0.000181	-0.202079	0.873092	0.899526	0.986366	0.000182	
-299.100000	0.000181	-0.201733	0.873451	0.899760	0.986576	0.000182	
-299.000000	0.000182	-0.201384	0.873810	0.899995	0.986784	0.000183	
-298.900000	0.000182	-0.201032	0.874169	0.900229	0.986992	0.000183	
-298.800000	0.000183	-0.200679	0.874527	0.900464	0.987199	0.000184	
-298.700000	0.000183	-0.200325	0.874884	0.900699	0.987404	0.000184	
-298.600000	0.000183	-0.199970	0.875240	0.900934	0.987608	0.000184	
-298.500000	0.000184	-0.199615	0.875595	0.901168	0.987810	0.000185	
-298.400000	0.000184	-0.199260	0.875949	0.901403	0.988010	0.000185	
-298.300000	0.000185	-0.198905	0.876302	0.901637	0.988208	0.000185	
-298.200000	0.000185	-0.198551	0.876653	0.901871	0.988404	0.000186	
-298.100000	0.000185	-0.198197	0.877002	0.902105	0.988598	0.000186	
-298.000000	0.000186	-0.197844	0.877349	0.902338	0.988790	0.000187	
-297.900000	0.000186	-0.197492	0.877693	0.902572	0.988979	0.000187	
-297.800000	0.000187	-0.197141	0.878036	0.902804	0.989166	0.000187	
-297.700000	0.000187	-0.196791	0.878375	0.903037	0.989351	0.000188	
-297.600000	0.000187	-0.196442	0.878712	0.903269	0.989533	0.000188	
-297.500000	0.000188	-0.196095	0.879046	0.903501	0.989714	0.000189	
-297.400000	0.000188	-0.195749	0.879377	0.903732	0.989892	0.000189	
-297.300000	0.000189	-0.195403	0.879705	0.903963	0.990068	0.000189	
-297.200000	0.000189	-0.195058	0.880030	0.904194	0.990243	0.000190	
-297.100000	0.000189	-0.194712	0.880352	0.904425	0.990416	0.000190	
-297.000000	0.000190	-0.194366	0.880670	0.904656	0.990587	0.000191	
-296.900000	0.000190	-0.194018	0.880985	0.904886	0.990757	0.000191	
-296.800000	0.000191	-0.193669	0.881297	0.905117	0.990925	0.000191	
-296.700000	0.000191	-0.193317	0.881605	0.905347	0.991092	0.000192	
-296.600000	0.000191	-0.192963	0.881910	0.905578	0.991258	0.000192	
-296.500000	0.000192	-0.192606	0.882212	0.905808	0.991424	0.000193	
-296.400000	0.000192	-0.192246	0.882510	0.906039	0.991588	0.000193	
-296.300000	0.000193	-0.191883	0.882804	0.906269	0.991751	0.000193	
-296.200000	0.000193	-0.191516	0.883095	0.906500	0.991914	0.000194	
-296.100000	0.000193	-0.191146	0.883382	0.906731	0.992076	0.000194	
-296.000000	0.000194	-0.190773	0.883666	0.906963	0.992237	0.000195	
-295.900000	0.000194	-0.190399	0.883946	0.907195	0.992397	0.000195	
-295.800000	0.000195	-0.190022	0.884223	0.907427	0.992556	0.000195	
-295.700000	0.000195	-0.189644	0.884496	0.907659	0.992715	0.000196	
-295.600000	0.000195	-0.189265	0.884767	0.907892	0.992873	0.000196	
-295.500000	0.000196	-0.188887	0.885034	0.908125	0.993029	0.000197	
-295.400000	0.000196	-0.188508	0.885298	0.908358	0.993185	0.000197	
-295.300000	0.000197	-0.188130	0.885560	0.908592	0.993340	0.000197	
-295.200000	0.000197	-0.187753	0.885819	0.908826	0.993495	0.000198	
-295.100000	0.000197	-0.187377	0.886076	0.909061	0.993648	0.000198	
-295.000000	0.000198	-0.187003	0.886331	0.909296	0.993800	0.000199	
