Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQh [J/s]	dQh [J/KW]	Qh [J]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	dmL [kg/s]	dmL [kg/KW]	mL [kg]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_95_Massenbruch [kg]	AGR_intern_LWA_Massenbruch [kg]	AGR_extern_LWA_Massenbruch [kg]	feuchteLuft_LWA_Massenbruch [kg]
51.5	 0.015122448827760307	 1.439029084094354E-4	 975.0081303960469	 975.0081303960469	 1590.1362858154766	 9.45499713579686	 9.454996473113122	 231.75127454477843	 0.01930934870562888	 244.89426435253395	 4368.049633814713	 0.36394273864727356	 318.57479198606467	 0.0057781080113275	 4.81427783595438E-7	 4.1615305069939466E-4	 4136.298359269935	 0.34463338994164466	 73.68052763353072	 0.8718774708256455	 0.8633515376419248	 368.9977698495669	 2.101128050777234E-5	 1.7506447068016794E-9	 3.142814131645512E-7	 108807.79762489372	 759404.474159528	 4.3586520451695545	 400.12225770165026	 4.284941503029851	 0.017996134505301787	 4.8559228285689586E-4	 4.855922828568959E-4	 892.3177184588272	 1179.6940053873207	 1.3220560132156038	 -130.1587826190722	 1.1306093929751345E-10	 5.035690795256883E-7	 4.667844935925521E-14	 7.04616667845455E-9	 2.4665931019428034E-5	 3.2901922429211684E-7	 0.001448308381126979	 0.17156559710659952	 0.019330778903610405	 0.05279104280312329	 0.7523033727689834	 0.002535394357958693	 0.0	 0.0	 0.0	 
53.0	 0.01524742774369221	 1.4936594705040957E-4	 963.9802037368594	 963.9802037368594	 1579.8425839692736	 9.006317166918146	 9.006316298992514	 2215.0550894297003	 0.18455678920424615	 245.1710995363403	 6177.69366470069	 0.5147209714491197	 319.34687344323834	 0.008172938243225469	 6.809633077444759E-7	 4.171744956610114E-4	 3962.6385752709893	 0.33016418224487354	 74.17577390689803	 0.8740174884182723	 0.8654439119603073	 368.9977698495669	 2.0706054902114398E-5	 1.7252135299284872E-9	 3.1686923345944393E-7	 107210.49962424584	 759404.4741595278	 4.369350328321622	 385.75049949292116	 4.258663045740324	 0.018259413475951145	 4.8558967601372734E-4	 4.8558967601372734E-4	 890.0516094600206	 1177.4347138407377	 1.3228836410453408	 -135.70574282415117	 1.1342242314407486E-10	 5.052252056984718E-7	 4.683196408469295E-14	 7.069340381625093E-9	 2.4735809356107026E-5	 3.3010129693422844E-7	 0.0014515612538023523	 0.171439033624026	 0.019374188198427726	 0.052909611245141985	 0.7523018543416944	 0.0024981730182393113	 0.0	 0.0	 0.0	 
54.49999999999997	 0.015372406659624112	 1.549107983977064E-4	 952.5770091993099	 952.5770091993099	 1569.2101085728082	 8.581292166002816	 8.58129044640738	 -304.86642715553353	 -0.02540125037995411	 245.13299766077037	 3488.9875635116114	 0.2906999222583827	 319.7829233266259	 0.004616430678623255	 3.8463766779274363E-7	 4.177514521627005E-4	 3793.853990667145	 0.3161011726383368	 74.64992566585553	 0.875226263350052	 0.8666256261033639	 368.9977698495669	 2.0407567205233875E-5	 1.7003437507450617E-9	 3.194197490855615E-7	 106308.27307603962	 759404.4741595278	 4.375393183544802	 372.0730586386644	 4.233112044371567	 0.0185266352276281	 4.855871068933749E-4	 4.8558710689337485E-4	 887.6421661306696	 1175.0291213984144	 1.3237644247123774	 -141.06466324623003	 1.136389957071845E-10	 5.061902285753591E-7	 4.692141706004947E-14	 7.0828434327014715E-9	 2.477583170227003E-5	 3.3073182055630703E-7	 0.0014533986233185958	 0.1713675445198577	 0.019398707452856132	 0.05297658408124087	 0.7523009966653287	 0.0024771487071172694	 0.0	 0.0	 0.0	 
56.0	 0.015497385575556017	 1.6053192002531987E-4	 942.059070050224	 942.059070050224	 1559.4136827835787	 8.18949910787924	 8.18949841049628	 1535.253410810668	 0.1279162046425829	 245.32487196773423	 5175.728455534751	 0.4312379543537585	 320.42978025815654	 0.00684902688198371	 5.706559699325256E-7	 4.186074361175993E-4	 3640.4750447240835	 0.3033217497111756	 75.1049082904223	 0.8770196254902797	 0.8683786365125985	 368.9977698495669	 2.0112506812676136E-5	 1.6757595320808564E-9	 3.219333883836828E-7	 104969.69846044146	 759404.474159528	 4.3843584817911605	 359.246037992607	 4.2082748502823515	 0.018797532655464893	 4.855845748646776E-4	 4.855845748646776E-4	 885.346492050245	 1172.7391607456066	 1.3246103884478388	 -146.24107335250002	 1.1397899464830083E-10	 5.076660278684162E-7	 4.7058216722075104E-14	 7.10349315049343E-9	 2.48360227979054E-5	 3.316960752961143E-7	 0.0014561246071813313	 0.17126148037106736	 0.01943508464364598	 0.053075947287248446	 0.752299724187522	 0.0024459563009146014	 0.0	 0.0	 0.0	 
57.5	 0.01562236449148792	 1.662237393879254E-4	 931.7268526797152	 931.7268526797152	 1549.800822702668	 7.8224258657739805	 7.8224252648843375	 1013.4016546841017	 0.08443589347067741	 245.45152580794024	 4508.971412098408	 0.3756842393680017	 320.99330661720853	 0.005967384926059658	 4.971981993382116E-7	 4.1935323341660665E-4	 3495.5697574143064	 0.2912483458973243	 75.54178080926829	 0.8785821368348783	 0.8699058174472739	 368.9977698495669	 1.9822552792594442E-5	 1.651600772680918E-9	 3.244107895427042E-7	 103803.42458794593	 759404.474159528	 4.3921697207503305	 347.1100540642642	 4.184136975020626	 0.01907183720306034	 4.855820793921646E-4	 4.855820793921646E-4	 883.0355445641295	 1170.4331913586748	 1.325465547297313	 -151.24224473020294	 1.142916511066807E-10	 5.089901344028555E-7	 4.718095532635317E-14	 7.122020041433882E-9	 2.4889163711271964E-5	 3.3256121873089545E-7	 0.0014584997024662746	 0.1711690683811194	 0.01946677901260999	 0.05316252048917447	 0.7522986155030282	 0.0024187789601783443	 0.0	 0.0	 0.0	 
59.0	 0.015747343407419824	 1.7198066280573474E-4	 921.8450153467188	 921.8450153467188	 1540.6171354996522	 7.480488803989079	 7.480488190185042	 1427.5778233871533	 0.11894475251690174	 245.6299429367156	 4788.3306596902175	 0.39896024998105273	 321.5917469921801	 0.0063377833103866205	 5.280595250289531E-7	 4.201453227041501E-4	 3360.752836303064	 0.28001549746415094	 75.96180405546451	 0.8802416339923083	 0.8715276168831229	 368.9977698495669	 1.9537036304862128E-5	 1.627811745269272E-9	 3.268525071606081E-7	 102564.75002055508	 759404.474159528	 4.400465806979437	 335.66270834234285	 4.160683320741397	 0.019349279295484887	 4.855796198804118E-4	 4.855796198804118E-4	 880.7728311926835	 1168.1757652268645	 1.326307674187678	 -156.07406201473418	 1.1464137047510644E-10	 5.104371137105326E-7	 4.7315083830438945E-14	 7.1422658420876956E-9	 2.4946336482109775E-5	 3.335066461378161E-7	 0.0014610222392655258	 0.171070919188855	 0.01950044054075763	 0.053254468021341234	 0.7522974379934553	 0.0023899144791286204	 0.0	 0.0	 0.0	 
60.49999999999997	 0.015872322323351725	 1.7779708445823895E-4	 912.0758610254069	 912.0758610254069	 1531.5483827202395	 7.159167251128675	 7.159165559974747	 721.7501932637256	 0.060135704485161444	 245.72014649344334	 3954.385607715079	 0.3294765509526343	 322.08596181860906	 0.005234533520467957	 4.3613754986486335E-7	 4.207995290289474E-4	 3232.6354144513534	 0.26934084646747286	 76.36581532516573	 0.8816122541401212	 0.8728669605507836	 368.9977698495669	 1.9256569857713843E-5	 1.6044434835893618E-9	 3.2925917238599216E-7	 101541.6917643051	 759404.4741595278	 4.40731775178856	 324.8128070602176	 4.137898372261794	 0.019629588772714004	 4.8557719573538363E-4	 4.8557719573538363E-4	 878.4928991497	 1165.900200160196	 1.3271595038374013	 -160.74215409093927	 1.149449676385416E-10	 5.116658307522273E-7	 4.742898052903541E-14	 7.1594574994459305E-9	 2.499415613892315E-5	 3.34309466550967E-7	 0.0014631056766677521	 0.1709898545240755	 0.019528242286614143	 0.05333041021608511	 0.7522964654536353	 0.0023660744370362953	 0.0	 0.0	 0.0	 
62.0	 0.01599730123928363	 1.836673953612336E-4	 902.7075642399523	 902.7075642399523	 1522.8615122084843	 6.859239594378096	 6.859237887533851	 1026.4251339498678	 0.08552100035087545	 245.84842799396966	 4139.482348776262	 0.34489867764620424	 322.6033098350784	 0.005480099875701543	 4.5659796110915816E-7	 4.214844259706111E-4	 3113.0572148263946	 0.2593776772953288	 76.75488184110873	 0.8830471738463938	 0.8742689961692651	 368.9977698495669	 1.8980508193143882E-5	 1.5814422252104883E-9	 3.316313357238079E-7	 100470.63126660409	 759404.474159528	 4.4144911401621325	 314.56544829320524	 4.115766356444589	 0.019912495322255915	 4.8557480636735083E-4	 4.8557480636735083E-4	 876.264856865986	 1163.6767298435634	 1.32799657629261	 -165.25194330594243	 1.1527842895984014E-10	 5.129873985708697E-7	 4.7551484224001895E-14	 7.177948003330012E-9	 2.5044839883128648E-5	 3.351729551671978E-7	 0.001465286868683846	 0.17090498594515555	 0.019557348174805565	 0.053409915630326404	 0.7522954472823721	 0.002341115805145696	 0.0	 0.0	 0.0	 
63.5	 0.016122280155215534	 1.8958599230073432E-4	 893.6750940086322	 893.6750940086322	 1514.4953690305156	 6.578686297810591	 6.57868463737067	 1142.1375028050825	 0.09516207129716696	 245.99117110091544	 4143.10950706699	 0.3452008898535966	 323.1211111698588	 0.005485426389820147	 4.5704176241598424E-7	 4.221699886142351E-4	 3000.9720042619074	 0.2500388185564296	 77.12994006894337	 0.8844834882571877	 0.8756722603000796	 368.9977698495669	 1.870893490665009E-5	 1.5588149352491159E-9	 3.3396955812668156E-7	 99398.52241483271	 759404.4741595278	 4.421671500882067	 304.8752017702544	 4.094271373825263	 0.020197728909701736	 4.8557245122040444E-4	 4.8557245122040444E-4	 874.080947820384	 1161.4973973297917	 1.3288213182384445	 -169.60938744945943	 1.1562796220092282E-10	 5.143453658673953E-7	 4.7677362129782046E-14	 7.196947506179196E-9	 2.5096185376310705E-5	 3.360602278036956E-7	 0.001467470194691461	 0.170820033968346	 0.01958648223115367	 0.05348949885039547	 0.7522944281149709	 0.002316132736849515	 0.0	 0.0	 0.0	 
64.99999999999997	 0.016247259071147435	 1.9554728669674725E-4	 885.1641816651236	 885.1641816651236	 1506.6208362535099	 6.317478674927301	 6.3174768415827725	 1917.8870839872816	 0.1597969657576865	 246.230866549552	 4815.21523682471	 0.40120025351809036	 323.72291155013596	 0.006375856315321517	 5.312317402843087E-7	 4.2296683622466155E-4	 2897.328152837428	 0.24140328776040387	 77.49204500058397	 0.8861529545221699	 0.8773031654963969	 368.9977698495669	 1.8441571090587084E-5	 1.5365383753218018E-9	 3.3627436568966427E-7	 98152.37239641574	 759404.474159528	 4.430017424241362	 295.7340762141046	 4.073397506712395	 0.020485020205895127	 4.8557012975180105E-4	 4.8557012975180105E-4	 871.9901542782012	 1159.4119233550377	 1.3296158421820174	 -173.82062849140993	 1.1605261014269531E-10	 5.159643191609254E-7	 4.7827432504395105E-14	 7.219598178179735E-9	 2.515656561445628E-5	 3.371180256777661E-7	 0.001470007950602552	 0.1707212909066382	 0.019620345408320153	 0.05358200122416958	 0.7522932435011805	 0.002287094025430932	 0.0	 0.0	 0.0	 
66.5	 0.01637223798707934	 2.0154571336934073E-4	 876.7000947372203	 876.7000947372203	 1498.798165376994	 6.070908840144686	 6.070907339375125	 1120.6756694829264	 0.09337388685549079	 246.37092737983522	 3918.738223318722	 0.3265064366475246	 324.21267120510726	 0.005189282097821928	 4.323672340337453E-7	 4.2361538707571216E-4	 2798.0625538357954	 0.2331325497920338	 77.84174382527202	 0.8875117259519733	 0.8786304354557003	 368.9977698495669	 1.8179019419626612E-5	 1.5146627598466355E-9	 3.3854635982943425E-7	 97138.13097880887	 759404.474159528	 4.436810135453205	 287.04575652775935	 4.053128907390678	 0.020774101009393607	 4.855678413959839E-4	 4.855678413959839E-4	 869.8872045945288	 1157.3133033495244	 1.3304176647695034	 -177.89088964313888	 1.1641328269441325E-10	 5.173148603356412E-7	 4.7952622294848377E-14	 7.2384932534387214E-9	 2.520627063349578E-5	 3.380004485856556E-7	 0.001472073429100748	 0.17064092363307756	 0.019647906351860946	 0.05365728888689517	 0.7522922793445012	 0.0022634594136674625	 0.0	 0.0	 0.0	 
68.0	 0.016497216903011244	 2.07575739179131E-4	 868.6180055302877	 868.6180055302877	 1491.3365428502298	 5.840276868519968	 5.840275325276801	 1480.1069943620919	 0.12332144507906803	 246.55590954745387	 4185.470029632464	 0.34873033797929115	 324.7357667120762	 0.005542955927403645	 4.6183508191015036E-7	 4.243081396985774E-4	 2705.3630352703717	 0.22540889290022315	 78.17985716462235	 0.8889631040055919	 0.8800480470233317	 368.9977698495669	 1.792078713446019E-5	 1.493147032474157E-9	 3.4078608037814546E-7	 96054.75695312099	 759404.474159528	 4.444065801683149	 278.82750546122725	 4.033449869532875	 0.02106470466287748	 4.855655855836844E-4	 4.855655855836844E-4	 867.8541688761459	 1155.2848925155868	 1.3311970305007097	 -181.82490712576575	 1.1681473459669523E-10	 5.187924810184572E-7	 4.808959198366864E-14	 7.259165988832216E-9	 2.5259955981966115E-5	 3.3896590453573096E-7	 0.0014742796935966413	 0.17055507805541684	 0.019677345591088368	 0.05373770828468825	 0.75229124946951	 0.0022382138153036113	 0.0	 0.0	 0.0	 
69.49999999999997	 0.016622195818943145	 2.1363187151411466E-4	 860.7897944164336	 860.7897944164336	 1484.1169268775575	 5.623633984767115	 5.623632520340659	 1437.5816359224177	 0.11977826294746396	 246.73557694187508	 4055.500465689741	 0.33790136784215535	 325.24261876383946	 0.005371261910681541	 4.47529660522202E-7	 4.249794341893607E-4	 2617.918829767323	 0.21812310489469142	 78.50704182196438	 0.8903695253734509	 0.8814216381211042	 368.9977698495669	 1.7666981405911063E-5	 1.4720001225999058E-9	 3.4299408056204533E-7	 95004.93429272519	 759404.474159528	 4.451096722399089	 271.03527863191465	 4.014344885473892	 0.021356566462153802	 4.855633617679098E-4	 4.8556336176790984E-4	 865.8645926679941	 1153.2997980456478	 1.3319632282132912	 -185.62782598668667	 1.1721949658135962E-10	 5.202580581516981E-7	 4.822544541113169E-14	 7.279669962074831E-9	 2.5312543466957303E-5	 3.3992349259378683E-7	 0.0014764176306989766	 0.17047189075292898	 0.019705872821146626	 0.05381563713428866	 0.7522902514894588	 0.0022137500495225996	 0.0	 0.0	 0.0	 
71.0	 0.01674717473487505	 2.197086665948021E-4	 853.3793676892477	 853.3793676892477	 1477.2895740323547	 5.421088698268254	 5.421087138574161	 1972.2961105173167	 0.16433028652610915	 246.98207237166423	 4508.887323799915	 0.3756772331917429	 325.8061346136271	 0.005972192709435848	 4.975987803744727E-7	 4.257258323599224E-4	 2536.5912132825983	 0.21134694666563375	 78.82406224196284	 0.8919332955971332	 0.8829487905752162	 368.9977698495669	 1.741746004842529E-5	 1.4512101834262867E-9	 3.4517089583718474E-7	 93837.6508039562	 759404.474159528	 4.458914254691984	 263.6650140475317	 3.9957986916089743	 0.0216494240564038	 4.855611694050252E-4	 4.8556116940502524E-4	 863.9615555036694	 1151.4017441560543	 1.3327002073429226	 -189.30472490097273	 1.1768707042784553E-10	 5.219247946536088E-7	 4.8379945689247155E-14	 7.302987936808296E-9	 2.5371631674614367E-5	 3.410125167396266E-7	 0.0014787947728458607	 0.1703793955933659	 0.019737591535925317	 0.05390228514374784	 0.7522891418494984	 0.0021865491149072923	 0.0	 0.0	 0.0	 
72.5	 0.016872153650806954	 2.2580073756979952E-4	 846.0791246625641	 846.0791246625641	 1470.5705446905913	 5.2297612259570405	 5.229759860221172	 1504.623162915706	 0.12536411452482438	 247.17011854345145	 3963.5071905397695	 0.3302365546413096	 326.301489445589	 0.005250199499146966	 4.374428278864065E-7	 4.26381996601752E-4	 2458.8840276240635	 0.2048724401164852	 79.13137090213756	 0.8933080177544047	 0.8842912237074378	 368.9977698495669	 1.717238102385374E-5	 1.4307903762205527E-9	 3.4731708140151555E-7	 92811.47781386758	 759404.4741595278	 4.4657867060889185	 256.65431339862727	 3.977796303841528	 0.021943017838331382	 4.855590079484958E-4	 4.855590079484957E-4	 862.0731424334087	 1149.5177120216888	 1.3334340851599886	 -192.86018447519004	 1.1811355970775505E-10	 5.234225005273994E-7	 4.851877758053345E-14	 7.323940883295187E-9	 2.542411042269827E-5	 3.4199109958981347E-7	 0.001480884546362184	 0.17029808169471666	 0.019765475561199668	 0.053978458440673255	 0.7522881663520066	 0.002162636438915841	 0.0	 0.0	 0.0	 
73.99999999999997	 0.016997132566738855	 2.3190276237441913E-4	 839.0714460906458	 839.0714460906458	 1464.1271643364507	 5.0500319952934305	 5.050030636966783	 1670.6337987645616	 0.13919600072586166	 247.3789125445403	 4056.4788384615267	 0.33798288515441877	 326.8084637733207	 0.005373726215412465	 4.4773498461139984E-7	 4.270535990786691E-4	 2385.845039696965	 0.1987868844285571	 79.4295512287804	 0.8947150843804708	 0.8856651461784011	 368.9977698495669	 1.693159278118144E-5	 1.4107280738616646E-9	 3.49433173512308E-7	 91761.1547828341	 759404.474159528	 4.472820852551706	 250.00480803464228	 3.9603230447172297	 0.022237091322891367	 4.8555687685337284E-4	 4.8555687685337284E-4	 860.2461715997447	 1147.695225305014	 1.3341474373210156	 -196.2983541384462	 1.1856593718117909E-10	 5.249884795357742E-7	 4.866393826959637E-14	 7.345848712066652E-9	 2.547836229464104E-5	 3.4301429243300854E-7	 0.0014830234999721548	 0.17021485385662802	 0.019794015529781862	 0.05405642439312078	 0.752287167897454	 0.002138160993513391	 0.0	 0.0	 0.0	 
75.5	 0.01712211148267076	 2.380094913255018E-4	 832.5356084665844	 832.5356084665846	 1458.1232465081098	 4.882202299183587	 4.882200777420776	 2459.660333269803	 0.20493712134184272	 247.68631822655303	 4778.105299207532	 0.39810828033562673	 327.4056261938241	 0.006330091126410645	 5.27418617819309E-7	 4.278447270053981E-4	 2318.444965937729	 0.193171158993784	 79.71930796727108	 0.896372567401914	 0.8872834823020771	 368.9977698495669	 1.6695092645509976E-5	 1.3910230534790197E-9	 3.5151970809252656E-7	 90523.89696226368	 759404.474159528	 4.481106869799526	 243.71755220951744	 3.943364563633853	 0.022531391513304987	 4.85554775584342E-4	 4.85554775584342E-4	 858.5278414146239	 1145.982177404847	 1.3348223809685373	 -199.62408310749527	 1.19117418896603E-10	 5.2687156686653E-7	 4.883849392023879E-14	 7.3721925388995025E-9	 2.554288999546614E-5	 3.442446815812039E-7	 0.0014855431401466993	 0.17011681292671232	 0.01982763467107337	 0.05414826658396913	 0.7522859917400134	 0.0021093294404824848	 0.0	 0.0	 0.0	 
77.0	 0.017247090398602664	 2.4411575442647514E-4	 825.9555288372583	 825.9555288372583	 1452.0844060270654	 4.722506608108071	 4.722505378321918	 1557.0997293617288	 0.12973642411565933	 247.88092286272652	 3810.0302954784925	 0.31744897066440764	 327.8817996498207	 0.005047896490574021	 4.2058708741893376E-7	 4.284756076365265E-4	 2252.9305661167637	 0.1877125465487483	 80.0008767870942	 0.8976943181571629	 0.8885739330714428	 368.9977698495669	 1.6462861555658924E-5	 1.3716737269088403E-9	 3.535772186828898E-7	 89537.24833123037	 759404.4741595278	 4.487714508860455	 237.71174355896784	 3.926906851304801	 0.022825669253110928	 4.8555270360458637E-4	 4.855527036045864E-4	 856.7913694590127	 1144.2499178685262	 1.3355058870294385	 -202.84130383743346	 1.1957202557025928E-10	 5.284035994022147E-7	 4.8980508127911606E-14	 7.393624974382001E-9	 2.5594833803021032E-5	 3.4524569633367053E-7	 0.0014875524211471916	 0.1700386301306576	 0.01985444392963039	 0.054221505932580516	 0.7522850538160893	 0.0020863377735499556	 0.0	 0.0	 0.0	 
78.49999999999997	 0.017372069314534565	 2.502164683577167E-4	 819.8681244647607	 819.8681244647607	 1446.502676775046	 4.573469568291141	 4.573468148655562	 2458.4054747078753	 0.20483256743336437	 248.18817171387656	 4651.149229245265	 0.38753039233905406	 328.4630952383293	 0.006162654158175481	 5.134678906346721E-7	 4.292458094724785E-4	 2192.7437545373896	 0.1826978249056897	 80.27492352445273	 0.899307959166466	 0.8901492693905364	 368.9977698495669	 1.623493615812417E-5	 1.3526831475106792E-9	 3.556062434041558E-7	 88332.70418117537	 759404.474159528	 4.495781353022293	 232.03369491755862	 3.9109362494738815	 0.023119679563050284	 4.855506603805201E-4	 4.8555066038052003E-4	 855.1728855795039	 1142.636576783081	 1.336146872814821	 -205.95386485045094	 1.2014510838681544E-10	 5.303106927112206E-7	 4.915728933511474E-14	 7.4203040482181915E-9	 2.56588323019971E-5	 3.4649177332481945E-7	 0.0014900054391164784	 0.16994318080927667	 0.019887173549293133	 0.05431091974380085	 0.7522839087576142	 0.002058268525632254	 0.0	 0.0	 0.0	 
80.0	 0.01749704823046647	 2.563066431285417E-4	 813.4910193563697	 813.4910193563697	 1440.6607726094003	 4.430100940831183	 4.430099990739424	 790.877079099469	 0.06589530665416121	 248.2870146738578	 2923.3846268842626	 0.24357429434665795	 328.8284566798493	 0.0038736448095215387	 3.2274928599949745E-7	 4.2972993340147775E-4	 2132.5075477847936	 0.17767898769249674	 80.54144200599147	 0.9003222416427633	 0.8911394147826589	 368.9977698495669	 1.601094782336994E-5	 1.3340206013380286E-9	 3.5760727430616286E-7	 87575.5644697654	 759404.474159528	 4.500851909995747	 226.57668005173466	 3.8954394567249717	 0.023413181961644262	 4.855486453938491E-4	 4.8554864539384913E-4	 853.4760669046875	 1140.9429907656854	 1.3368189630712877	 -208.96498060274232	 1.2051672297834993E-10	 5.315323858301731E-7	 4.9270536312403035E-14	 7.437394609002423E-9	 2.5699421403243215E-5	 3.472900170174709E-7	 0.0014915473308557109	 0.16988318408058523	 0.019907746200674935	 0.054367122529034986	 0.7522831890090327	 0.0020406250480498184	 0.0	 0.0	 0.0	 
81.5	 0.017622027146398375	 2.6238138836859125E-4	 808.106004852596	 808.106004852596	 1435.7316232288103	 4.298960372410132	 4.298958813497579	 3381.4169885466486	 0.28173721969485427	 248.70962050340012	 5461.894769628927	 0.4550811248282376	 329.51107836709167	 0.007237680073739638	 6.030382729852789E-7	 4.306344908109557E-4	 2080.4777810822784	 0.1733439051333833	 80.80145786369154	 0.9022173694690925	 0.8929893492348933	 368.9977698495669	 1.5791634115998753E-5	 1.3157475417405234E-9	 3.595808956187736E-7	 86160.88083441657	 759404.474159528	 4.5103259508472275	 221.4717795398746	 3.880403531099122	 0.023705940768393635	 4.855466581117704E-4	 4.855466581117704E-4	 852.0275316491377	 1139.5004956927726	 1.3373986794619395	 -211.87879420916857	 1.2123217337264697E-10	 5.338572561771832E-7	 4.948604439189758E-14	 7.469917448435846E-9	 2.577591988071749E-5	 3.488090686092778E-7	 0.0014944282896073332	 0.16977108236294267	 0.019946184987555397	 0.054472135047288386	 0.7522818441895992	 0.0020076589456023775	 0.0	 0.0	 0.0	 
82.99999999999997	 0.017747006062330276	 2.684359192380585E-4	 802.1084225048403	 802.1084225048403	 1430.24668937366	 4.170837944492513	 4.17083708328919	 699.9751055161094	 0.05832141991114868	 248.79710263326683	 2726.0305203808207	 0.2271308928229849	 329.8517747063261	 0.003612526329887285	 3.0099308298984694E-7	 4.3108598043544046E-4	 2026.0554148647113	 0.16880947291183623	 81.0546720730593	 0.9031632801892908	 0.8939126511274043	 368.9977698495669	 1.5575772245761146E-5	 1.2977620867183039E-9	 3.615275387488511E-7	 85454.77205519016	 759404.474159528	 4.515054706702378	 216.5239770726439	 3.8658158901199813	 0.023997725388608924	 4.855446980198707E-4	 4.855446980198707E-4	 850.4196171923019	 1137.8955961109705	 1.3380401546565723	 -214.69865788728262	 1.2159977616461478E-10	 5.350384968685535E-7	 4.9595541723625793E-14	 7.486441774886147E-9	 2.5814425577063577E-5	 3.4958088250048515E-7	 0.0014958662574669917	 0.1697151290358432	 0.019965370708691543	 0.054524549769165716	 0.7522811729522478	 0.0019912046235372924	 0.0	 0.0	 0.0	 
84.5	 0.01787198497826218	 2.7446556193800714E-4	 797.1679072269602	 797.1679072269602	 1425.7317778730744	 4.054155219092054	 4.054153712067134	 3535.8438204713134	 0.29460395172468284	 249.23900856085385	 5515.688135636854	 0.45956314920690344	 330.54111943013646	 0.007309708114557865	 6.090395972907195E-7	 4.3199953983137656E-4	 1979.8443151655406	 0.1649591974822206	 81.30211086928263	 0.9050772679739272	 0.8957808053010498	 368.9977698495669	 1.5364909939259176E-5	 1.2801931917332927E-9	 3.63447828536451E-7	 84025.99534427264	 759404.474159528	 4.524623031439608	 211.90541629904382	 3.851664308733553	 0.024288310578967895	 4.85542764596946E-4	 4.85542764596946E-4	 849.0802882959835	 1136.5623677633248	 1.3385805599659935	 -217.42792260625808	 1.223647249481456E-10	 5.374702735540346E-7	 4.982096000645035E-14	 7.520459465945268E-9	 2.5892980403652205E-5	 3.5116978875688345E-7	 0.0014987759144375675	 0.16960190985519877	 0.020004191745603955	 0.054630608388457166	 0.7522798147366063	 0.0019579100963562136	 0.0	 0.0	 0.0	 
86.0	 0.017996963894194085	 2.8046575880405814E-4	 791.2549419860434	 791.2549419860434	 1420.33306557698	 3.938003565545141	 3.9380017122453728	 -280.81480102853766	 -0.023397286273453187	 249.20391263144364	 1648.02478907861	 0.13731223437863224	 330.7470877817044	 0.002184174972086838	 1.8198388014467223E-7	 4.3227251565159357E-4	 1928.8395901071476	 0.16070952065208544	 81.54317515026075	 0.9056491764756848	 0.8963389884891267	 368.9977698495669	 1.5156617400967008E-5	 1.2628384079783196E-9	 3.653420861484185E-7	 83599.07022513406	 759404.474159528	 4.527482091622084	 207.38265889431418	 3.837936915587404	 0.02457747669299445	 4.8554085736162106E-4	 4.8554085736162106E-4	 847.488942493836	 1134.9728448617914	 1.3392184699448704	 -220.06915404465482	 1.2259961553977933E-10	 5.38209254999659E-7	 4.988946138071257E-14	 7.530796847323365E-9	 2.5916641800759267E-5	 3.5165263460667065E-7	 0.001499645333185054	 0.16956807933485749	 0.020015791553009487	 0.054662299191701624	 0.7522794088955903	 0.0019479615345195038	 0.0	 0.0	 0.0	 
87.49999999999997	 0.018121942810125986	 2.8643207296886065E-4	 786.5534629627563	 786.5534629627563	 1416.043487429211	 3.833122435110362	 3.833121112006438	 3086.677079510851	 0.25717970348607977	 249.58968218667275	 4973.35374182387	 0.414376239466015	 331.3686521409034	 0.0065916129072406335	 5.492084235931175E-7	 4.3309632828698327E-4	 1886.6766623130193	 0.15719653597993524	 81.77896995423066	 0.907375136854374	 0.8980234549276432	 368.9977698495669	 1.495375348779473E-5	 1.2459359333450028E-9	 3.67210990048436E-7	 82310.64297509662	 759404.474159528	 4.536110437904884	 203.17979525671018	 3.8246221880059124	 0.024865009905756012	 4.8553897582319394E-4	 4.8553897582319394E-4	 846.2086976595155	 1133.6981014857884	 1.339738181161958	 -222.625117523347	 1.2332751125410983E-10	 5.40476353135121E-7	 5.0099614754129596E-14	 7.562510282643951E-9	 2.5988610272578836E-5	 3.531339436076789E-7	 0.0015022691714447047	 0.16946598111408426	 0.02005079858867136	 0.05475793958940386	 0.7522781840989216	 0.0019179375310171669	 0.0	 0.0	 0.0	 
