[KW]	[sec]	[bar]	[br]		Drehzahl [1/min]	
					1275	
-306.5	-16.53594771	3.9479	536
-306.4	-16.52287582	3.9496	537
-306.3	-16.50980392	3.9486	538
-306.2	-16.49673203	3.9516	539
-306.1	-16.48366013	3.9538	540
-306	-16.47058824	3.9529	541
-305.9	-16.45751634	3.955	542
-305.8	-16.44444444	3.9568	543
-305.7	-16.43137255	3.9553	544
-305.6	-16.41830065	3.9533	545
-305.5	-16.40522876	3.9538	546
-305.4	-16.39215686	3.9524	547
-305.3	-16.37908497	3.9523	548
-305.2	-16.36601307	3.9532	549
-305.1	-16.35294118	3.9537	550
-305	-16.33986928	3.9537	551
-304.9	-16.32679739	3.9536	552
-304.8	-16.31372549	3.9541	553
-304.7	-16.30065359	3.9526	554
-304.6	-16.2875817	3.9541	555
-304.5	-16.2745098	3.9571	556
-304.4	-16.26143791	3.9567	557
-304.3	-16.24836601	3.952	558
-304.2	-16.23529412	3.9542	559
-304.1	-16.22222222	3.9539	560
-304	-16.20915033	3.9548	561
-303.9	-16.19607843	3.9577	562
-303.8	-16.18300654	3.9574	563
-303.7	-16.16993464	3.9582	564
-303.6	-16.15686275	3.9572	565
-303.5	-16.14379085	3.9572	566
-303.4	-16.13071895	3.9577	567
-303.3	-16.11764706	3.9543	568
-303.2	-16.10457516	3.9565	569
-303.1	-16.09150327	3.9543	570
-303	-16.07843137	3.9573	571
-302.9	-16.06535948	3.958	572
-302.8	-16.05228758	3.9578	573
-302.7	-16.03921569	3.9567	574
-302.6	-16.02614379	3.9566	575
-302.5	-16.0130719	3.9592	576
-302.4	-16	3.9571	577
-302.3	-15.9869281	3.9584	578
-302.2	-15.97385621	3.9606	579
-302.1	-15.96078431	3.9624	580
-302	-15.94771242	3.9619	581
-301.9	-15.93464052	3.9622	582
-301.8	-15.92156863	3.9638	583
-301.7	-15.90849673	3.9635	584
-301.6	-15.89542484	3.96	585
-301.5	-15.88235294	3.961	586
-301.4	-15.86928105	3.9622	587
-301.3	-15.85620915	3.9632	588
-301.2	-15.84313725	3.9625	589
-301.1	-15.83006536	3.9669	590
-301	-15.81699346	3.9663	591
-300.9	-15.80392157	3.9674	592
-300.8	-15.79084967	3.9692	593
-300.7	-15.77777778	3.9693	594
-300.6	-15.76470588	3.9697	595
-300.5	-15.75163399	3.9674	596
-300.4	-15.73856209	3.9704	597
